DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VP
2060.6434,-999,0.0609,74.738,74.0151,6202.7373,29.728,35,2922.9407,8.3227,-999,5099.9349,14.5214,0.0905,0.0894,2985.5009,3298.5059,4.1759,1.838,1,-7085.8589,0.1179,1,117.0232,2060.6328,0.0676,4078.2467
2060.7958,-999,0.0603,75.3177,74.0143,6201.8609,30.9239,35,2923.1171,8.3227,-999,5100.2606,14.5215,0.0873,0.0914,3034.1993,3294.3981,4.2659,1.8345,1,-7086.0107,0.1225,1,117.0265,2060.7578,0.0675,4046.8575
2060.9482,-999,0.0581,75.6714,74.0135,6201.9928,30.5744,35,2923.4698,8.3227,-999,5100.9112,14.5216,0.0799,0.0917,3063.4728,3292.4829,4.3089,1.8323,1,-7086.314,0.1254,1,117.0298,2061.0078,0.0764,4027.9419
2061.1006,-999,0.0643,75.1289,74.0127,6201.2049,36.3538,35,2923.6461,8.3227,-999,5101.2371,14.5216,0.091,0.0926,3019.2667,3288.7492,4.2951,1.8356,1,-7086.4653,0.121,1,117.0332,2061.1328,0.0785,4057.0273
2061.253,-999,0.0718,71.2739,74.0119,6200.1177,39.941,35,2923.8225,8.3227,-999,5101.5673,14.5217,0.0781,0.081,2663.0785,3284.014,4.1844,1.8599,1,-7086.6172,0.0902,1,117.0365,2061.2578,0.0777,4276.4602
2061.4054,-999,0.0753,70.7975,74.0111,6198.7183,42.0323,35,2923.9988,8.3227,-999,5101.898,14.5217,0.0762,0.0808,2613.7548,3278.0846,4.0638,1.8631,1,-7086.769,0.0864,1,117.0398,2061.3828,0.0768,4305.2368
2061.5578,-999,0.0728,72.8651,74.0104,6198.1602,42.5294,35,2924.1751,8.3227,-999,5102.2264,14.5218,0.0876,0.0879,2819.8525,3274.9558,4.0643,1.8497,1,-7086.9204,0.1029,1,117.0431,2061.5078,0.0787,4183.0726
2061.7102,-999,0.0661,73.2999,74.0096,6197.9683,40.6325,35,2924.5278,8.3227,-999,5102.8822,14.5219,0.0889,0.0863,2860.6438,3271.9166,4.1043,1.847,1,-7087.2236,0.1064,1,117.0465,2061.7578,0.0838,4158.2594
2061.8626,-999,0.0606,73.165,74.0088,6197.1789,41.7365,35,2924.7042,8.3227,-999,5103.2103,14.522,0.0873,0.083,2848.462,3268.0279,4.1453,1.8478,1,-7087.3755,0.1053,1,117.0498,2061.8828,0.0863,4165.9263
2062.015,-999,0.0607,72.5712,74.008,6196.5071,44.501,35,2924.8805,8.3227,-999,5103.539,14.522,0.0837,0.0806,2792.9022,3264.5095,4.1916,1.8516,1,-7087.5273,0.1006,1,117.0531,2062.0078,0.0912,4200.0132
2062.1674,-999,0.0667,72.4705,74.0072,6195.1503,43.6812,35,2925.0569,8.3227,-999,5103.8678,14.5221,0.0841,0.0832,2783.4979,3258.5619,4.2155,1.8522,1,-7087.6787,0.0998,1,117.0565,2062.1328,0.0978,4205.8493
2062.3198,-999,0.0711,72.6545,74.0064,6191.4217,42.9015,35,2925.2332,8.3227,-999,5104.1964,14.5221,0.0859,0.0862,2801.3244,3243.5979,4.201,1.851,1,-7087.8306,0.1012,1,117.0598,2062.2578,0.0992,4195.1978
2062.4722,-999,0.0775,74.3292,74.0056,6188.2673,38.1652,35,2925.5859,8.3227,-999,5104.8499,14.5222,0.0972,0.0961,2953.9265,3229.5646,4.1612,1.8405,1,-7088.1338,0.1146,1,117.0631,2062.5078,0.0833,4100.6765
2062.6246,-999,0.0798,74.9982,74.0048,6185.9324,34.8732,35,2925.7622,8.3227,-999,5105.176,14.5223,0.1017,0.0999,3011.2243,3220.0673,4.0387,1.8364,1,-7088.2856,0.12,1,117.0664,2062.6328,0.078,4064.0975
2062.777,-999,0.0812,76.05,74.004,6184.5738,29.9185,35,2925.9386,8.3227,-999,5105.5009,14.5223,0.1085,0.1048,3097.1613,3214.2025,3.9542,1.83,1,-7088.437,0.1284,1,117.0698,2062.7578,0.0781,4007.8895
2062.9294,-999,0.0811,76.6299,74.0032,6183.4723,34.0297,35,2926.1149,8.3227,-999,5105.8251,14.5224,0.11,0.1071,3142.666,3209.2528,3.9395,1.8266,1,-7088.5889,0.133,1,117.0731,2062.8828,0.0808,3977.5597
2063.0818,-999,0.0716,76.4065,74.0024,6183.1136,33.8066,35,2926.4676,8.3227,-999,5106.4742,14.5224,0.0957,0.1014,3125.8393,3205.619,3.9876,1.8279,1,-7088.8921,0.1313,1,117.0764,2063.1328,0.0851,3989.1894
2063.2342,-999,0.0741,73.2229,74.0016,6182.904,31.993,35,2926.644,8.3227,-999,5106.8021,14.5225,0.0899,0.09,2856.3448,3203.5766,4.1062,1.8474,1,-7089.0439,0.1058,1,117.0798,2063.2578,0.0851,4162.6322
2063.3866,-999,0.0833,71.638,74.0008,6181.3358,31.9524,35,2926.8203,8.3227,-999,5107.1319,14.5226,0.0827,0.0882,2703.8884,3196.7384,4.4687,1.8576,1,-7089.1953,0.0931,1,117.0831,2063.3828,0.0881,4254.7251
2063.539,-999,0.0911,69.5633,74,6178.4451,36.1931,35,2926.9967,8.3227,-999,5107.4641,14.5226,0.0734,0.0838,2482.613,3185.0336,4.7785,1.8713,1,-7089.3472,0.0765,1,117.0864,2063.5078,0.0926,4381.6208
2063.6914,-999,0.0969,72.8129,73.9992,6176.4046,34.3139,35,2927.173,8.3227,-999,5107.7926,14.5227,0.0926,0.0997,2818.8414,3176.5836,4.9766,1.85,1,-7089.4985,0.1025,1,117.0898,2063.6328,0.0968,4186.0714
2063.8438,-999,0.0941,74.4975,73.9984,6176.1829,44.9958,35,2927.5257,8.3226,-999,5108.4457,14.5228,0.1012,0.1051,2971.0631,3173.3976,5.0803,1.8395,1,-7089.8022,0.116,1,117.0931,2063.8828,0.1106,4091.4125
2063.9962,-999,0.0787,74.6099,73.9976,6175.9531,46.5169,35,2927.702,8.3226,-999,5108.7722,14.5228,0.0976,0.0978,2980.957,3171.3104,5.1312,1.8388,1,-7089.9536,0.1169,1,117.0964,2064.0078,0.1234,4085.2487
2064.1486,-999,0.0674,70.3315,73.9968,6175.6071,49.1906,35,2927.8784,8.3226,-999,5109.1035,14.5229,0.0727,0.075,2568.7714,3168.8172,5.1768,1.8661,1,-7090.1055,0.0827,1,117.0997,2064.1328,0.133,4333.7623
2064.301,-999,0.0609,70.1656,73.9961,6175.2015,50.1347,35,2928.0547,8.3226,-999,5109.435,14.5229,0.0706,0.0711,2550.9415,3166.1095,5.1299,1.8672,1,-7090.2568,0.0813,1,117.1031,2064.2578,0.1369,4344.009
2064.4534,-999,0.0553,71.6568,73.9953,6175.3374,46.8422,35,2928.4074,8.3226,-999,5110.0945,14.5231,0.0694,0.0743,2707.7687,3164.0807,5.0024,1.8575,1,-7090.5605,0.0933,1,117.1064,2064.5078,0.1317,4253.6089
2064.6058,-999,0.0633,72.8405,73.9945,6174.807,43.6405,35,2928.5838,8.3226,-999,5110.4229,14.5231,0.0807,0.083,2823.2359,3160.9879,4.8028,1.8499,1,-7090.7119,0.1027,1,117.1097,2064.6328,0.1273,4184.4853
2064.7582,-999,0.0711,77.3262,73.9937,6173.2311,43.2607,35,2928.7601,8.3226,-999,5110.7465,14.5232,0.0809,0.1048,3198.888,3154.2493,4.6181,1.8224,1,-7090.8638,0.1386,1,117.1131,2064.7578,0.1225,3941.7429
2064.9106,-999,0.0783,86.583,73.9929,6171.9475,47.2844,35,2928.9365,8.3226,-999,5111.061,14.5232,0.074,0.1455,3749.1417,3148.5108,4.5544,1.7716,1,-7091.0151,0.2127,1,117.1164,2064.8828,0.1166,3520.3215
2065.063,-999,0.0874,92.3188,73.9921,6171.8748,43.4169,35,2929.1128,8.3226,-999,5111.3705,14.5232,0.0795,0.173,3987.8233,3146.9642,4.6883,1.7434,1,-7091.167,0.2586,1,117.1197,2065.0078,0.113,3301.6027
2065.2154,-999,0.1058,91.5881,73.9913,6172.5845,39.6761,35,2929.4655,8.3226,-999,5111.9908,14.5232,0.1005,0.1793,3961.2331,3146.9089,4.6765,1.7469,1,-7091.4702,0.2527,1,117.1231,2065.2578,0.1255,3327.9433
2065.3678,-999,0.1239,86.0357,73.9905,6173.2368,35.6626,35,2929.6418,8.3226,-999,5112.3058,14.5232,0.1316,0.1661,3724.021,3147.7878,4.5892,1.7744,1,-7091.6221,0.2083,1,117.1264,2065.3828,0.1302,3542.7154
2065.5202,-999,0.1396,84.782,73.9897,6173.7159,35.0976,35,2929.8182,8.3226,-999,5112.622,14.5232,0.1591,0.1689,3661.7887,3148.104,4.4512,1.781,1,-7091.7734,0.1983,1,117.1297,2065.5078,0.125,3595.1027
2065.6726,-999,0.1459,83.2664,73.9889,6171.8501,31.7972,35,2929.9945,8.3226,-999,5112.9396,14.5232,0.1647,0.166,3581.3823,3140.9427,4.3063,1.789,1,-7091.9253,0.1861,1,117.133,2065.6328,0.1152,3660.5401
2065.825,-999,0.1329,82.7913,73.9881,6169.9432,30.678,35,2930.3472,8.3226,-999,5113.5757,14.5233,0.159,0.1576,3555.3481,3132.5825,4.2074,1.7916,1,-7092.2285,0.1823,1,117.1364,2065.8828,0.1097,3681.5462
2065.9774,-999,0.1139,80.8721,73.9873,6167.674,32.0917,35,2930.5236,8.3226,-999,5113.8957,14.5233,0.1374,0.1405,3442.0222,3124.0657,4.125,1.8021,1,-7092.3804,0.167,1,117.1397,2066.0078,0.1115,3768.9141
2066.1298,-999,0.0955,80.4306,73.9865,6165.6727,35.4831,35,2930.6999,8.3226,-999,5114.2161,14.5233,0.1101,0.1295,3414.602,3116.3783,4.5038,1.8046,1,-7092.5317,0.1634,1,117.143,2066.1328,0.1131,3789.6025
2066.2822,-999,0.0858,80.8425,73.9857,6163.9203,39.1596,35,2930.8763,8.3226,-999,5114.536,14.5234,0.0954,0.1263,3440.7127,3109.4649,5.2707,1.8023,1,-7092.6836,0.1667,1,117.1464,2066.2578,0.1121,3770.2941
2066.4346,-999,0.0829,79.9694,73.9849,6161.6952,33.8329,35,2931.0526,8.3226,-999,5114.8569,14.5234,0.0949,0.1213,3385.55,3100.9535,5.8189,1.8072,1,-7092.8354,0.1598,1,117.1497,2066.3828,0.1071,3811.4579
2066.587,-999,0.0823,78.5276,73.9841,6158.5861,32.7678,35,2931.4053,8.3226,-999,5115.5015,14.5235,0.1034,0.1153,3288.9973,3088.1324,5.7491,1.8154,1,-7093.1387,0.1482,1,117.153,2066.6328,0.0895,3881.4379
2066.7394,-999,0.0887,78.542,73.9833,6153.3701,29.209,35,2931.5816,8.3226,-999,5115.8237,14.5235,0.1137,0.1185,3290.2609,3068.1394,5.5234,1.8153,1,-7093.29,0.1483,1,117.1564,2066.7578,0.0874,3880.7262
2066.8918,-999,0.0923,76.8836,73.9826,6150.0354,30.2877,35,2931.758,8.3226,-999,5116.1477,14.5236,0.1155,0.1137,3169.8159,3055.2617,5.0921,1.825,1,-7093.4419,0.1351,1,117.1597,2066.8828,0.0915,3964.4345
2067.0442,-999,0.089,74.7401,73.9818,6147.514,30.8966,35,2931.9343,8.3226,-999,5116.4741,14.5236,0.1018,0.1035,2997.7576,3045.4858,4.7825,1.838,1,-7093.5938,0.1179,1,117.163,2067.0078,0.0967,4078.1321
2067.1966,-999,0.0932,75.2377,73.981,6146.3515,34.7911,35,2932.287,8.3226,-999,5117.1256,14.5237,0.1056,0.1076,3039.9522,3039.309,4.7265,1.8349,1,-7093.897,0.1219,1,117.1663,2067.2578,0.0969,4051.1605
2067.349,-999,0.0954,76.0596,73.9802,6144.8841,28.9507,35,2932.4634,8.3226,-999,5117.4505,14.5237,0.1111,0.1119,3106.818,3033.2662,4.8695,1.83,1,-7094.0483,0.1285,1,117.1697,2067.3828,0.0942,4007.3837
2067.5014,-999,0.1001,76.31,73.9794,6142.3493,32.1256,35,2932.6397,8.3226,-999,5117.7751,14.5238,0.1136,0.1153,3126.7995,3023.6087,5.0477,1.8285,1,-7094.2002,0.1305,1,117.173,2067.5078,0.0922,3994.234
2067.6538,-999,0.1123,76.0061,73.9786,6139.6411,36.81,35,2932.8161,8.3226,-999,5118.1,14.5238,0.1151,0.1202,3103.0748,3013.3628,5.292,1.8303,1,-7094.3521,0.128,1,117.1763,2067.6328,0.0918,4010.2044
2067.8062,-999,0.1216,75.3216,73.9778,6137.7663,32.104,35,2932.9924,8.3226,-999,5118.4257,14.5239,0.1139,0.1221,3047.8891,3005.9763,5.5519,1.8344,1,-7094.5034,0.1226,1,117.1797,2067.7578,0.0955,4046.648
2067.9586,-999,0.1174,75.7012,73.977,6137.0253,31.1963,35,2933.3451,8.3226,-999,5119.0762,14.524,0.1144,0.1215,3079.3193,3001.2183,5.8246,1.8321,1,-7094.8066,0.1256,1,117.183,2068.0078,0.1051,4026.3563
2068.111,-999,0.1152,79.7626,73.9762,6136.4719,32.9065,35,2933.5214,8.3226,-999,5119.3973,14.524,0.1373,0.1367,3375.5696,2998.162,6.1102,1.8083,1,-7094.9585,0.1581,1,117.1863,2068.1328,0.1069,3821.3398
2068.2634,-999,0.1102,80.3892,73.9754,6136.0366,29.6345,35,2933.6978,8.3225,-999,5119.7177,14.524,0.1344,0.1367,3416.2928,2995.4844,6.407,1.8048,1,-7095.1104,0.1631,1,117.1897,2068.2578,0.1081,3791.5541
2068.4158,-999,0.1061,79.7381,73.9746,6135.1914,29.795,35,2933.8741,8.3225,-999,5120.0388,14.5241,0.1303,0.132,3374.485,2991.4636,6.7113,1.8085,1,-7095.2617,0.1579,1,117.193,2068.3828,0.1085,3822.514
2068.5682,-999,0.1093,79.5194,73.9738,6134.0515,34.1935,35,2934.0505,8.3225,-999,5120.36,14.5241,0.1347,0.1327,3360.3044,2986.4874,7.0457,1.8097,1,-7095.4136,0.1562,1,117.1963,2068.5078,0.1041,3833.0269
2068.7206,-999,0.1255,79.378,73.973,6133.4657,30.7195,35,2934.4032,8.3225,-999,5121.0029,14.5242,0.138,0.1403,3351.3469,2982.2159,7.3381,1.8105,1,-7095.7168,0.155,1,117.1996,2068.7578,0.0813,3839.8549
2068.873,-999,0.1312,78.9246,73.9722,6133.1586,31.17,35,2934.5795,8.3225,-999,5121.3248,14.5242,0.1373,0.1413,3320.9328,2979.9485,7.4701,1.8131,1,-7095.8687,0.1514,1,117.203,2068.8828,0.073,3861.9138
2069.0254,-999,0.1335,79.1143,73.9714,6132.9852,31.4497,35,2934.7559,8.3225,-999,5121.6465,14.5242,0.1391,0.1432,3334.1132,2978.1081,7.4527,1.812,1,-7096.02,0.1529,1,117.2063,2069.0078,0.0716,3852.6537
2069.1778,-999,0.1383,78.3833,73.9706,6133.2604,32.5656,35,2934.9322,8.3225,-999,5121.969,14.5243,0.1364,0.1427,3283.8928,2977.7202,7.3581,1.8163,1,-7096.1719,0.1471,1,117.2096,2069.1328,0.0768,3888.5834
2069.3302,-999,0.1456,76.3987,73.9698,6134.6413,30.5868,35,2935.2849,8.3225,-999,5122.618,14.5244,0.128,0.1384,3137.3411,2979.9353,7.156,1.8279,1,-7096.4751,0.1312,1,117.213,2069.3828,0.0938,3989.5967
2069.4826,-999,0.141,76.4109,73.969,6135.9853,35.2554,35,2935.4612,8.3225,-999,5122.9425,14.5244,0.1263,0.1361,3138.5459,2983.1454,7.1243,1.8279,1,-7096.627,0.1313,1,117.2163,2069.5078,0.0954,3988.9597
2069.635,-999,0.1359,76.7989,73.9683,6136.9067,33.5816,35,2935.6376,8.3225,-999,5123.2666,14.5244,0.1267,0.1351,3168.7257,2984.9165,7.2183,1.8255,1,-7096.7783,0.1344,1,117.2196,2069.6328,0.0907,3968.8068
2069.7874,-999,0.1232,78.2401,73.9675,6137.5851,34.3155,35,2935.8139,8.3225,-999,5123.5892,14.5245,0.131,0.1346,3275.0162,2985.8696,7.3936,1.8171,1,-7096.9302,0.1459,1,117.2229,2069.7578,0.0835,3895.7005
2069.9398,-999,0.1015,79.0117,73.9667,6138.1685,35.7457,35,2935.9903,8.3225,-999,5123.911,14.5245,0.1305,0.1268,3328.9068,2986.4927,7.5941,1.8126,1,-7097.0815,0.1521,1,117.2263,2069.8828,0.0788,3857.6565
2070.0922,-999,0.0815,84.7034,73.9659,6138.8809,32.5664,35,2936.343,8.3225,-999,5124.5435,14.5245,0.087,0.1396,3667.4792,2986.3851,7.7627,1.7814,1,-7097.3853,0.1976,1,117.2296,2070.1328,0.0888,3598.4388
2070.2446,-999,0.0864,83.2497,73.9651,6139.1087,37.3893,35,2936.5193,8.3225,-999,5124.8611,14.5246,0.0939,0.1362,3590.0772,2985.818,8.0791,1.7891,1,-7097.5366,0.186,1,117.2329,2070.2578,0.0992,3661.2745
2070.397,-999,0.0931,79.9475,73.9643,6139.4726,38.4436,35,2936.6956,8.3225,-999,5125.182,14.5246,0.1102,0.1264,3392.195,2985.7061,8.2113,1.8073,1,-7097.6885,0.1596,1,117.2363,2070.3828,0.1056,3812.502
2070.5494,-999,0.0995,74.5508,73.9635,6140.1944,37.5248,35,2936.872,8.3225,-999,5125.5085,14.5247,0.1028,0.1079,2988.1919,2986.8033,8.2957,1.8392,1,-7097.8398,0.1164,1,117.2396,2070.5078,0.1077,4088.4873
2070.7018,-999,0.1066,77.1215,73.9627,6140.9931,40.6067,35,2937.2247,8.3225,-999,5126.156,14.5247,0.1196,0.1218,3195.3267,2986.9915,8.319,1.8236,1,-7098.1436,0.137,1,117.2429,2070.7578,0.1091,3952.2053
2070.8542,-999,0.1051,77.8773,73.9619,6141.9098,38.1184,35,2937.401,8.3225,-999,5126.479,14.5248,0.124,0.1241,3251.2568,2988.7381,8.2286,1.8192,1,-7098.2949,0.143,1,117.2463,2070.8828,0.1029,3913.8491
2071.0066,-999,0.1043,76.7743,73.9611,6143.5121,41.6379,35,2937.5774,8.3225,-999,5126.8031,14.5248,0.1174,0.1193,3169.5224,2992.7302,8.0664,1.8257,1,-7098.4468,0.1342,1,117.2496,2071.0078,0.0923,3970.0785
2071.159,-999,0.1045,76.4622,73.9603,6145.1488,48.9685,35,2937.7537,8.3225,-999,5127.1276,14.5249,0.1158,0.1181,3145.7113,2996.8403,7.8357,1.8276,1,-7098.5981,0.1317,1,117.2529,2071.1328,0.0851,3986.2834
2071.3114,-999,0.1049,71.9942,73.9595,6146.3998,50.4128,35,2937.9301,8.3225,-999,5127.4569,14.5249,0.0908,0.1004,2753.6799,2999.7066,7.3317,1.8553,1,-7098.75,0.096,1,117.2562,2071.2578,0.0865,4233.6744
2071.4638,-999,0.1031,65.0927,73.9587,6148.1703,57.5961,35,2938.2828,8.3225,-999,5128.1325,14.5251,0.055,0.0719,1916.0577,3003.1651,6.701,1.9026,1,-7099.0532,0.0407,1,117.2596,2071.5078,0.0972,4682.5527
2071.6162,-999,0.1021,65.4653,73.9579,6151.0989,54.1438,35,2938.4591,8.3225,-999,5128.4698,14.5252,0.0565,0.0729,1970.7983,3011.4059,6.088,1.8999,1,-7099.2051,0.0437,1,117.2629,2071.6328,0.0921,4655.9017
2071.7686,-999,0.102,68.4221,73.9571,6153.9836,50.7636,35,2938.6354,8.3225,-999,5128.8034,14.5252,0.0714,0.0847,2362.9547,3019.4083,5.5807,1.879,1,-7099.3564,0.0674,1,117.2662,2071.7578,0.0812,4454.701
2071.921,-999,0.1029,72.75,73.9563,6156.69,44.7845,35,2938.8118,8.3225,-999,5129.1319,14.5253,0.0948,0.1025,2828.0355,3026.8313,5.3042,1.8504,1,-7099.5083,0.102,1,117.2696,2071.8828,0.0722,4189.6907
2072.0734,-999,0.1017,74.2815,73.9555,6158.7481,41.2811,35,2939.1645,8.3225,-999,5129.7855,14.5254,0.1027,0.108,2967.8762,3031.1268,5.0726,1.8408,1,-7099.8115,0.1143,1,117.2729,2072.1328,0.0792,4103.3097
2072.2258,-999,0.0909,75.071,73.9548,6160.1893,40.6576,35,2939.3408,8.3225,-999,5130.1115,14.5254,0.1044,0.1057,3035.6203,3034.5271,4.8507,1.836,1,-7099.9634,0.1206,1,117.2762,2072.2578,0.0835,4060.1564
2072.3782,-999,0.0729,74.397,73.954,6161.7184,40.4264,35,2939.5172,8.3225,-999,5130.4381,14.5255,0.0968,0.0941,2978.4262,3038.2033,4.6355,1.8401,1,-7100.1152,0.1152,1,117.2796,2072.3828,0.0793,4096.9394
2072.5306,-999,0.0529,69.2658,73.9532,6164.4961,38.739,35,2939.6935,8.3225,-999,5130.7707,14.5255,0.0629,0.0635,2464.088,3045.939,4.4386,1.8733,1,-7100.2666,0.0741,1,117.2829,2072.5078,0.0717,4400.44
2072.683,-999,0.0446,66.3457,73.9524,6167.7082,32.863,35,2939.8699,8.3225,-999,5131.1069,14.5256,0.0451,0.0477,2096.4663,3055.157,4.2815,1.8936,1,-7100.4185,0.0508,1,117.2862,2072.6328,0.0648,4594.1184
2072.8354,-999,0.0631,68.6408,73.9516,6171.9242,36.4531,35,2940.2226,8.3224,-999,5131.7735,14.5257,0.0615,0.0661,2391.1662,3066.6897,4.2251,1.8775,1,-7100.7217,0.0691,1,117.2895,2072.8828,0.0521,4440.5077
2072.9878,-999,0.0773,74.1138,73.9508,6174.4288,36.233,35,2940.3989,8.3224,-999,5132.1005,14.5258,0.0964,0.0951,2954.8298,3073.6289,4.2754,1.8419,1,-7100.8735,0.1129,1,117.2929,2073.0078,0.0468,4112.5944
2073.1402,-999,0.0816,74.9008,73.95,6176.3109,35.8814,35,2940.5752,8.3224,-999,5132.4267,14.5258,0.1021,0.1004,3022.9924,3078.5106,4.4757,1.837,1,-7101.0249,0.1192,1,117.2962,2073.1328,0.0453,4069.3824
2073.2926,-999,0.0716,74.2119,73.9492,6176.7462,35.4583,35,2940.7516,8.3224,-999,5132.7536,14.5259,0.0958,0.0926,2963.9483,3078.6228,4.7218,1.8413,1,-7101.1768,0.1137,1,117.2995,2073.2578,0.0466,4107.158
2073.445,-999,0.0639,73.7281,73.9484,6175.7636,36.4805,35,2940.9279,8.3224,-999,5133.081,14.5259,0.0914,0.0868,2921.219,3073.446,4.8211,1.8443,1,-7101.3281,0.1098,1,117.3029,2073.3828,0.0494,4134.109
2073.5974,-999,0.0575,75.3993,73.9476,6175.1922,39.3235,35,2941.2806,8.3224,-999,5133.7322,14.526,0.0884,0.0904,3065.495,3068.4922,4.8715,1.834,1,-7101.6318,0.1232,1,117.3062,2073.6328,0.0487,4042.4778
2073.7498,-999,0.0562,74.3812,73.9468,6175.7884,39.9577,35,2941.457,8.3224,-999,5134.0589,14.5261,0.0881,0.0856,2979.648,3069.1356,5.0447,1.8402,1,-7101.7832,0.115,1,117.3095,2073.7578,0.0436,4097.8097
2073.9022,-999,0.0589,70.2639,73.946,6176.5635,41.0538,35,2941.6333,8.3224,-999,5134.3902,14.5261,0.0698,0.0705,2578.5246,3070.3914,5.3377,1.8666,1,-7101.9351,0.0821,1,117.3129,2073.8828,0.0437,4337.9317
2074.0546,-999,0.0537,70.6716,73.9452,6176.9614,41.9696,35,2941.8097,8.3224,-999,5134.7211,14.5262,0.0712,0.0695,2622.7386,3070.3802,5.7456,1.8639,1,-7102.0864,0.0854,1,117.3162,2074.0078,0.0525,4312.9065
2074.207,-999,0.0387,75.7748,73.9444,6176.5597,41.4172,35,2942.1623,8.3224,-999,5135.3715,14.5263,0.0538,0.0825,3097.2881,3066.6694,6.264,1.8317,1,-7102.3901,0.1262,1,117.3195,2074.2578,0.065,4022.4455
2074.3594,-999,0.0469,78.1462,73.9436,6175.2405,41.3597,35,2942.3387,8.3224,-999,5135.6942,14.5263,0.0617,0.0961,3277.5144,3061.1926,6.9005,1.8176,1,-7102.5415,0.1452,1,117.3228,2074.3828,0.0569,3900.3816
2074.5118,-999,0.0543,77.9214,73.9428,6173.8172,37.9442,35,2942.515,8.3224,-999,5136.0171,14.5264,0.0753,0.0988,3261.6437,3055.365,7.6815,1.8189,1,-7102.6934,0.1434,1,117.3262,2074.5078,0.0476,3911.634
2074.6642,-999,0.0579,77.6328,73.942,6172.4827,39.3515,35,2942.6914,8.3224,-999,5136.3404,14.5264,0.0832,0.0995,3240.9193,3049.7196,8.5477,1.8206,1,-7102.8447,0.1411,1,117.3295,2074.6328,0.0412,3926.1755
2074.8166,-999,0.0633,76.4568,73.9412,6171.5107,35.8077,35,2942.8677,8.3224,-999,5136.6648,14.5265,0.096,0.0975,3152.3598,3045.2705,9.1661,1.8276,1,-7102.9966,0.1317,1,117.3328,2074.7578,0.038,3986.565
2074.969,-999,0.0617,75.5581,73.9405,6172.4714,34.105,35,2943.2204,8.3224,-999,5137.3157,14.5265,0.094,0.0931,3081.1471,3045.9702,9.2736,1.833,1,-7103.2998,0.1245,1,117.3362,2075.0078,0.0412,4033.9818
2075.1214,-999,0.0531,74.6421,73.9397,6173.9211,40.5868,35,2943.3968,8.3224,-999,5137.6421,14.5266,0.0846,0.0851,3004.7644,3049.2922,8.7848,1.8386,1,-7103.4517,0.1171,1,117.3395,2075.1328,0.0464,4083.4864
2075.2738,-999,0.0512,74.799,73.9389,6175.2551,44.3549,35,2943.5731,8.3224,-999,5137.9683,14.5266,0.0798,0.0848,3018.4079,3052.2759,8.2207,1.8376,1,-7103.603,0.1184,1,117.3428,2075.2578,0.0514,4074.9208
2075.4262,-999,0.0519,74.8888,73.9381,6175.5027,40.9674,35,2943.7495,8.3224,-999,5138.2945,14.5267,0.0791,0.0855,3026.2736,3051.7876,7.6973,1.8371,1,-7103.7549,0.1191,1,117.3462,2075.3828,0.0563,4070.0345
2075.5786,-999,0.0546,72.9506,73.9373,6175.4366,43.563,35,2944.1021,8.3224,-999,5138.951,14.5268,0.0839,0.0791,2853.8345,3049.1122,7.207,1.8492,1,-7104.0581,0.1036,1,117.3495,2075.6328,0.068,4178.1699
2075.731,-999,0.0765,68.8533,73.9365,6175.1038,46.9464,35,2944.2785,8.3224,-999,5139.2841,14.5269,0.0659,0.0737,2421.3577,3046.7125,6.7451,1.8761,1,-7104.21,0.0708,1,117.3528,2075.7578,0.0702,4426.8031
2075.8834,-999,0.1035,63.817,73.9357,6174.6311,40.9409,35,2944.4548,8.3224,-999,5139.6236,14.5269,0.0501,0.067,1725.957,3043.8285,6.3436,1.912,1,-7104.3613,0.0305,1,117.3561,2075.8828,0.0674,4776.1568
2076.0358,-999,0.1207,66.6877,73.9349,6174.0357,40.507,35,2944.6312,8.3224,-999,5139.9593,14.527,0.0711,0.0871,2148.3108,3040.5382,6.0873,1.8911,1,-7104.5132,0.0535,1,117.3595,2076.0078,0.0628,4570.558
2076.1882,-999,0.1278,69.3351,73.9341,6173.7741,35.0898,35,2944.8075,8.3224,-999,5140.2918,14.5271,0.087,0.1012,2478.309,3038.3512,5.5397,1.8728,1,-7104.665,0.0747,1,117.3628,2076.1328,0.0601,4396.0418
2076.3406,-999,0.1027,73.4197,73.9333,6174.3863,34.6584,35,2945.1602,8.3224,-999,5140.9473,14.5272,0.0987,0.105,2898.7555,3037.9276,5.118,1.8462,1,-7104.9683,0.1074,1,117.3661,2076.3828,0.0635,4151.4743
2076.493,-999,0.0752,73.6385,73.9325,6174.6109,38.5905,35,2945.3366,8.3224,-999,5141.2748,14.5272,0.0928,0.0922,2918.9288,3037.3335,5.0008,1.8448,1,-7105.1196,0.1091,1,117.3695,2076.5078,0.0647,4139.1392
2076.6454,-999,0.0645,70.3043,73.9317,6174.5915,39.8808,35,2945.5129,8.3224,-999,5141.6062,14.5273,0.0711,0.0735,2587.7439,3035.9155,5.2805,1.8663,1,-7105.2715,0.0824,1,117.3728,2076.6328,0.0636,4335.4389
