DEPTH,AC,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1617.625,81.8999,-999,0.1215,81.8999,80.9858,4173.3147,47.23,50,2284.5725,8.2865,12.4347,-999,5058.8772,18.3494,0.1262,0.1484,2318.6144,2509.8183,4.871,2.4177,1,-79.96,0.1408,1,134.9966,1617.625,0.2051,-999,3722.5692
1617.75,82.0619,-999,0.1223,82.0619,80.9837,4174.9094,49.438,50,2284.7488,8.2865,12.4347,-999,5059.3062,18.3495,0.1224,0.1494,2324.8235,2513.7728,4.82,2.4165,1,-79.96,0.1422,1,135.0015,1617.75,0.2255,-999,3715.2204
1617.875,82.7469,-999,0.1257,82.7469,80.9815,4176.3638,50.889,50,2284.9252,8.2865,12.4347,-999,5059.7344,18.3497,0.1231,0.1538,2349.9753,2517.3008,4.772,2.4115,1,-79.96,0.1479,1,135.0064,1617.875,0.2392,-999,3684.4649
1618,83.8949,-999,0.1312,83.8949,80.9793,4177.6584,51.865,50,2285.1015,8.2865,12.4347,-999,5060.161,18.3498,0.1276,0.1612,2390.9992,2520.3391,4.595,2.4032,1,-79.96,0.1575,1,135.0112,1618,0.2487,-999,3634.0475
1618.125,85.6189,-999,0.1393,85.6189,80.9772,4178.755,52.716,50,2285.2779,8.2865,12.4347,-999,5060.5855,18.3499,0.1354,0.1721,2450.3261,2522.7654,4.418,2.391,1,-79.96,0.1718,1,135.0161,1618.125,0.257,-999,3560.8732
1618.25,88.3419,-999,0.1517,88.3419,80.9751,4179.6313,53.046,50,2285.4542,8.2865,12.4347,-999,5061.0067,18.35,0.1497,0.1892,2538.9636,2524.5089,4.224,2.3724,1,-80.011,0.1945,1,135.021,1618.25,0.2603,-999,3451.1149
1618.375,91.4529,-999,0.1653,91.4529,80.9729,4180.2863,53.362,50,2285.6305,8.2865,12.4347,-999,5061.4242,18.3501,0.1657,0.2085,2633.4522,2525.5635,4.02,2.352,1,-80.127,0.2204,1,135.0258,1618.375,0.2634,-999,3333.7166
1618.5,94.5629,-999,0.1784,94.5629,80.9708,4180.7029,53.647,50,2285.8069,8.2865,12.4347,-999,5061.8383,18.3502,0.1811,0.2275,2721.4247,2525.8691,3.817,2.3324,1,-80.243,0.2464,1,135.0307,1618.5,0.2663,-999,3224.0768
1618.625,97.6739,-999,0.1909,97.6739,80.9686,4180.8551,53.871,50,2285.9832,8.2865,12.4347,-999,5062.2491,18.3503,0.1961,0.2462,2803.5775,2525.3357,3.623,2.3136,1,-80.359,0.2723,1,135.0356,1618.625,0.2685,-999,3121.3871
1618.75,100.6499,-999,0.2025,100.6499,80.9665,4180.6993,53.407,50,2286.1596,8.2865,12.4347,-999,5062.6567,18.3504,0.2115,0.2638,2877.2201,2523.8131,3.46,2.2963,1,-80.474,0.2971,1,135.0404,1618.75,0.2639,-999,3029.0944
1618.875,103.0479,-999,0.2115,103.0479,80.9643,4180.3555,52.981,50,2286.3359,8.2865,12.4347,-999,5063.062,18.3504,0.2237,0.2779,2933.3883,2521.6791,3.334,2.2828,1,-80.59,0.3171,1,135.0453,1618.875,0.2597,-999,2958.6052
1619,104.6229,-999,0.2172,104.6229,80.9622,4179.8633,52.519,50,2286.5123,8.2865,12.4347,-999,5063.4658,18.3505,0.2319,0.2871,2968.9216,2519.0593,3.244,2.2742,1,-80.706,0.3302,1,135.0502,1619,0.2551,-999,2914.0661
1619.125,105.2999,-999,0.2197,105.2999,80.96,4179.3755,52.108,50,2286.6886,8.2865,12.4347,-999,5063.8689,18.3505,0.2359,0.291,2984.0238,2516.4492,3.214,2.2705,1,-80.821,0.3358,1,135.055,1619.125,0.2511,-999,2895.3308
1619.25,104.6999,-999,0.2175,104.6999,80.9579,4179.0105,51.82,50,2286.865,8.2865,12.4347,-999,5064.2725,18.3505,0.2338,0.2876,2971.2022,2514.2359,3.214,2.2737,1,-80.937,0.3308,1,135.0599,1619.25,0.2482,-999,2911.923
1619.375,101.8169,-999,0.2069,101.8169,80.9557,4178.7488,51.547,50,2287.0413,8.2865,12.4347,-999,5064.679,18.3506,0.221,0.2707,2906.2086,2512.3534,3.264,2.2897,1,-81.053,0.3068,1,135.0648,1619.375,0.2456,-999,2994.3757
1619.5,98.9049,-999,0.1958,98.9049,80.9536,4178.5926,51.269,50,2287.2177,8.2865,12.4347,-999,5065.0885,18.3507,0.2078,0.2535,2836.4885,2510.8082,3.334,2.3063,1,-81.169,0.2825,1,135.0696,1619.5,0.2429,-999,3082.5374
1619.625,95.9929,-999,0.1843,95.9929,80.9514,4178.4548,51.034,50,2287.394,8.2865,12.4347,-999,5065.501,18.3507,0.194,0.2361,2762.2939,2509.319,3.445,2.3236,1,-81.283,0.2583,1,135.0745,1619.625,0.2406,-999,3176.0479
1619.75,93.0809,-999,0.1723,93.0809,80.9493,4178.2326,50.491,50,2287.5703,8.2865,12.4347,-999,5065.9167,18.3508,0.1805,0.2185,2683.1907,2507.5538,3.563,2.3416,1,-81.341,0.234,1,135.0794,1619.75,0.2354,-999,3275.4093
1619.875,90.4679,-999,0.1611,90.4679,80.9471,4177.8949,49.668,50,2287.7467,8.2865,12.4347,-999,5066.3354,18.3509,0.1686,0.2024,2607.656,2505.4146,3.681,2.3583,1,-81.256,0.2122,1,135.0842,1619.875,0.2276,-999,3370.0135
1620,88.4909,-999,0.1524,88.4909,80.945,4177.4506,49.011,50,2287.923,8.2865,12.4347,-999,5066.7564,18.351,0.1595,0.1902,2547.438,2502.933,3.798,2.3714,1,-81.176,0.1958,1,135.0891,1620,0.2215,17.7956,3445.304
1620.125,86.5139,-999,0.1435,86.5139,80.9428,4176.9532,47.869,50,2288.0994,8.2865,12.4347,-999,5067.1798,18.3512,0.1511,0.1778,2484.3076,2500.2808,3.916,2.3848,1,-81.096,0.1793,1,135.094,1620.125,0.2109,-999,3524.0354
1620.25,84.5369,-999,0.1343,84.5369,80.9407,4176.4016,46.908,50,2288.2757,8.2865,12.4347,-999,5067.6056,18.3513,0.1421,0.1653,2418.0518,2497.4535,4.034,2.3986,1,-81.016,0.1628,1,135.0988,1620.25,0.2022,-999,3606.4494
1620.375,82.6999,-999,0.1254,82.6999,80.9386,4175.8459,45.862,50,2288.4521,8.2865,12.4347,-999,5068.0338,18.3514,0.1337,0.1535,2353.502,2494.6109,4.121,2.4119,1,-80.936,0.1475,1,135.1037,1620.375,0.1928,-999,3686.5589
1620.5,81.6999,-999,0.1205,81.6999,80.9364,4175.2623,45.442,50,2288.6284,8.2865,12.4347,-999,5068.4633,18.3516,0.1288,0.1471,2317.1909,2491.6764,4.247,2.4192,1,-80.856,0.1392,1,135.1086,1620.5,0.1891,-999,3731.682
1620.625,81.4299,-999,0.1192,81.4299,80.9342,4174.6617,45.494,50,2288.8048,8.2865,12.4347,-999,5068.8931,18.3517,0.1271,0.1453,2307.4136,2488.6867,4.367,2.4212,1,-80.776,0.1369,1,135.1134,1620.625,0.1895,-999,3744.0553
1620.75,82.0999,-999,0.1225,82.0999,80.9321,4174.0779,45.529,50,2288.9811,8.2865,12.4347,-999,5069.3221,18.3518,0.1309,0.1496,2332.4524,2485.7528,4.436,2.4163,1,-80.744,0.1425,1,135.1183,1620.75,0.1898,-999,3713.5009
1620.875,83.9429,-999,0.1314,83.9429,80.93,4173.5532,45.888,50,2289.1575,8.2865,12.4347,-999,5069.7487,18.352,0.1408,0.1615,2398.742,2483.0141,4.436,2.4029,1,-80.724,0.1579,1,135.1232,1620.875,0.193,-999,3631.9695
1621,85.7149,-999,0.1397,85.7149,80.9278,4173.0868,46.89,50,2289.3338,8.2865,12.4347,-999,5070.1731,18.3521,0.1487,0.1727,2459.6866,2480.468,4.397,2.3904,1,-80.703,0.1726,1,135.1281,1621,0.202,-999,3556.8851
1621.125,87.4859,-999,0.1479,87.4859,80.9257,4172.6637,48.439,50,2289.5101,8.2865,12.4347,-999,5070.5953,18.3522,0.1552,0.1839,2518.0271,2478.066,4.347,2.3782,1,-80.682,0.1874,1,135.1329,1621.125,0.2162,-999,3484.8821
1621.25,89.1999,-999,0.1555,89.1999,80.9235,4172.2055,48.699,50,2289.6865,8.2865,12.4347,-999,5071.0155,18.3523,0.1639,0.1946,2572.2022,2475.5562,4.278,2.3667,1,-80.661,0.2017,1,135.1378,1621.25,0.2186,-999,3417.9192
1621.375,89.7489,-999,0.158,89.7489,80.9214,4171.6913,48.931,50,2289.8628,8.2865,12.4347,-999,5071.435,18.3524,0.1664,0.198,2589.2864,2472.8687,4.171,2.363,1,-80.641,0.2062,1,135.1427,1621.375,0.2207,-999,3397.0115
1621.5,90.0619,-999,0.1593,90.0619,80.9192,4171.1222,49.139,50,2290.0392,8.2865,12.4347,-999,5071.8541,18.3525,0.1676,0.1999,2599.0487,2470.0066,4.089,2.361,1,-80.62,0.2088,1,135.1475,1621.5,0.2227,-999,3385.2056
1621.625,90.3749,-999,0.1607,90.3749,80.9171,4170.4539,49.351,50,2290.2155,8.2865,12.4347,-999,5072.2729,18.3526,0.1688,0.2019,2608.7438,2466.8263,4.028,2.3589,1,-80.599,0.2115,1,135.1524,1621.625,0.2247,-999,3373.4815
1621.75,90.6999,-999,0.1621,90.6999,80.9149,4169.7696,49.571,50,2290.3919,8.2865,12.4347,-999,5072.6913,18.3527,0.1701,0.2039,2618.7292,2463.5973,3.972,2.3568,1,-80.578,0.2142,1,135.1573,1621.75,0.2267,-999,3361.3934
1621.875,92.3679,-999,0.1693,92.3679,80.9128,4169.1165,50.103,50,2290.5682,8.2865,12.4347,-999,5073.1079,18.3528,0.1776,0.2141,2667.7091,2460.4746,3.972,2.3461,1,-80.557,0.2281,1,135.1621,1621.875,0.2317,-999,3300.6927
1622,93.5699,-999,0.1743,93.5699,80.9106,4168.5434,51.41,50,2290.7446,8.2865,12.4347,-999,5073.523,18.3529,0.181,0.2214,2701.9582,2457.614,3.972,2.3385,1,-80.537,0.2381,1,135.167,1622,0.2443,-999,3258.2919
1622.125,94.7719,-999,0.1793,94.7719,80.9085,4168.0703,51.49,50,2290.9209,8.2865,12.4347,-999,5073.9369,18.353,0.1869,0.2287,2735.3064,2455.0793,3.972,2.3311,1,-80.516,0.2481,1,135.1719,1622.125,0.245,-999,3216.9667
1622.25,94.9969,-999,0.1802,94.9969,80.9064,4167.6351,51.528,50,2291.0972,8.2865,12.4347,-999,5074.3505,18.3531,0.188,0.2301,2741.681,2452.6678,3.982,2.3297,1,-80.495,0.25,1,135.1767,1622.25,0.2454,-999,3209.3473
1622.375,94.1489,-999,0.1767,94.1489,80.9042,4167.2278,51.494,50,2291.2736,8.2865,12.4347,-999,5074.765,18.3531,0.1838,0.225,2718.8413,2450.3445,3.993,2.3349,1,-80.474,0.2429,1,135.1816,1622.375,0.2451,-999,3238.254
1622.5,92.9999,-999,0.1719,92.9999,80.902,4166.8373,51.468,50,2291.4499,8.2865,12.4347,-999,5075.1808,18.3532,0.1779,0.218,2687.084,2448.0721,4.004,2.3421,1,-80.454,0.2333,1,135.1865,1622.5,0.2448,-999,3278.2621
1622.625,91.3749,-999,0.165,91.3749,80.8999,4166.462,50.97,50,2291.6263,8.2865,12.4347,-999,5075.5984,18.3533,0.1706,0.208,2640.6035,2445.8435,4.071,2.3525,1,-80.433,0.2198,1,135.1913,1622.625,0.24,-999,3336.5623
1622.75,90.0939,-999,0.1595,90.0939,80.8978,4166.0771,50.587,50,2291.8026,8.2865,12.4347,-999,5076.0176,18.3534,0.1646,0.2001,2602.7681,2443.5801,4.177,2.3608,1,-80.412,0.2091,1,135.1962,1622.75,0.2364,-999,3384.0032
1622.875,88.6539,-999,0.1531,88.6539,80.8956,4165.689,49.791,50,2291.979,8.2865,12.4347,-999,5076.4384,18.3535,0.1587,0.1912,2558.8156,2441.3012,4.282,2.3703,1,-80.391,0.1971,1,135.2011,1622.875,0.2288,-999,3438.9694
1623,87.1089,-999,0.1462,87.1089,80.8935,4165.2977,48.54,50,2292.1553,8.2865,12.4347,-999,5076.861,18.3537,0.153,0.1815,2509.9236,2439.0065,4.387,2.3807,1,-80.37,0.1842,1,135.2059,1623,0.2171,-999,3499.9644
1623.125,85.8359,-999,0.1403,85.8359,80.8913,4164.9028,47.377,50,2292.3317,8.2865,12.4347,-999,5077.2853,18.3538,0.1484,0.1735,2468.2848,2436.6957,4.477,2.3895,1,-80.287,0.1736,1,135.2108,1623.125,0.2064,-999,3551.8711
1623.25,84.5629,-999,0.1343,84.5629,80.8892,4164.613,47.342,50,2292.508,8.2865,12.4347,-999,5077.7111,18.3539,0.1413,0.1654,2425.3151,2434.7155,4.494,2.3985,1,-80.152,0.163,1,135.2157,1623.25,0.2061,-999,3605.3405
1623.375,83.7059,-999,0.1303,83.7059,80.887,4164.5011,48.803,50,2292.6844,8.2865,12.4347,-999,5078.138,18.354,0.1333,0.16,2395.6924,2433.2993,4.525,2.4046,1,-80.016,0.1559,1,135.2205,1623.375,0.2195,-999,3642.2528
1623.5,83.0999,-999,0.1274,83.0999,80.8849,4164.6268,51.051,50,2292.8607,8.2865,12.4347,-999,5078.5656,18.3542,0.1248,0.1561,2374.4293,2432.641,4.557,2.4089,1,-79.88,0.1508,1,135.2254,1623.5,0.2408,-999,3668.8137
1623.625,83.0999,-999,0.1274,83.0999,80.8827,4165.0128,53.26,50,2293.037,8.2865,12.4347,-999,5078.9933,18.3543,0.1198,0.1561,2374.6921,2432.8148,4.532,2.4089,1,-79.744,0.1508,1,135.2303,1623.625,0.2624,-999,3668.8137
1623.75,83.8199,-999,0.1308,83.8199,80.8806,4165.632,54.622,50,2293.2134,8.2865,12.4347,-999,5079.4201,18.3544,0.1207,0.1607,2400.4979,2433.7373,4.5,2.4038,1,-79.605,0.1568,1,135.2351,1623.75,0.2761,-999,3637.2991
1623.875,85.6269,-999,0.1393,85.6269,80.8784,4166.3184,55.958,50,2293.3897,8.2865,12.4347,-999,5079.8445,18.3545,0.1278,0.1722,2462.8866,2434.8813,4.468,2.391,1,-79.599,0.1719,1,135.24,1623.875,0.2899,-999,3560.5405
1624,87.8549,-999,0.1495,87.8549,80.8763,4167.0356,57.262,50,2293.5661,8.2865,12.4347,-999,5080.2663,18.3547,0.1371,0.1862,2536.0681,2436.1302,4.436,2.3757,1,-79.658,0.1905,1,135.2449,1624,0.3036,-999,3470.2452
1624.125,90.0819,-999,0.1594,90.0819,80.8741,4167.6585,58.591,50,2293.7424,8.2865,12.4347,-999,5080.6855,18.3548,0.146,0.2,2605.4451,2437.0824,4.383,2.3609,1,-79.718,0.209,1,135.2498,1624.125,0.3179,-999,3384.454
1624.25,92.3099,-999,0.169,92.3099,80.872,4168.0851,59.883,50,2293.9188,8.2865,12.4347,-999,5081.102,18.3548,0.1547,0.2137,2671.3611,2437.4099,4.33,2.3465,1,-79.779,0.2276,1,135.2546,1624.25,0.332,-999,3302.7665
1624.375,94.5369,-999,0.1783,94.5369,80.8698,4168.3832,61.257,50,2294.0951,8.2865,12.4347,-999,5081.5161,18.3549,0.1424,0.2273,2734.0122,2437.3308,4.278,2.3325,1,-79.839,0.2461,1,135.2595,1624.375,0.3474,-999,3224.9635
1624.5,96.7649,-999,0.1873,96.7649,80.8677,4168.6118,61.781,50,2294.2715,8.2865,12.4347,-999,5081.9278,18.355,0.1335,0.2407,2793.6842,2437.0345,4.225,2.319,1,-79.9,0.2647,1,135.2644,1624.5,0.3534,-999,3150.7091
1624.625,98.9919,-999,0.1961,98.9919,80.8656,4168.8415,61.694,50,2294.4478,8.2865,12.4347,-999,5082.3372,18.3551,0.1349,0.254,2850.5341,2436.747,4.159,2.3058,1,-79.96,0.2833,1,135.2692,1624.625,0.3524,-999,3079.8282
1624.75,101.2199,-999,0.2047,101.2199,80.8634,4169.1255,60.943,50,2294.6242,8.2865,12.4347,-999,5082.7443,18.3551,0.1478,0.2672,2904.8026,2436.6377,4.195,2.293,1,-80.02,0.3018,1,135.2741,1624.75,0.3439,-999,3012.0367
1624.875,103.4459,-999,0.2129,103.4459,80.8612,4169.4911,60.172,50,2294.8005,8.2865,12.4347,-999,5083.1492,18.3552,0.1614,0.2803,2956.5925,2436.794,4.243,2.2806,1,-80.08,0.3204,1,135.279,1624.875,0.3352,-999,2947.2222
1625,104.7639,-999,0.2177,104.7639,80.8591,4169.8964,59.348,50,2294.9768,8.2865,12.4347,-999,5083.5528,18.3552,0.1762,0.2879,2986.2962,2437.0802,4.291,2.2734,1,-80.141,0.3314,1,135.2838,1625,0.3261,-999,2910.1441
1625.125,105.5579,-999,0.2206,105.5579,80.857,4170.2776,58.582,50,2295.1532,8.2865,12.4347,-999,5083.9556,18.3553,0.1901,0.2925,3003.9374,2437.2909,4.388,2.2691,1,-80.201,0.338,1,135.2887,1625.125,0.3178,-999,2888.2542
1625.25,103.8999,-999,0.2146,103.8999,80.8548,4170.625,57.761,50,2295.3295,8.2865,12.4347,-999,5084.3601,18.3553,0.2049,0.2829,2967.6902,2437.3896,4.535,2.2781,1,-80.261,0.3242,1,135.2936,1625.25,0.3089,-999,2934.344
1625.375,100.4979,-999,0.2019,100.4979,80.8527,4170.9231,56.873,50,2295.5059,8.2865,12.4347,-999,5084.7679,18.3554,0.203,0.263,2889.03,2437.3234,4.682,2.2971,1,-80.322,0.2958,1,135.2984,1625.375,0.2995,-999,3033.6758
1625.5,97.3209,-999,0.1895,97.3209,80.8505,4171.1784,54.614,50,2295.6822,8.2865,12.4347,-999,5085.179,18.3554,0.1927,0.2441,2810.3419,2437.1129,4.82,2.3157,1,-80.382,0.2693,1,135.3033,1625.5,0.2761,-999,3132.7089
1625.625,94.1439,-999,0.1767,94.1439,80.8484,4171.3748,52.178,50,2295.8586,8.2865,12.4347,-999,5085.5935,18.3555,0.1822,0.2249,2726.0391,2436.7083,5.177,2.335,1,-80.442,0.2429,1,135.3082,1625.625,0.2517,-999,3238.4259
1625.75,90.9679,-999,0.1633,90.9679,80.8462,4171.5365,49.678,50,2296.0349,8.2865,12.4347,-999,5086.0116,18.3556,0.1712,0.2055,2635.5412,2436.1873,5.514,2.3551,1,-80.503,0.2164,1,135.313,1625.75,0.2277,-999,3351.4905
1625.875,87.7909,-999,0.1493,87.7909,80.8441,4171.5614,47.248,50,2296.2113,8.2865,12.4347,-999,5086.4335,18.3557,0.1594,0.1858,2538.0927,2435.2274,5.851,2.3761,1,-80.558,0.1899,1,135.3179,1625.875,0.2053,-999,3472.7751
1626,84.6149,-999,0.1346,84.6149,80.8419,4171.4136,44.949,50,2296.3876,8.2865,12.4347,-999,5086.8592,18.3559,0.1465,0.1658,2432.9471,2433.7175,6.181,2.3981,1,-80.503,0.1635,1,135.3228,1626,0.1847,-999,3603.1248
1626.125,81.4379,-999,0.1193,81.4379,80.8398,4171.0361,44.129,50,2296.5639,8.2865,12.4347,-999,5087.2891,18.356,0.13,0.1454,2319.1006,2431.4792,6.585,2.4211,1,-80.446,0.137,1,135.3276,1626.125,0.1776,-999,3743.6875
1626.25,78.0999,-999,0.1023,78.0999,80.8377,4170.365,43.351,50,2296.7403,8.2865,12.4347,-999,5087.7234,18.3562,0.1118,0.1235,2188.9332,2428.3095,6.981,2.4466,1,-80.389,0.1092,1,135.3325,1626.25,0.1709,-999,3903.6932
1626.375,75.9179,-999,0.0907,75.9179,80.8355,4169.3612,42.652,50,2296.9166,8.2865,12.4347,-999,5088.1609,18.3563,0.1001,0.109,2097.4004,2424.0854,7.377,2.464,1,-80.332,0.091,1,135.3374,1626.375,0.1649,-999,4015.8915
1626.5,74.4599,-999,0.0827,74.4599,80.8334,4168.0559,41.918,50,2297.093,8.2865,12.4347,-999,5088.6004,18.3565,0.0925,0.0992,2033.1594,2418.9035,7.781,2.476,1,-80.275,0.0788,1,135.3422,1626.5,0.1587,-999,4094.5267
1626.625,73.8999,-999,0.0795,73.8999,80.8312,4166.4838,42.141,50,2297.2693,8.2865,12.4347,-999,5089.0408,18.3567,0.0884,0.0954,2007.9199,2412.8699,8.148,2.4807,1,-80.218,0.0742,1,135.3471,1626.625,0.1606,-999,4125.5543
1626.75,74.1449,-999,0.0809,74.1449,80.8291,4164.8051,42.254,50,2297.4457,8.2865,12.4347,-999,5089.4809,18.3569,0.0898,0.097,2019.3572,2406.4972,8.453,2.4786,1,-80.161,0.0762,1,135.352,1626.75,0.1616,-999,4111.922
1626.875,74.6369,-999,0.0837,74.6369,80.8269,4163.2031,43.456,50,2297.622,8.2865,12.4347,-999,5089.9202,18.357,0.0903,0.1004,2041.8522,2400.3701,8.453,2.4745,1,-80.104,0.0803,1,135.3568,1626.875,0.1718,-999,4084.8166
1627,75.1299,-999,0.0864,75.1299,80.8248,4161.9447,45.062,50,2297.7984,8.2865,12.4347,-999,5090.3588,18.3572,0.0899,0.1037,2064.0894,2395.3333,8.453,2.4704,1,-80.047,0.0844,1,135.3617,1627,0.1857,-999,4058.0122
1627.125,75.6219,-999,0.0891,75.6219,80.8226,4161.0723,46.258,50,2297.9747,8.2865,12.4347,-999,5090.7966,18.3574,0.0903,0.107,2085.9851,2391.5195,8.223,2.4664,1,-79.99,0.0885,1,135.3666,1627.125,0.1963,-999,4031.6105
1627.25,75.9899,-999,0.0911,75.9899,80.8205,4160.5053,47.41,50,2298.1511,8.2865,12.4347,-999,5091.234,18.3575,0.0901,0.1095,2102.2326,2388.6673,8.073,2.4634,1,-79.933,0.0916,1,135.3715,1627.25,0.2067,-999,4012.0865
1627.375,76.3349,-999,0.0929,76.3349,80.8184,4160.1606,48.586,50,2298.3274,8.2865,12.4347,-999,5091.6708,18.3577,0.0897,0.1118,2117.3356,2386.5121,7.952,2.4606,1,-79.876,0.0945,1,135.3763,1627.375,0.2175,-999,3993.9536
1627.5,76.6799,-999,0.0947,76.6799,80.8162,4159.9425,49.738,50,2298.5037,8.2865,12.4347,-999,5092.1072,18.3579,0.0892,0.1141,2132.3002,2384.7516,7.821,2.4579,1,-79.819,0.0973,1,135.3812,1627.5,0.2283,-999,3975.9839
1627.625,77.0249,-999,0.0966,77.0249,80.8141,4159.7413,50.927,50,2298.6801,8.2865,12.4347,-999,5092.543,18.358,0.0887,0.1164,2147.1283,2383.0384,7.727,2.4551,1,-79.763,0.1002,1,135.3861,1627.625,0.2396,-999,3958.1752
1627.75,77.2709,-999,0.0979,77.2709,80.8119,4159.5071,52.059,50,2298.8564,8.2865,12.4347,-999,5092.9786,18.3582,0.0876,0.1181,2157.6897,2381.2119,7.65,2.4531,1,-79.706,0.1023,1,135.3909,1627.75,0.2506,-999,3945.5739
1627.875,77.4999,-999,0.0991,77.4999,80.8098,4159.2478,53.233,50,2299.0328,8.2865,12.4347,-999,5093.4137,18.3583,0.0862,0.1196,2167.4787,2379.2953,7.572,2.4513,1,-79.649,0.1042,1,135.3958,1627.875,0.2622,-999,3933.9154
1628,77.4279,-999,0.0987,77.4279,80.8076,4159.0681,53.304,50,2299.2091,8.2865,12.4347,-999,5093.849,18.3585,0.0856,0.1191,2164.7357,2377.6278,7.499,2.4519,1,-79.592,0.1036,1,135.4007,1628,0.2629,-999,3937.5735
1628.125,77.3519,-999,0.0983,77.3519,80.8055,4158.9959,53.328,50,2299.3855,8.2865,12.4347,-999,5094.2844,18.3587,0.085,0.1186,2161.818,2376.3044,7.499,2.4525,1,-79.535,0.1029,1,135.4055,1628.125,0.2631,-999,3941.4423
1628.25,77.4089,-999,0.0986,77.4089,80.8033,4159.1719,53.295,50,2299.5618,8.2865,12.4347,-999,5094.7198,18.3588,0.0854,0.1189,2164.4432,2375.7828,7.499,2.4521,1,-79.478,0.1034,1,135.4104,1628.25,0.2628,-999,3938.54
1628.375,77.7569,-999,0.1005,77.7569,80.8012,4159.4861,53.348,50,2299.7382,8.2865,12.4347,-999,5095.1546,18.359,0.0875,0.1213,2179.1152,2375.7078,7.499,2.4493,1,-79.421,0.1063,1,135.4153,1628.375,0.2633,-999,3920.9131
1628.5,78.1049,-999,0.1023,78.1049,80.7991,4159.8172,52.966,50,2299.9145,8.2865,12.4347,-999,5095.589,18.3591,0.0906,0.1236,2193.6556,2375.6889,7.499,2.4466,1,-79.364,0.1092,1,135.4201,1628.5,0.2595,-999,3903.4433
1628.625,78.4519,-999,0.1041,78.4519,80.7969,4160.1656,52.064,50,2300.0909,8.2865,12.4347,-999,5096.0228,18.3593,0.0948,0.1258,2208.024,2375.7265,7.499,2.4439,1,-79.307,0.1121,1,135.425,1628.625,0.2506,-999,3886.178
1628.75,78.3179,-999,0.1034,78.3179,80.7948,4160.4243,51.294,50,2300.2672,8.2865,12.4347,-999,5096.4569,18.3594,0.0958,0.125,2202.8402,2375.4803,7.499,2.4449,1,-79.25,0.111,1,135.4299,1628.75,0.2431,-999,3892.8272
1628.875,78.1069,-999,0.1023,78.1069,80.7926,4160.5814,50.501,50,2300.4435,8.2865,12.4347,-999,5096.8913,18.3596,0.0964,0.1236,2194.4911,2374.9132,7.499,2.4466,1,-79.195,0.1092,1,135.4347,1628.875,0.2355,-999,3903.3434
1629,77.8999,-999,0.1012,77.8999,80.7905,4160.6893,51.023,50,2300.6199,8.2865,12.4347,-999,5097.3259,18.3598,0.0939,0.1222,2186.2573,2374.1904,7.499,2.4482,1,-79.233,0.1075,1,135.4396,1629,0.2405,-999,3913.7155
1629.125,77.3229,-999,0.0982,77.3229,80.7883,4160.756,52.142,50,2300.7962,8.2865,12.4347,-999,5097.7613,18.3599,0.0877,0.1184,2162.6026,2373.3361,7.499,2.4527,1,-79.431,0.1027,1,135.4445,1629.125,0.2514,-999,3942.9205
1629.25,77.4319,-999,0.0987,77.4319,80.7862,4160.7812,52.49,50,2300.9726,8.2865,12.4347,-999,5098.1966,18.3601,0.0875,0.1191,2167.3962,2372.3506,7.493,2.4519,1,-79.504,0.1036,1,135.4493,1629.25,0.2548,-999,3937.3701
1629.375,77.7679,-999,0.1005,77.7679,80.784,4160.7452,51.506,50,2301.1489,8.2865,12.4347,-999,5098.6314,18.3602,0.092,0.1213,2181.5728,2371.1729,7.486,2.4492,1,-79.34,0.1064,1,135.4542,1629.375,0.2452,-999,3920.3585
1629.5,78.4999,-999,0.1043,78.4999,80.7819,4160.5341,50.658,50,2301.3253,8.2865,12.4347,-999,5099.0653,18.3604,0.0984,0.1262,2211.7327,2369.4453,7.479,2.4435,1,-79.179,0.1125,1,135.4591,1629.5,0.237,-999,3883.8017
1629.625,79.4379,-999,0.1092,79.4379,80.7798,4160.2342,49.755,50,2301.5016,8.2865,12.4347,-999,5099.4978,18.3605,0.1061,0.1324,2249.4676,2367.4419,7.472,2.4362,1,-79.019,0.1203,1,135.4639,1629.625,0.2285,-999,3837.9419
1629.75,79.8319,-999,0.1112,79.8319,80.7776,4159.849,49.099,50,2301.678,8.2865,12.4347,-999,5099.9297,18.3607,0.1099,0.1349,2265.1923,2365.173,7.466,2.4332,1,-78.858,0.1236,1,135.4688,1629.75,0.2223,-999,3819.0003
1629.875,80.1319,-999,0.1127,80.1319,80.7755,4159.441,49.108,50,2301.8543,8.2865,12.4347,-999,5100.3613,18.3608,0.1116,0.1369,2277.1209,2362.8332,7.459,2.431,1,-78.697,0.1261,1,135.4737,1629.875,0.2224,-999,3804.7026
1630,80.2299,-999,0.1132,80.2299,80.7733,4159.0773,49.09,50,2302.0306,8.2865,12.4347,-999,5100.7928,18.361,0.1123,0.1375,2281.1703,2360.6313,7.452,2.4302,1,-78.536,0.1269,1,135.4785,1630,0.2222,18.9195,3800.0552
1630.125,80.2239,-999,0.1131,80.2239,80.7712,4158.7798,49.099,50,2302.207,8.2865,12.4347,-999,5101.2242,18.3611,0.1122,0.1375,2281.1954,2358.6352,7.445,2.4303,1,-78.376,0.1269,1,135.4834,1630.125,0.2223,-999,3800.3394
