DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
873.1062,0.0676,71.7954,96.2512,-999,59.7661,45,1235.0725,8.3,11,2765.1381,18.5824,0.0494,0.081,-921.5738,-999,5.5215,2.4986,1,-40.1636,-0.0291,1,104.3711,873.0947,0.2482,-999,4246.4844
873.2602,0.0802,74.0146,96.2478,-999,58.1186,45,1235.2897,8.3,11,2765.6804,18.5827,0.0698,0.0962,-599.6102,-999,5.5215,2.4797,1,-40.74,-0.009,1,104.3766,873.2487,0.2355,-999,4119.1609
873.4142,0.0778,73.5876,96.2444,-999,56.2519,45,1235.5069,8.3,11,2766.2235,18.5831,0.0705,0.0933,-658.3519,-999,5.5215,2.4833,1,-41.6726,-0.0128,1,104.3822,873.4027,0.2214,-999,4143.0628
873.5682,0.0509,69.0011,96.241,-999,55.7449,45,1235.7242,8.3,11,2766.7754,18.5835,0.0333,0.0615,-1387.5597,-999,5.5215,2.5236,1,-42.5697,-0.0545,1,104.3877,873.5567,0.2176,-999,4418.452
873.7222,0.0015,61.4432,96.2375,-999,56.0927,45,1235.9414,8.3,11,2767.3436,18.5841,0,0.0065,-3117.0429,-999,5.5215,2.5978,1,-43.1054,-0.1232,1,104.3932,873.7107,0.2202,17.403,4961.9494
873.8762,-0.0294,57.2563,96.2341,-999,56.7984,45,1236.1586,8.3,11,2767.9219,18.5847,0,-0.0257,-4504.9951,-999,5.5215,2.6441,1,-43.2756,-0.1613,1,104.3988,873.8646,0.2255,-999,5324.7948
874.0302,-0.0027,60.8586,96.2307,-999,58.9869,45,1236.3759,8.3,11,2768.4913,18.5852,0,0.0021,-3288.6302,-999,5.5215,2.604,1,-42.9899,-0.1286,1,104.4043,874.0186,0.2421,-999,5009.6132
874.1842,0.0273,65.2558,96.2272,-999,59.5506,45,1236.5931,8.2999,11,2769.051,18.5857,0,0.0347,-2144.8389,-999,5.5215,2.559,1,-42.5005,-0.0886,1,104.4098,874.1726,0.2465,-999,4672.0452
874.3382,0.0369,66.749,96.2238,-999,57.7604,45,1236.8104,8.2999,11,2769.6075,18.5862,0,0.0455,-1822.3533,-999,5.5215,2.5446,1,-42.2353,-0.075,1,104.4154,874.3266,0.2327,-999,4567.5298
874.4922,0.0408,67.3605,96.2204,-999,53.3567,45,1237.0276,8.2999,11,2770.1628,18.5866,0.0215,0.0498,-1698.3824,-999,5.5215,2.5388,1,-42.2162,-0.0694,1,104.4209,874.4806,0.2002,-999,4526.0657
874.6462,0.0387,67.0265,96.217,-999,50.1803,45,1237.2448,8.2999,11,2770.7187,18.5871,0.0286,0.0475,-1765.477,-999,5.5215,2.5419,1,-42.1563,-0.0725,1,104.4264,874.6346,0.1777,-999,4548.6196
874.8002,0.0077,62.343,96.2135,-999,49.7031,45,1237.4621,8.2999,11,2771.2848,18.5876,0,0.0132,-2866.6578,-999,5.5215,2.5884,1,-42.3465,-0.1151,1,104.432,874.7886,0.1744,-999,4890.3333
874.9542,-0.024,57.9623,96.2101,-999,50.8249,45,1237.6793,8.2999,11,2771.8612,18.5882,0,-0.0202,-4244.3487,-999,5.5215,2.636,1,-43.0513,-0.1549,1,104.4375,874.9425,0.1822,-999,5259.937
875.1082,-0.0323,56.8817,96.2067,-999,51.4123,45,1237.8965,8.2999,11,2772.4405,18.5888,0,-0.0286,-4652.2367,-999,5.5215,2.6484,1,-43.6265,-0.1647,1,104.443,875.0965,0.1863,-999,5359.8618
875.2622,-0.0297,57.2153,96.2033,-999,51.8931,45,1238.1138,8.2999,11,2773.0188,18.5894,0,-0.026,-4523.4793,-999,5.5215,2.6445,1,-43.9194,-0.1617,1,104.4486,875.2505,0.1897,-999,5328.6105
875.4162,-0.0275,57.5068,96.1999,-999,53.6752,45,1238.331,8.2999,11,2773.5964,18.59,0,-0.0237,-4413.4291,-999,5.5215,2.6412,1,-44.0734,-0.159,1,104.4541,875.4045,0.2025,-999,5301.6
875.5702,-0.0299,57.1866,96.1964,-999,57.4452,45,1238.5482,8.2999,11,2774.1749,18.5906,0,-0.0262,-4535.1905,-999,5.5215,2.6449,1,-44.4672,-0.1619,1,104.4596,875.5585,0.2304,-999,5331.2848
875.7242,-0.0333,56.7521,96.193,-999,59.3034,45,1238.7655,8.2999,11,2774.7544,18.5913,0,-0.0296,-4704.7454,-999,5.5215,2.6499,1,-45.2096,-0.1659,1,104.4652,875.7125,0.2446,-999,5372.1016
875.8782,-0.0308,57.0704,96.1896,-999,57.4621,45,1238.9827,8.2999,11,2775.3332,18.5919,0,-0.0271,-4580.6675,-999,5.5215,2.6462,1,-45.7891,-0.163,1,104.4707,875.8665,0.2305,-999,5342.1397
876.0322,-0.0271,57.5598,96.1862,-999,52.5065,45,1239.1999,8.2999,11,2775.9107,18.5925,0,-0.0233,-4394.9626,-999,5.5215,2.6406,1,-46.1108,-0.1585,1,104.4762,876.0204,0.1941,-999,5296.7183
876.1862,-0.0257,57.7322,96.1827,-999,49.6057,45,1239.4172,8.2999,11,2776.4877,18.5931,0,-0.0219,-4331.2376,-999,5.5215,2.6386,1,-46.3673,-0.157,1,104.4818,876.1744,0.1737,-999,5280.9013
876.3402,-0.0271,57.5511,96.1793,-999,49.0672,45,1239.6344,8.2999,11,2777.0652,18.5937,0,-0.0234,-4398.8913,-999,5.5215,2.6407,1,-46.8879,-0.1586,1,104.4873,876.3284,0.1701,-999,5297.5191
876.4942,-0.0327,56.8194,96.1759,-999,48.4794,45,1239.8517,8.2999,11,2777.6446,18.5943,0,-0.0291,-4680.084,-999,5.5215,2.6491,1,-47.3808,-0.1653,1,104.4928,876.4824,0.166,-999,5365.7386
876.6482,-0.0353,56.4915,96.1725,-999,47.5671,45,1240.0689,8.2999,11,2778.2248,18.5949,0,-0.0317,-4811.1084,-999,5.5215,2.653,1,-47.4449,-0.1683,1,104.4984,876.6364,0.1599,-999,5396.8836
876.8022,-0.0325,56.846,96.169,-999,46.0021,45,1240.2861,8.2999,11,2778.8041,18.5955,0,-0.0289,-4670.382,-999,5.5215,2.6488,1,-47.1405,-0.165,1,104.5039,876.7904,0.1494,-999,5363.2278
876.9562,-0.0264,57.6439,96.1656,-999,46.7361,45,1240.5034,8.2999,11,2779.3814,18.5961,0,-0.0226,-4365.6417,-999,5.5215,2.6396,1,-46.6743,-0.1578,1,104.5094,876.9443,0.1543,-999,5288.9907
877.1102,-0.0235,58.0331,96.1622,-999,47.379,45,1240.7206,8.2999,11,2779.9577,18.5967,0,-0.0196,-4223.1572,-999,5.5215,2.6352,1,-46.3484,-0.1542,1,104.515,877.0983,0.1586,-999,5253.52
877.2642,-0.025,57.8277,96.1588,-999,49.4691,45,1240.9378,8.2999,11,2780.5345,18.5973,0,-0.0212,-4298.3699,-999,5.5215,2.6375,1,-46.5419,-0.1561,1,104.5205,877.2523,0.1728,-999,5272.1801
877.4182,-0.0253,57.7955,96.1553,-999,52.2269,45,1241.1551,8.2999,11,2781.1115,18.5979,0,-0.0215,-4310.5289,-999,5.5215,2.6379,1,-46.8098,-0.1564,1,104.526,877.4063,0.1921,-999,5275.1174
877.5722,-0.0231,58.0815,96.1519,-999,55.2472,45,1241.3723,8.2999,11,2781.6876,18.5985,0,-0.0192,-4206.5949,-999,5.5215,2.6346,1,-46.8724,-0.1538,1,104.5316,877.5603,0.2139,-999,5249.1421
877.7262,-0.0227,58.1316,96.1485,-999,54.5566,45,1241.5895,8.2999,11,2782.2637,18.5991,0,-0.0188,-4188.8417,-999,5.5215,2.6341,1,-47.207,-0.1533,1,104.5371,877.7143,0.2089,-999,5244.6182
877.8802,-0.0269,57.5776,96.1451,-999,53.6791,45,1241.8068,8.2999,11,2782.8412,18.5997,0,-0.0232,-4392.3397,-999,5.5215,2.6404,1,-47.841,-0.1584,1,104.5426,877.8683,0.2025,-999,5295.0809
878.0342,-0.0291,57.2932,96.1416,-999,52.7741,45,1242.024,8.2998,11,2783.4193,18.6003,0,-0.0254,-4500.0704,-999,5.5215,2.6436,1,-48.3475,-0.161,1,104.5482,878.0222,0.196,-999,5321.3653
878.1882,-0.0269,57.5798,96.1382,-999,52.8989,45,1242.2413,8.2998,11,2783.9968,18.6008,0,-0.0231,-4392.1893,-999,5.5215,2.6403,1,-48.4622,-0.1584,1,104.5537,878.1762,0.1969,-999,5294.8786
878.3422,-0.0133,59.3864,96.1348,-999,55.6917,45,1242.4585,8.2998,11,2784.5698,18.6014,0,-0.0091,-3757.2243,-999,5.5215,2.62,1,-48.2566,-0.1419,1,104.5592,878.3302,0.2172,-999,5133.8025
878.4962,-0.0066,60.3142,96.1314,-999,57.6356,45,1242.6757,8.2998,11,2785.1406,18.602,0,-0.002,-3460.1497,-999,5.5215,2.6099,1,-48.5561,-0.1335,1,104.5648,878.4842,0.2318,-999,5054.8304
878.6502,-0.0113,59.6594,96.128,-999,61.3078,45,1242.893,8.2998,11,2785.7129,18.6025,0,-0.007,-3668.2735,-999,5.5215,2.617,1,-49.2383,-0.1395,1,104.5703,878.6382,0.2603,-999,5110.3103
878.8042,-0.0111,59.6917,96.1246,-999,64.2424,45,1243.1102,8.2998,11,2786.2852,18.6031,0,-0.0068,-3658.0248,-999,5.5215,2.6167,1,-49.6214,-0.1392,1,104.5758,878.7922,0.284,-999,5107.5451
878.9582,-0.0121,59.5652,96.1211,-999,67.1568,45,1243.3274,8.2998,11,2786.8578,18.6037,0,-0.0078,-3699.3943,-999,5.5215,2.6181,1,-49.828,-0.1403,1,104.5814,878.9462,0.3085,-999,5118.3921
879.1122,-0.0183,58.7129,96.1177,-999,65.5236,45,1243.5447,8.2998,11,2787.4324,18.6042,0,-0.0143,-3986.2605,-999,5.5215,2.6275,1,-50.3045,-0.1481,1,104.5869,879.1001,0.2947,-999,5192.6927
879.2662,-0.0219,58.2339,96.1143,-999,60.9618,45,1243.7619,8.2998,11,2788.0082,18.6048,0,-0.018,-4155.0823,-999,5.5215,2.6329,1,-51.0614,-0.1524,1,104.5924,879.2541,0.2576,-999,5235.405
879.4202,-0.0239,57.9815,96.1109,-999,58.7588,45,1243.9791,8.2998,11,2788.5847,18.6054,0,-0.02,-4246.4629,-999,5.5215,2.6358,1,-51.5363,-0.1547,1,104.598,879.4081,0.2404,-999,5258.1953
879.5742,-0.0251,57.8077,96.1075,-999,58.4878,45,1244.1964,8.2998,11,2789.1615,18.606,0,-0.0213,-4310.4227,-999,5.5215,2.6377,1,-51.6437,-0.1563,1,104.6035,879.5621,0.2383,-999,5274.0041
879.7282,-0.0266,57.6174,96.104,-999,57.6063,45,1244.4136,8.2998,11,2789.7389,18.6066,0,-0.0228,-4381.3274,-999,5.5215,2.6399,1,-51.4884,-0.158,1,104.609,879.7161,0.2316,-999,5291.4232
879.8822,-0.0299,57.1961,96.1006,-999,55.7386,45,1244.6308,8.2998,11,2790.3173,18.6072,0,-0.0261,-4541.3157,-999,5.5215,2.6448,1,-51.4152,-0.1619,1,104.6146,879.8701,0.2176,-999,5330.3993
880.0362,-0.03,57.1743,96.0972,-999,55.8778,45,1244.8481,8.2998,11,2790.8958,18.6078,0,-0.0263,-4550.0585,-999,5.5215,2.645,1,-51.6866,-0.1621,1,104.6201,880.024,0.2186,-999,5332.4317
880.1902,-0.0336,56.7066,96.0938,-999,58.8607,45,1245.0653,8.2998,11,2791.4754,18.6084,0,-0.03,-4733.5773,-999,5.5215,2.6504,1,-51.7939,-0.1663,1,104.6256,880.178,0.2412,-999,5376.4121
880.3442,-0.033,56.784,96.0904,-999,60.5987,45,1245.2826,8.2998,11,2792.0549,18.609,0,-0.0294,-4703.2258,-999,5.5215,2.6495,1,-51.7374,-0.1656,1,104.6312,880.332,0.2547,-999,5369.0837
880.4982,-0.0186,58.6739,96.0869,-999,61.6266,45,1245.4998,8.2998,11,2792.6296,18.6096,0,-0.0146,-4002.3001,-999,5.5215,2.6279,1,-51.6277,-0.1484,1,104.6367,880.486,0.2628,-999,5196.1443
880.6522,0.0201,64.1618,96.0835,-999,61.133,45,1245.717,8.2998,11,2793.1916,18.6101,0,0.0267,-2403.6621,-999,5.5215,2.5699,1,-51.2991,-0.0985,1,104.6422,880.64,0.2589,-999,4751.7066
880.8062,0.0113,62.8655,96.0801,-999,60.8685,45,1245.9343,8.2998,11,2793.7565,18.6106,0,0.0171,-2731.9071,-999,5.5215,2.583,1,-50.7258,-0.1103,1,104.6478,880.794,0.2568,-999,4849.6878
880.9602,-0.0021,60.9444,96.0767,1635.6813,61.2091,45,1246.1515,8.2998,11,2794.3258,18.6111,0,0.0027,-3271.2552,319.9831,5.5215,2.6031,1,-50.1789,-0.1278,1,104.6533,880.948,0.2595,-999,5002.5605
881.1142,0.0413,67.4408,96.0733,1658.3885,60.1997,45,1246.3687,8.2998,11,2794.8809,18.6116,0,0.0504,-1681.7772,367.6778,5.5215,2.538,1,-50.1335,-0.0687,1,104.6588,881.1019,0.2516,-999,4520.6766
881.2682,0.0654,71.4257,96.0699,1670.3026,58.0019,45,1246.586,8.2998,11,2795.4281,18.612,0.0504,0.0784,-973.3882,392.3354,5.5215,2.5019,1,-51.0175,-0.0325,1,104.6644,881.2559,0.2346,-999,4268.4643
881.4222,0.0634,71.0771,96.0664,1677.0657,54.6564,45,1246.8032,8.2998,11,2795.9759,18.6123,0.0551,0.076,-1028.9722,405.9932,5.5215,2.5049,1,-52.2945,-0.0357,1,104.6699,881.4099,0.2096,-999,4289.3991
881.5762,0.0634,71.0803,96.063,1679.1844,52.0524,45,1247.0204,8.2998,11,2796.5237,18.6127,0.0604,0.076,-1028.3142,409.7317,5.5215,2.5049,1,-53.2335,-0.0356,1,104.6754,881.5639,0.1908,-999,4289.206
881.7302,0.0535,69.4245,96.0596,1678.9635,51.6598,45,1247.2377,8.2998,11,2797.0748,18.6132,0.048,0.0645,-1308.4621,408.4689,5.5215,2.5197,1,-53.8249,-0.0507,1,104.681,881.7179,0.1881,-999,4391.5051
881.8842,0.0199,64.1278,96.0562,1679.1515,53.1699,45,1247.4549,8.2998,11,2797.6369,18.6137,0,0.0264,-2412.1423,408.0671,5.5215,2.5702,1,-54.1696,-0.0988,1,104.6865,881.8719,0.1988,-999,4754.2259
882.0382,-0.0037,60.7155,96.0527,1680.7088,55.8739,45,1247.6722,8.2997,11,2798.2067,18.6142,0,0.001,-3340.9944,410.5819,5.5215,2.6056,1,-54.6132,-0.1299,1,104.692,882.0259,0.2186,-999,5021.4204
882.1922,-0.0109,59.7263,96.0493,1683.6652,57.8975,45,1247.8894,8.2997,11,2798.7789,18.6147,0,-0.0065,-3651.33,416.0838,5.5215,2.6163,1,-55.149,-0.1389,1,104.6975,882.1798,0.2338,-999,5104.5862
882.3462,-0.0177,58.7976,96.0459,1688.3805,59.0616,45,1248.1066,8.2997,11,2799.3534,18.6153,0,-0.0137,-3962.079,425.3424,5.5215,2.6266,1,-55.1805,-0.1473,1,104.7031,882.3338,0.2427,-999,5185.2125
882.5002,-0.0213,58.3247,96.0425,1691.9407,59.6986,45,1248.3239,8.2997,11,2799.929,18.6159,0,-0.0173,-4128.1647,432.1324,5.5215,2.6319,1,-54.7459,-0.1516,1,104.7086,882.4878,0.2476,-999,5227.2545
882.6542,-0.0211,58.3392,96.0391,1692.3234,59.9751,45,1248.5411,8.2997,11,2800.5045,18.6165,0,-0.0172,-4123.288,432.1324,5.5215,2.6317,1,-54.1982,-0.1515,1,104.7141,882.6418,0.2498,-999,5225.9553
882.8082,-0.0216,58.28,96.0357,1692.7062,59.6862,45,1248.7583,8.2997,11,2801.0802,18.6171,0,-0.0177,-4144.6929,432.1324,5.5215,2.6324,1,-53.9149,-0.152,1,104.7197,882.7958,0.2476,-999,5231.2637
882.9622,-0.0257,57.7434,96.0323,1693.0897,58.9816,45,1248.9756,8.2997,11,2801.6573,18.6176,0,-0.0219,-4340.4553,432.1324,5.5215,2.6385,1,-54.2043,-0.1569,1,104.7252,882.9498,0.2421,-999,5279.877
883.1162,-0.0272,57.5368,96.0288,1693.4735,59.1444,45,1249.1928,8.2997,11,2802.2348,18.6182,0,-0.0235,-4417.9924,432.1324,5.5215,2.6408,1,-54.7735,-0.1588,1,104.7307,883.1037,0.2434,-999,5298.8357
883.2702,-0.0247,57.8756,96.0254,1693.8569,59.2232,45,1249.41,8.2997,11,2802.8115,18.6188,0,-0.0208,-4292.2403,432.1324,5.5215,2.637,1,-54.9206,-0.1557,1,104.7363,883.2577,0.244,-999,5267.8166
883.4242,-0.0203,58.4552,96.022,1694.2395,58.6402,45,1249.6273,8.2997,11,2803.3868,18.6194,0,-0.0163,-4083.5514,432.1324,5.5215,2.6304,1,-54.3638,-0.1504,1,104.7418,883.4117,0.2395,-999,5215.5847
883.5782,-0.0172,58.8671,96.0186,1694.6217,56.776,45,1249.8445,8.2997,11,2803.9611,18.62,0,-0.0131,-3940.2532,432.1324,5.5215,2.6258,1,-53.2536,-0.1467,1,104.7473,883.5657,0.2253,-999,5179.0907
883.7322,-0.0188,58.6518,96.0151,1695.0041,54.0266,45,1250.0617,8.2997,11,2804.5358,18.6205,0,-0.0148,-4015.0596,432.1324,5.5215,2.6282,1,-52.1827,-0.1486,1,104.7529,883.7197,0.205,17.1984,5198.1022
883.8862,-0.0225,58.1502,96.0117,1695.3872,51.0341,45,1250.279,8.2997,11,2805.1119,18.6211,0,-0.0187,-4193.358,432.1324,5.5215,2.6338,1,-51.704,-0.1532,1,104.7584,883.8737,0.1837,-999,5242.9407
884.0402,-0.0256,57.7509,96.0083,1695.7709,48.8582,45,1250.4962,8.2997,11,2805.6889,18.6217,0,-0.0218,-4339.8426,432.1324,5.5215,2.6384,1,-51.5146,-0.1568,1,104.7639,884.0277,0.1686,-999,5279.1913
884.1942,-0.0318,56.9383,96.0049,1696.1557,49.5325,45,1250.7135,8.2997,11,2806.2679,18.6223,0,-0.0281,-4650.5201,432.1324,5.5215,2.6477,1,-51.3745,-0.1642,1,104.7695,884.1816,0.1732,-999,5354.5337
884.3482,-0.0391,56.0027,96.0015,1696.5419,52.0948,45,1250.9307,8.2997,11,2806.8494,18.6229,0,-0.0356,-5030.9387,432.1324,5.5215,2.6587,1,-51.5251,-0.1727,1,104.775,884.3356,0.1911,-999,5443.9884
884.5022,-0.0401,55.8856,95.9981,1696.9282,53.4533,45,1251.1479,8.2997,11,2807.4312,18.6235,0,-0.0365,-5080.7412,432.1324,5.5215,2.6601,1,-52.0064,-0.1738,1,104.7805,884.4896,0.2009,-999,5455.3955
884.6562,-0.0347,56.5745,95.9946,1697.3135,53.0849,45,1251.3652,8.2997,11,2808.0112,18.6241,0,-0.031,-4796.4534,432.1324,5.5215,2.652,1,-52.4846,-0.1675,1,104.7861,884.6436,0.1982,-999,5388.9659
884.8102,-0.0289,57.3183,95.9912,1697.6979,52.0359,45,1251.5824,8.2997,11,2808.5893,18.6247,0,-0.0252,-4504.5766,432.1324,5.5215,2.6433,1,-52.7087,-0.1607,1,104.7916,884.7976,0.1907,-999,5319.0351
884.9642,-0.0257,57.7382,95.9878,1698.0818,51.4634,45,1251.7996,8.2997,11,2809.1663,18.6253,0,-0.0219,-4346.4911,432.1324,4.8912,2.6385,1,-52.6771,-0.1569,1,104.7971,884.9516,0.1867,-999,5280.3525
885.1182,-0.0263,57.665,95.9844,1698.4658,51.7557,45,1252.0169,8.2997,11,2809.7435,18.6259,0,-0.0225,-4374.0889,432.1324,5.0812,2.6394,1,-52.4632,-0.1576,1,104.8027,885.1056,0.1887,-999,5287.0554
885.2722,-0.0232,58.0684,95.981,1698.8493,52.2853,45,1252.2341,8.2997,11,2810.3198,18.6265,0,-0.0193,-4225.7083,432.1324,5.0812,2.6348,1,-52.2334,-0.1539,1,104.8082,885.2595,0.1925,-999,5250.3263
885.4262,-0.0157,59.0729,95.9776,1699.2315,53.662,45,1252.4513,8.2997,11,2810.8935,18.627,0,-0.0115,-3873.0854,432.1324,5.0812,2.6235,1,-51.9485,-0.1448,1,104.8137,885.4135,0.2024,-999,5161.0476
885.5802,-0.0133,59.3992,95.9741,1699.6133,55.1679,45,1252.6686,8.2997,11,2811.4665,18.6276,0,-0.009,-3763.76,432.1324,5.0812,2.6199,1,-51.5074,-0.1418,1,104.8193,885.5675,0.2134,-999,5132.6962
885.7342,0.0094,62.582,95.9707,1699.9912,56.3286,45,1252.8858,8.2997,11,2812.032,18.6281,0,0.015,-2810.8011,432.1324,5.0812,2.5859,1,-50.7846,-0.1129,1,104.8248,885.7215,0.222,-999,4871.6572
885.8882,0.0401,67.2519,95.9673,1700.3638,56.6703,45,1253.1031,8.2997,11,2812.5875,18.6286,0.007,0.0491,-1718.8654,432.1324,5.0812,2.5398,1,-49.8204,-0.0704,1,104.8303,885.8755,0.2245,-999,4533.3745
886.0422,0.0482,68.5533,95.9639,1700.7349,55.7598,45,1253.3203,8.2996,11,2813.1403,18.629,0.0279,0.0583,-1465.5718,432.1324,5.0812,2.5277,1,-48.9174,-0.0586,1,104.8359,886.0295,0.2177,-999,4447.314
886.1962,0.0475,68.4311,95.9605,1701.1062,55.2849,45,1253.5375,8.2996,11,2813.6934,18.6294,0.0282,0.0575,-1488.4504,432.1324,5.0812,2.5288,1,-48.0527,-0.0597,1,104.8414,886.1834,0.2142,-999,4455.2557
886.3502,0.0465,68.2657,95.9571,1701.4777,55.3718,45,1253.7548,8.2996,11,2814.2467,18.6298,0.0257,0.0563,-1519.714,432.1324,5.0812,2.5303,1,-47.0663,-0.0612,1,104.8469,886.3374,0.2149,-999,4466.0503
886.5042,0.0243,64.7929,95.9536,1701.8532,54.2007,45,1253.972,8.2996,11,2814.8074,18.6303,0,0.0313,-2254.6252,432.1324,5.0812,2.5636,1,-46.1543,-0.0928,1,104.8525,886.4914,0.2063,-999,4705.4237
886.6582,-0.0114,59.6568,95.9503,1702.2348,51.4519,45,1254.1892,8.2996,11,2815.3798,18.6309,0,-0.0071,-3680.1491,432.1324,5.2785,2.6171,1,-45.6446,-0.1395,1,104.858,886.6454,0.1866,-999,5110.5331
886.8122,-0.0393,55.9842,95.9468,1702.6214,49.2221,45,1254.4065,8.2996,11,2815.9613,18.6315,0,-0.0357,-5044.5844,432.1324,5.4835,2.659,1,-45.5322,-0.1729,1,104.8635,886.7994,0.1711,-999,5445.7874
886.9662,-0.0479,54.9192,95.9434,1703.0095,48.655,45,1254.6237,8.2996,11,2816.5456,18.6321,0,-0.0443,-5511.2903,432.1324,5.4835,2.6718,1,-45.6203,-0.1826,1,104.8691,886.9534,0.1672,-999,5551.3928
887.1202,-0.0416,55.697,95.94,1700.3119,48.1679,45,1254.8409,8.2996,11,2817.1279,18.6327,0,-0.038,-5167.6837,425.5268,5.806,2.6624,1,-45.9732,-0.1755,1,104.8746,887.1074,0.1639,-999,5473.8684
887.2742,-0.013,59.4372,95.9366,1698.3037,46.5926,45,1255.0582,8.2996,11,2817.7008,18.6333,0,-0.0088,-3753.3879,420.4072,5.9177,2.6195,1,-46.6852,-0.1415,1,104.8801,887.2613,0.1534,-999,5129.4147
887.4282,0.0166,63.6434,95.9332,1697.8799,43.4922,45,1255.2754,8.2996,11,2818.264,18.6338,0.0079,0.0229,-2534.7938,418.6916,5.9177,2.5751,1,-47.5256,-0.1032,1,104.8857,887.4153,0.1331,-999,4790.4111
887.5822,0.0275,65.2803,95.9298,1698.4246,40.8935,45,1255.4926,8.2996,11,2818.8236,18.6342,0.0323,0.0349,-2142.1232,419.054,5.4835,2.5588,1,-48.2145,-0.0884,1,104.8912,887.5693,0.1167,-999,4670.2918
887.7362,0.0279,65.3469,95.9263,1696.9801,38.4449,45,1255.7099,8.2996,11,2819.383,18.6347,0.0366,0.0354,-2126.9661,415.1556,5.4835,2.5581,1,-48.5358,-0.0878,1,104.8967,887.7233,0.1016,-999,4665.5319
887.8902,0.0043,61.8469,95.9229,1693.0003,34.4434,45,1255.9271,8.2996,11,2819.9502,18.6352,0.0112,0.0095,-3015.2603,405.8169,5.4835,2.5936,1,-48.5703,-0.1196,1,104.9023,887.8773,0.0778,-999,4929.5607
888.0442,-0.0239,57.9747,95.9195,1689.1313,30.989,45,1256.1444,8.2996,11,2820.5267,18.6358,0,-0.02,-4264.6144,396.7034,5.4835,2.6358,1,-48.6619,-0.1548,1,104.9078,888.0313,0.0581,-999,5258.812
888.1982,-0.0305,57.1143,95.9161,1673.6756,31.4335,45,1256.3616,8.2996,11,2821.1053,18.6364,0,-0.0268,-4590.0033,362.762,5.4835,2.6457,1,-48.8343,-0.1626,1,104.9133,888.1852,0.0606,-999,5338.0335
888.3522,-0.0311,57.0359,95.9127,1674.0632,33.8813,45,1256.5788,8.2996,11,2821.6841,18.637,0,-0.0274,-4620.949,362.762,5.4835,2.6466,1,-48.9494,-0.1633,1,104.9189,888.3392,0.0746,-999,5345.3711
888.5062,-0.0351,56.5257,95.9093,1674.4516,35.62,45,1256.7961,8.2996,11,2822.2643,18.6376,0,-0.0314,-4824.6865,362.762,5.4835,2.6526,1,-49.0967,-0.1679,1,104.9244,888.4932,0.0847,-999,5393.6183
888.6602,-0.0371,56.2557,95.9059,1674.8404,36.2618,45,1257.0133,8.2996,11,2822.8451,18.6382,0,-0.0335,-4935.7115,362.762,5.9177,2.6557,1,-49.3821,-0.1704,1,104.9299,888.6472,0.0885,-999,5419.505
888.8142,-0.0367,56.3165,95.9024,1675.2291,35.9434,45,1257.2305,8.2996,11,2823.4257,18.6388,0,-0.0331,-4910.9967,362.762,5.9177,2.655,1,-49.5903,-0.1699,1,104.9355,888.8012,0.0866,-999,5413.6541
888.9682,-0.035,56.5297,95.899,1675.6175,35.6511,45,1257.4478,8.2996,11,2824.0058,18.6394,0,-0.0314,-4824.194,362.762,5.9177,2.6525,1,-49.6518,-0.1679,1,104.941,888.9552,0.0849,-999,5393.2366
889.1222,-0.0353,56.4925,95.8956,1676.006,36.2837,45,1257.665,8.2996,11,2824.586,18.64,0,-0.0317,-4839.6883,362.762,6.3863,2.653,1,-50.0611,-0.1683,1,104.9465,889.1092,0.0886,-999,5396.788
889.2762,-0.0374,56.2219,95.8922,1676.395,38.1808,45,1257.8822,8.2996,11,2825.1669,18.6406,0,-0.0338,-4951.2794,362.762,6.3863,2.6561,1,-50.414,-0.1707,1,104.9521,889.2631,0.1,-999,5422.7632
889.4302,-0.0367,56.309,95.8888,1681.1194,41.2376,45,1258.0995,8.2996,11,2825.7476,18.6412,0,-0.0331,-4915.6396,372.0559,6.3863,2.6551,1,-50.3329,-0.1699,1,104.9576,889.4171,0.1188,-999,5414.3751
889.5842,-0.0348,56.5584,95.8854,1690.4952,42.6839,45,1258.3167,8.2996,11,2826.3276,18.6418,0,-0.0312,-4814.0517,391.3236,6.3863,2.6522,1,-50.1462,-0.1677,1,104.9631,889.5711,0.1279,-999,5390.4999
889.7382,-0.0326,56.838,95.882,1698.5816,40.6248,45,1258.534,8.2996,11,2826.907,18.6424,0,-0.0289,-4702.2041,407.8303,6.3863,2.6489,1,-49.7037,-0.1651,1,104.9687,889.7251,0.115,-999,5363.9827
889.8922,-0.0297,57.2074,95.8786,1700.9772,37.0019,45,1258.7512,8.2996,11,2827.4853,18.643,0,-0.026,-4557.6291,412.1386,6.3863,2.6446,1,-49.1491,-0.1618,1,104.9742,889.8791,0.0929,-999,5329.3464
890.0462,0.0527,69.2914,95.8751,1686.7936,34.3953,45,1258.9684,8.2995,11,2828.0367,18.6434,0.0716,0.0635,-1328.4066,380.9283,6.2658,2.5209,1,-48.5493,-0.0519,1,104.9797,890.0331,0.0776,-999,4399.9407
