DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL
2024.8556,-999,0.0771,73.46,66.1369,6187.5372,54.19,45,2872.4824,8.3235,-999,7088.9047,20.5412,0.0453,0.0924,3292.809,3244.2329,8.47,2.4844,1,54.71,0.1077,1,152.9043,2024.875,0.2718
2025.008,-999,0.0755,73.18,66.135,6188.6543,57.34,45,2872.6588,8.3235,-999,7089.3462,20.5412,0.0298,0.0905,3278.5988,3246.456,8.63,2.4867,1,54.71,0.1054,1,152.9104,2025,0.3044
2025.1604,-999,0.0729,72.73,66.133,6189.5513,60.66,45,2872.8351,8.3235,-999,7089.7883,20.5413,0.0117,0.0874,3255.3342,3248.051,8.69,2.4906,1,54.6,0.1018,1,152.9165,2025.125,0.3407
2025.3128,-999,0.0663,71.58,66.1311,6190.4528,63.57,45,2873.1878,8.3235,-999,7090.6762,20.5413,0.0077,0.0795,3194.2385,3248.6214,8.71,2.5005,1,54.26,0.0926,1,152.9226,2025.375,0.3742
2025.4652,-999,0.0667,71.65,66.1291,6190.6838,63.11,45,2873.3642,8.3235,-999,7091.12,20.5413,0.0078,0.08,3198.357,3248.2817,8.75,2.4999,1,54.2,0.0932,1,152.9287,2025.5,0.3688
2025.6176,-999,0.0705,72.31,66.1272,6190.6284,63.32,45,2873.5405,8.3235,-999,7091.5628,20.5413,0.0096,0.0845,3234.2006,3247.0971,8.89,2.4942,1,54.12,0.0985,1,152.9348,2025.625,0.3713
2025.77,-999,0.0735,72.83,66.1252,6190.5685,63.9,45,2873.7168,8.3235,-999,7092.0048,20.5413,0.0113,0.0881,3262.0557,3245.9015,9.01,2.4897,1,54,0.1026,1,152.9409,2025.75,0.3781
2025.9224,-999,0.075,73.09,66.1233,6190.498,64.55,45,2873.8932,8.3235,-999,7092.4464,20.5414,0.0122,0.0899,3275.994,3244.6769,9.14,2.4875,1,53.89,0.1047,1,152.947,2025.875,0.3859
2026.0748,-999,0.0737,72.87,66.1213,6190.7214,64.69,45,2874.2459,8.3235,-999,7093.3303,20.5414,0.0114,0.0883,3264.9867,3243.2638,9.3,2.4894,1,53.96,0.103,1,152.953,2026.125,0.3876
2026.2272,-999,0.0708,72.36,66.1194,6190.483,63.95,45,2874.4222,8.3234,-999,7093.7731,20.5414,0.0097,0.0848,3238.3173,3241.5386,9.36,2.4938,1,54.14,0.0989,1,152.9591,2026.25,0.3787
2026.3796,-999,0.07,72.22,66.1174,6189.9948,64.24,45,2874.5986,8.3234,-999,7094.216,20.5414,0.0093,0.0839,3231.1563,3239.0601,9.59,2.495,1,54.53,0.0978,1,152.9652,2026.375,0.3822
2026.532,-999,0.07,72.22,66.1155,6189.4772,64.53,45,2874.7749,8.3234,-999,7094.659,20.5414,0.0093,0.0839,3231.4692,3236.4928,9.73,2.495,1,54.81,0.0978,1,152.9713,2026.5,0.3856
2026.6844,-999,0.0691,72.07,66.1135,6189.0349,64.21,45,2874.9513,8.3234,-999,7095.1021,20.5414,0.0089,0.0828,3223.7413,3234.157,9.81,2.4963,1,54.93,0.0966,1,152.9774,2026.625,0.3818
2026.8368,-999,0.0643,71.24,66.1116,6189.1088,62.35,45,2875.304,8.3234,-999,7095.9911,20.5415,0.0068,0.0771,3179.1439,3232.2918,9.87,2.5035,1,54.9,0.0899,1,152.9835,2026.875,0.36
2026.9892,-999,0.0621,70.86,66.1096,6189.5866,59.64,45,2875.4803,8.3234,-999,7096.4361,20.5415,0.0057,0.0745,3158.4497,3232.6712,9.72,2.5068,1,54.81,0.0869,1,152.9896,2027,0.3293
2027.1416,-999,0.0616,70.78,66.1077,6190.3415,58.33,45,2875.6566,8.3234,-999,7096.8813,20.5415,0.0053,0.0739,3154.3092,3233.8468,9.64,2.5076,1,54.77,0.0862,1,152.9957,2027.125,0.315
2027.294,-999,0.0633,71.07,66.1057,6191.4937,58.83,45,2875.833,8.3234,-999,7097.326,20.5415,0.006,0.0759,3170.7078,3236.1546,9.56,2.505,1,54.83,0.0886,1,153.0018,2027.25,0.3205
2027.4464,-999,0.0676,71.8,66.1038,6193.2014,61.35,45,2876.1857,8.3234,-999,7098.2132,20.5416,0.008,0.081,3211.14,3239.0156,9.45,2.4986,1,54.9,0.0944,1,153.0078,2027.5,0.3485
2027.5988,-999,0.0694,72.11,66.1018,6194.5374,60.13,45,2876.362,8.3234,-999,7098.6563,20.5416,0.0089,0.0831,3228.1633,3241.8385,9.4,2.4959,1,54.85,0.0969,1,153.0139,2027.625,0.3348
2027.7512,-999,0.0704,72.29,66.0998,6195.6684,57.79,45,2876.5384,8.3234,-999,7099.0991,20.5416,0.0167,0.0844,3238.1139,3244.0773,9.25,2.4944,1,54.9,0.0983,1,153.02,2027.75,0.3092
2027.9036,-999,0.0717,72.51,66.0979,6196.6186,54.23,45,2876.7147,8.3234,-999,7099.5416,20.5416,0.036,0.0859,3250.1418,3245.7996,9.2,2.4925,1,54.88,0.1001,1,153.0261,2027.875,0.2722
2028.056,-999,0.0731,72.76,66.0959,6197.1626,50.97,45,2876.8911,8.3234,-999,7099.9838,20.5416,0.052,0.0876,3263.6821,3246.3768,9.16,2.4903,1,54.8,0.1021,1,153.0322,2028,0.24
2028.2084,-999,0.0757,73.21,66.094,6198.0849,52.61,45,2877.2438,8.3234,-999,7100.8666,20.5417,0.0494,0.0907,3287.7795,3247.0134,9.14,2.4865,1,54.63,0.1057,1,153.0383,2028.25,0.256
2028.3608,-999,0.0763,73.33,66.092,6198.8828,54.48,45,2877.4201,8.3234,-999,7101.3079,20.5417,0.043,0.0915,3294.3343,3248.3022,9.13,2.4855,1,54.65,0.1066,1,153.0444,2028.375,0.2747
2028.5132,-999,0.0771,73.46,66.0901,6199.8429,56.61,45,2877.5964,8.3234,-999,7101.749,20.5417,0.0357,0.0924,3301.3865,3250.0507,9.14,2.4844,1,54.64,0.1077,1,153.0505,2028.5,0.2967
2028.6656,-999,0.0777,73.56,66.0881,6200.9718,57.95,45,2877.7728,8.3234,-999,7102.1899,20.5417,0.0312,0.0931,3306.8681,3252.2832,9.16,2.4835,1,54.61,0.1085,1,153.0566,2028.625,0.3109
2028.818,-999,0.0781,73.64,66.0862,6202.6583,54.93,45,2878.1255,8.3234,-999,7103.0714,20.5417,0.0442,0.0936,3311.5101,3255.1008,9.17,2.4828,1,54.89,0.1091,1,153.0627,2028.875,0.2793
2028.9704,-999,0.0784,73.69,66.0842,6203.8062,53.01,45,2878.3018,8.3234,-999,7103.5121,20.5417,0.0521,0.094,3314.3982,3257.401,9.19,2.4824,1,54.97,0.1095,1,153.0687,2029,0.2599
2029.1228,-999,0.0788,73.76,66.0823,6204.725,52.84,45,2878.4782,8.3234,-999,7103.9528,20.5417,0.0534,0.0944,3318.3098,3259.0494,9.17,2.4818,1,55.18,0.1101,1,153.0748,2029.125,0.2583
2029.2752,-999,0.079,73.8,66.0803,6205.5054,53.43,45,2878.6545,8.3234,-999,7104.3933,20.5417,0.0514,0.0947,3320.6773,3260.3025,9.16,2.4815,1,55.27,0.1104,1,153.0809,2029.25,0.2641
2029.4276,-999,0.0791,73.82,66.0784,6206.1617,53.52,45,2878.8309,8.3234,-999,7104.8338,20.5417,0.0512,0.0948,3322.0182,3261.202,9.15,2.4813,1,55.26,0.1106,1,153.087,2029.375,0.265
2029.58,-999,0.0789,73.77,66.0764,6207.2524,48.95,45,2879.1835,8.3234,-999,7105.715,20.5418,0.0681,0.0945,3319.9739,3262.3227,9.15,2.4817,1,55.02,0.1102,1,153.0931,2029.625,0.2209
2029.7324,-999,0.0787,73.74,66.0745,6208.0926,48.8,45,2879.3599,8.3234,-999,7106.1556,20.5418,0.0683,0.0943,3318.7493,3263.7459,9.19,2.482,1,54.96,0.1099,1,153.0992,2029.75,0.2195
2029.8848,-999,0.0779,73.6,66.0725,6209.0011,49.91,45,2879.5362,8.3234,-999,7106.5965,20.5418,0.0631,0.0933,3311.8605,3265.365,9.27,2.4832,1,55.05,0.1088,1,153.1053,2029.875,0.2299
2030.0372,-999,0.0767,73.4,66.0706,6209.9617,50.46,45,2879.7126,8.3234,-999,7107.0376,20.5418,0.0594,0.092,3301.8358,3267.1329,9.31,2.4849,1,55.13,0.1072,1,153.1114,2030,0.2351
2030.1896,-999,0.0723,72.61,66.0686,6211.4766,48.56,45,2880.0653,8.3234,-999,7107.9223,20.5418,0.0602,0.0866,3260.9492,3269.4657,9.34,2.4916,1,55.25,0.1009,1,153.1175,2030.25,0.2173
2030.342,-999,0.0708,72.35,66.0667,6213.0107,48.99,45,2880.2416,8.3234,-999,7108.3651,20.5418,0.0563,0.0848,3247.4381,3272.8983,9.38,2.4938,1,55.22,0.0988,1,153.1235,2030.375,0.2213
2030.4944,-999,0.0692,72.08,66.0647,6214.8852,50.68,45,2880.418,8.3234,-999,7108.8082,20.5418,0.0469,0.0829,3233.2887,3277.332,9.49,2.4962,1,55.04,0.0966,1,153.1296,2030.5,0.2372
2030.6468,-999,0.0682,71.9,66.0628,6217.0543,52.55,45,2880.5943,8.3233,-999,7109.2517,20.5419,0.0372,0.0817,3223.8992,3282.6455,9.55,2.4977,1,54.95,0.0952,1,153.1357,2030.625,0.2554
2030.7992,-999,0.0672,71.73,66.0608,6219.5323,53.79,45,2880.7707,8.3233,-999,7109.6954,20.5419,0.0298,0.0805,3215.0035,3288.8938,9.59,2.4992,1,54.91,0.0938,1,153.1418,2030.75,0.2677
2030.9516,-999,0.0647,71.31,66.0589,6222.1719,52.37,45,2881.1233,8.3233,-999,7110.5841,20.5419,0.0317,0.0776,3192.5725,3294.5343,9.62,2.5029,1,54.78,0.0905,1,153.1479,2031,0.2536
2031.104,-999,0.0645,71.27,66.0569,6224.2043,53.36,45,2881.2997,8.3233,-999,7111.0285,20.5419,0.0267,0.0773,3190.6853,3299.4301,9.61,2.5032,1,54.48,0.0902,1,153.154,2031.125,0.2634
2031.2564,-999,0.0652,71.39,66.055,6225.6867,54.87,45,2881.476,8.3233,-999,7111.4727,20.542,0.0207,0.0782,3197.587,3302.713,9.7,2.5022,1,54.26,0.0911,1,153.1601,2031.25,0.2787
2031.4088,-999,0.0661,71.55,66.053,6226.5887,58.53,45,2881.6524,8.3233,-999,7111.9167,20.542,0.0086,0.0793,3206.6515,3304.3124,9.78,2.5008,1,54.11,0.0924,1,153.1662,2031.375,0.3172
2031.5612,-999,0.0663,71.58,66.0511,6226.5746,63.61,45,2881.8287,8.3233,-999,7112.3606,20.542,0.0077,0.0795,3208.6005,3303.3252,9.86,2.5005,1,54.07,0.0926,1,153.1723,2031.5,0.3747
2031.7136,-999,0.0564,69.9,66.0491,6226.7134,65.09,45,2882.1814,8.3233,-999,7113.2537,20.542,0.0041,0.0678,3115.2768,3301.7647,9.88,2.5154,1,54.57,0.0792,1,153.1783,2031.75,0.3924
2031.866,-999,0.0516,69.11,66.0472,6226.3827,62.96,45,2882.3578,8.3233,-999,7113.7016,20.5421,0.0025,0.0622,3069.8836,3299.9183,9.69,2.5226,1,54.8,0.0729,1,153.1844,2031.875,0.3671
2032.0184,-999,0.0489,68.66,66.0452,6225.8279,60.19,45,2882.5341,8.3233,-999,7114.1502,20.5421,0.0018,0.0591,3043.6872,3297.4614,9.59,2.5267,1,54.96,0.0693,1,153.1905,2032,0.3354
2032.1708,-999,0.049,68.68,66.0433,6225.1041,58.01,45,2882.7104,8.3233,-999,7114.5987,20.5421,0.0022,0.0592,3045.1796,3294.542,9.51,2.5265,1,55.04,0.0694,1,153.1966,2032.125,0.3116
2032.3232,-999,0.063,71.01,66.0413,6224.5942,56.53,45,2883.0631,8.3233,-999,7115.4883,20.5422,0.0095,0.0755,3179.213,3291.2187,9.5,2.5055,1,54.86,0.0881,1,153.2027,2032.375,0.2959
2032.4756,-999,0.0682,71.9,66.0394,6223.5977,56.73,45,2883.2395,8.3233,-999,7115.9317,20.5422,0.0173,0.0817,3228.2504,3287.53,9.52,2.4977,1,54.8,0.0952,1,153.2088,2032.5,0.298
