DEPTH,AC,CAL,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1775.25,57.133,12.091,-999,-0.0303,57.133,80.1748,5143.2067,30.141,45,2505.474,8.2809,12.5181,-999,6448.9022,21.3143,-999,-0.0266,527.0819,2411.6938,-999,2.6455,1,-999,-0.0229,-999,133.0629,1775.25,0.0677,-999,5336.2864
1775.375,57.42,12.102,-999,-0.0281,57.42,80.1733,5147.1432,29.702,45,2505.6503,8.2809,12.5181,-999,6449.3713,21.3144,-999,-0.0244,562.7531,2422.684,-999,2.6422,1,-999,-0.0206,-999,133.0672,1775.375,0.0646,-999,5309.6142
1775.5,58.715,12.114,-999,-0.0183,58.715,80.1717,5150.5693,29.495,45,2505.8267,8.2809,12.5181,-999,6449.8377,21.3144,-999,-0.0143,718.3862,2432.1023,-999,2.6275,1,-999,-0.0103,-999,133.0715,1775.5,0.0631,-999,5192.507
1775.625,60.575,12.122,-999,-0.0047,60.575,80.1702,5153.873,29.801,45,2506.003,8.2809,12.5181,-999,6450.3006,21.3145,-999,-0.0001,929.1092,2441.1505,-999,2.6071,1,-999,0.0046,-999,133.0758,1775.625,0.0653,-999,5033.0673
1775.75,62.739,12.109,-999,0.0105,62.739,80.1686,5157.1217,30.289,45,2506.1794,8.2809,12.5181,-999,6450.7594,21.3145,-999,0.0162,1157.0404,2450.038,-999,2.5843,1,-999,0.0219,-999,133.0801,1775.75,0.0687,-999,4859.4662
1775.875,64.9,12.095,-999,0.025,64.9,80.1671,5160.3511,30.781,45,2506.3557,8.2809,12.5181,-999,6451.2143,21.3145,-999,0.0321,1368.0647,2458.8746,-999,2.5625,1,-999,0.0392,-999,133.0844,1775.875,0.0722,-999,4697.6587
1776,66.862,12.081,-999,0.0377,66.862,80.1655,5163.6268,31.275,45,2506.532,8.2809,12.5181,-999,6451.6659,21.3145,-999,0.0463,1546.752,2467.8624,-999,2.5435,1,-999,0.0549,-999,133.0887,1776,0.0758,-999,4559.8105
1776.125,67.46,12.067,-999,0.0414,67.46,80.1639,5167.0377,31.749,45,2506.7084,8.2809,12.5181,-999,6452.1165,21.3145,-999,0.0505,1599.1079,2477.2715,-999,2.5379,1,-999,0.0597,-999,133.093,1776.125,0.0793,-999,4519.39
1776.25,67.375,12.054,-999,0.0409,67.375,80.1624,5170.719,32.55,45,2506.8847,8.2809,12.5181,-999,6452.5672,21.3145,-999,0.0499,1591.9869,2487.5173,-999,2.5387,1,-999,0.059,-999,133.0973,1776.25,0.0851,-999,4525.0916
1776.375,67.09,12.04,-999,0.0391,67.09,80.1608,5174.8156,33.356,45,2507.0611,8.2809,12.5181,-999,6453.0183,21.3144,-999,0.0479,1567.4232,2499.0483,-999,2.5413,1,-999,0.0567,-999,133.1016,1776.375,0.0911,-999,4544.3143
1776.5,67.105,12.026,-999,0.0392,67.105,80.1592,5179.4528,34.234,45,2507.2374,8.2809,12.5181,-999,6453.4695,21.3144,-999,0.048,1568.9594,2512.2522,-999,2.5412,1,-999,0.0568,-999,133.1059,1776.5,0.0976,-999,4543.2985
1776.625,67.261,12.012,-999,0.0402,67.261,80.1577,5184.4226,34.257,45,2507.4138,8.2809,12.5181,-999,6453.9204,21.3144,-999,0.0491,1582.7766,2526.4872,-999,2.5397,1,-999,0.0581,-999,133.1102,1776.625,0.0978,-999,4532.7612
1776.75,67.686,11.999,-999,0.0429,67.686,80.1561,5189.4296,33.852,45,2507.5901,8.2809,12.5181,-999,6454.3705,21.3144,-999,0.0522,1619.6842,2540.8404,-999,2.5357,1,-999,0.0615,-999,133.1145,1776.75,0.0948,-999,4504.3
1776.875,68.524,11.985,-999,0.0481,68.524,80.1546,5194.4367,32.676,45,2507.7665,8.2809,12.5181,-999,6454.8193,21.3144,-999,0.0581,1690.7767,2555.1977,-999,2.5279,1,-999,0.0682,-999,133.1188,1776.875,0.086,-999,4449.2156
1777,70.718,11.971,-999,0.0613,70.718,80.153,5199.451,31.478,45,2507.9428,8.2809,12.5181,-999,6455.2646,21.3144,-999,0.0735,1867.8249,2569.5865,-999,2.5081,1,-999,0.0857,-999,133.1231,1777,0.0773,-999,4311.1803
1777.125,73.484,11.963,-999,0.0772,73.484,80.1514,5204.4677,30.467,45,2508.1192,8.2809,12.5181,-999,6455.7056,21.3143,-999,0.0925,2074.4973,2583.9927,-999,2.4842,1,-999,0.1079,-999,133.1274,1777.125,0.07,-999,4148.9038
1777.25,80.027,11.965,-999,0.1122,80.027,80.1499,5209.4791,30.277,45,2508.2955,8.2809,12.5181,-999,6456.1373,21.3142,-999,0.1362,2501.0202,2598.4036,-999,2.4317,1,-999,0.1602,-999,133.1317,1777.25,0.0686,-999,3809.6898
1777.375,91.064,11.966,-999,0.1637,91.064,80.1483,5214.4527,30.241,45,2508.4718,8.2809,12.5181,-999,6456.5553,21.3141,-999,0.2061,3069.3341,2612.7274,-999,2.3545,1,-999,0.2485,-999,133.136,1777.375,0.0684,-999,3347.9536
1777.5,103.887,11.967,-999,0.2145,103.887,80.1468,5219.3782,30.15,45,2508.6482,8.2809,12.5181,-999,6456.9598,21.314,-999,0.2828,3564.9408,2626.9324,-999,2.2782,1,-999,0.3511,-999,133.1403,1777.5,0.0677,-999,2934.7084
1777.625,115.931,11.969,-999,0.2556,115.931,80.1452,5224.2636,30.062,45,2508.8245,8.2809,12.5181,-999,6457.3533,21.3138,-999,0.3515,3921.9396,2641.0375,-999,2.2166,1,-999,0.4474,-999,133.1446,1777.625,0.0671,-999,2629.8233
1777.75,126.835,11.97,-999,0.2885,126.835,80.1436,5229.1063,29.974,45,2509.0009,8.2809,12.5181,-999,6457.7381,21.3135,-999,0.4116,4181.5188,2655.0301,-999,2.1673,1,-999,0.5347,-999,133.1489,1777.75,0.0665,-999,2403.7375
1777.875,132.154,11.972,-999,0.3032,132.154,80.1421,5233.9035,29.881,45,2509.1772,8.2809,12.5181,-999,6458.1189,21.3133,-999,0.4402,4291.328,2668.8912,-999,2.1452,1,-76.396,0.5772,-999,133.1532,1777.875,0.0658,-999,2306.9907
1778,135.346,11.973,-999,0.3117,135.346,80.1405,5238.6453,29.739,45,2509.3536,8.2809,12.5181,-999,6458.4975,21.313,-999,0.4573,4352.8237,2682.5874,-999,2.1324,1,-76.508,0.6028,-999,133.1575,1778,0.0648,-999,2252.5826
1778.125,137.207,11.974,-999,0.3166,137.207,80.139,5243.3217,29.586,45,2509.5299,8.2809,12.5181,-999,6458.8748,21.3128,-999,0.4671,4387.3695,2696.0847,-999,2.1251,1,-76.619,0.6177,-999,133.1618,1778.125,0.0637,-999,2222.0298
1778.25,141.374,11.976,-999,0.3271,141.374,80.1374,5247.9275,29.284,45,2509.7063,8.2809,12.5181,-999,6459.2493,21.3125,-999,0.4891,4460.7419,2709.3711,-999,2.1093,1,-76.731,0.651,-999,133.1661,1778.25,0.0616,-999,2156.5355
1778.375,147.894,11.977,-999,0.3429,147.894,80.1359,5252.4647,28.53,45,2509.8826,8.2809,12.5181,-999,6459.6195,21.3122,-999,0.523,4566.3183,2722.4549,-999,2.0856,1,-76.842,0.7032,-999,133.1704,1778.375,0.0563,-999,2061.4633
1778.5,153.274,11.979,-999,0.3553,153.274,80.1343,5256.9432,27.862,45,2510.0589,8.2809,12.5181,-999,6459.9865,21.312,-999,0.5507,4646.1049,2735.3654,-999,2.0671,1,-76.915,0.7462,-999,133.1747,1778.5,0.0517,-999,1989.1048
1778.625,155.837,11.98,-999,0.361,155.837,80.1327,5261.3815,27.479,45,2510.2353,8.2809,12.5181,-999,6460.352,21.3117,-999,0.5638,4682.1664,2748.1558,-999,2.0585,1,-77.026,0.7667,-999,133.179,1778.625,0.049,-999,1956.3906
1778.75,153.593,11.981,-999,0.356,153.593,80.1312,5265.7949,27.471,45,2510.4116,8.2809,12.5181,-999,6460.7188,21.3114,-999,0.5524,4651.2676,2760.8673,-999,2.066,1,-77.131,0.7487,-999,133.1833,1778.75,0.049,-999,1984.9736
1778.875,146.743,11.983,-999,0.3402,146.743,80.1296,5270.183,27.468,45,2510.588,8.2809,12.5181,-999,6461.0898,21.3111,-999,0.5171,4549.7629,2773.4934,-999,2.0897,1,-77.012,0.6939,-999,133.1876,1778.875,0.049,-999,2077.6327
1779,140,11.984,-999,0.3237,140,80.128,5274.5293,27.444,45,2510.7643,8.2809,12.5181,-999,6461.4651,21.3108,-999,0.4819,4439.089,2785.9817,-999,2.1144,1,-76.888,0.64,-999,133.1919,1779,0.0488,-999,2177.7003
1779.125,135.745,11.985,-999,0.3128,135.745,80.1265,5278.821,26.904,45,2510.9407,8.2809,12.5181,-999,6461.8434,21.3106,-999,0.4594,4363.101,2798.2961,-999,2.1308,1,-76.763,0.606,-999,133.1962,1779.125,0.0451,-999,2245.9615
1779.25,137.739,11.987,-999,0.3179,137.739,80.1249,5282.9553,26.404,45,2511.117,8.2809,12.5181,-999,6462.2203,21.3103,-999,0.4699,4399.8278,2810.1269,-999,2.1231,1,-76.639,0.6219,-999,133.2005,1779.25,0.0417,-999,2213.4475
1779.375,142.128,11.988,-999,0.329,142.128,80.1234,5286.8455,25.889,45,2511.2934,8.2809,12.5181,-999,6462.5943,21.3101,-999,0.493,4476.3367,2821.2094,-999,2.1065,1,-76.509,0.657,-999,133.2048,1779.375,0.0382,-999,2145.0949
1779.5,150.771,11.99,-999,0.3496,150.771,80.1218,5290.3196,25.865,45,2511.4697,8.2809,12.5181,-999,6462.9628,21.3098,-999,0.5379,4612.4983,2831.0157,-999,2.0756,1,-76.378,0.7262,-999,133.2091,1779.5,0.0381,-999,2022.1266
1779.625,157.296,11.991,-999,0.3641,157.296,80.1202,5292.0823,26.146,45,2511.6461,8.2809,12.5181,-999,6463.3274,21.3095,-999,0.5713,4704.5477,2835.5299,-999,2.0538,1,-76.45,0.7784,-999,133.2134,1779.625,0.0399,-999,1938.2441
1779.75,162.407,11.992,-999,0.3751,162.407,80.1187,5293.2064,27.278,45,2511.8224,8.2809,12.5181,-999,6463.6891,21.3092,-999,0.5972,4771.078,2838.0727,-999,2.0374,1,-76.637,0.8193,-999,133.2177,1779.75,0.0477,-999,1877.247
1779.875,167.318,11.994,-999,0.3851,167.318,80.1171,5294.1465,28.5,45,2511.9987,8.2809,12.5181,-999,6464.0482,21.3089,-999,0.6218,4830.8397,2840.0514,-999,2.0223,1,-76.824,0.8585,-999,133.222,1779.875,0.0561,-999,1822.1473
1780,171.999,11.995,-999,0.3944,171.999,80.1156,5295.5675,29.308,45,2512.1751,8.2809,12.5181,-999,6464.4047,21.3086,-999,0.6452,4884.3527,2843.5253,-999,2.0084,1,-77.012,0.896,-999,133.2263,1780,0.0618,-999,1772.5571
1780.125,175.771,11.997,-999,0.4017,175.771,80.114,5297.605,29.948,45,2512.3514,8.2809,12.5181,-999,6464.7594,21.3082,-999,0.6639,4925.2751,2848.9132,-999,1.9975,1,-77.208,0.9262,-999,133.2306,1780.125,0.0663,-999,1734.5185
1780.25,176.303,11.998,-999,0.4027,176.303,80.1125,5300.778,30.065,45,2512.5278,8.2809,12.5181,-999,6465.1137,21.3079,-999,0.6665,4931.1688,2857.8205,-999,1.996,1,-77.421,0.9304,-999,133.2349,1780.25,0.0671,-999,1729.2845
1780.375,175.239,11.999,-999,0.4007,175.239,80.1109,5305.5159,30.195,45,2512.7041,8.2809,12.5181,-999,6465.4686,21.3076,-999,0.6613,4920.3066,2871.5757,-999,1.999,1,-77.634,0.9219,-999,133.2392,1780.375,0.0681,-999,1739.7842
1780.5,172.537,12.001,-999,0.3955,172.537,80.1093,5311.9568,30.285,45,2512.8805,8.2809,12.5181,-999,6465.8249,21.3073,-999,0.6479,4891.5455,2890.6062,-999,2.0068,1,-77.853,0.9003,-999,133.2435,1780.5,0.0687,-999,1767.03
1780.625,168.334,12.002,-999,0.3872,168.334,80.1078,5320.178,30.282,45,2513.0568,8.2809,12.5181,-999,6466.1834,21.3069,-999,0.6269,4844.5816,2915.1505,-999,2.0192,1,-77.996,0.8667,-999,133.2478,1780.625,0.0687,-999,1811.1496
1780.75,164.132,12.003,-999,0.3787,164.132,80.1062,5330.2501,30.281,45,2513.2332,8.2809,12.5181,-999,6466.5441,21.3066,-999,0.6059,4794.9588,2945.4279,-999,2.032,1,-78.102,0.8331,-999,133.2521,1780.75,0.0687,-999,1857.5174
1780.875,160.254,12.005,-999,0.3705,160.254,80.1047,5341.4043,30.28,45,2513.4095,8.2809,12.5181,-999,6466.907,21.3063,-999,0.5863,4746.623,2979.057,-999,2.0442,1,-78.206,0.802,-999,133.2564,1780.875,0.0687,-999,1902.4676
1781,156.589,12.006,-999,0.3626,156.589,80.1031,5354.1413,30.264,45,2513.5858,8.2809,12.5181,-999,6467.2721,21.306,-999,0.5677,4698.5162,3017.5905,-999,2.0561,1,-78.31,0.7727,-999,133.2607,1781,0.0685,-999,1946.9953
1781.125,153.963,12.008,-999,0.3568,153.963,80.1015,5369.7286,30.204,45,2513.7622,8.2809,12.5181,-999,6467.6386,21.3058,-999,0.5543,4662.5751,3064.9579,-999,2.0648,1,-78.414,0.7517,-999,133.265,1781.125,0.0681,-999,1980.2034
1781.25,157.055,12.009,-999,0.3637,157.055,80.1,5388.0503,30.144,45,2513.9385,8.2809,12.5181,-999,6468.0034,21.3055,-999,0.5701,4705.457,3120.8092,-999,2.0545,1,-78.46,0.7764,-999,133.2693,1781.25,0.0677,-999,1941.2184
1781.375,162.207,12.01,-999,0.3747,162.207,80.0984,5406.3262,30.085,45,2514.1149,8.2809,12.5181,-999,6468.3652,21.3052,-999,0.5962,4772.7413,3176.5298,-999,2.038,1,-78.408,0.8177,-999,133.2736,1781.375,0.0673,-999,1879.5616
1781.5,172.165,12.012,-999,0.3947,172.165,80.0969,5422.5289,30.024,45,2514.2912,8.2809,12.5181,-999,6468.7217,21.3048,-999,0.646,4890.0609,3225.8412,-999,2.0079,1,-78.357,0.8973,-999,133.2779,1781.5,0.0668,-999,1770.848
1781.625,182.253,12.013,-999,0.4137,182.253,80.0953,5434.8478,29.963,45,2514.4676,8.2809,12.5181,-999,6469.0731,21.3045,-999,0.6958,4994.65,3263.1287,-999,1.9795,1,-78.307,0.978,-999,133.2822,1781.625,0.0664,-999,1672.8287
1781.75,192.293,12.014,-999,0.4312,192.293,80.0938,5444.0353,29.897,45,2514.6439,8.2809,12.5181,-999,6469.4199,21.3042,-999,0.7448,5086.8594,3290.7221,-999,1.9532,1,-78.258,1.0583,-999,133.2865,1781.75,0.0659,-999,1585.487
1781.875,202.334,12.015,-999,0.4477,202.334,80.0922,5451.466,30.118,45,2514.8203,8.2809,12.5181,-999,6469.7622,21.3038,-999,0.7932,5169.0966,3312.8814,-999,1.9285,1,-78.206,1.1387,-999,133.2908,1781.875,0.0675,-999,1506.8058
1782,207.952,12.025,-999,0.4565,207.952,80.0906,5457.5171,30.563,45,2514.9966,8.2809,12.5181,-999,6470.1023,21.3034,-999,0.82,5211.4653,3330.7705,-999,1.9153,1,-78.097,1.1836,-999,133.2951,1782,0.0707,11.3326,1466.0982
1782.125,204.4,12.038,-999,0.4509,204.4,80.0891,5462.6746,31.012,45,2515.173,8.2809,12.5181,-999,6470.4438,21.303,-999,0.8031,5185.4913,3345.8879,-999,1.9236,1,-77.985,1.1552,-999,133.2994,1782.125,0.0739,-999,1491.5756
1782.25,192.307,12.051,-999,0.4313,192.307,80.0875,5468.0175,32.013,45,2515.3493,8.2809,12.5181,-999,6470.7905,21.3027,-999,0.7449,5088.2475,3361.5704,-999,1.9531,1,-77.899,1.0585,-999,133.3037,1782.25,0.0812,-999,1585.3716
1782.375,173.91,12.064,-999,0.3981,173.91,80.0859,5473.7517,32.604,45,2515.5256,8.2809,12.5181,-999,6471.1461,21.3024,-999,0.6547,4911.2605,3378.4492,-999,2.0028,1,-77.822,0.9113,-999,133.308,1782.375,0.0855,-999,1753.0795
1782.5,139.601,12.077,-999,0.3227,139.601,80.0844,5480.8738,33.065,45,2515.702,8.2809,12.5181,-999,6471.5217,21.3021,-999,0.4797,4440.9056,3399.5913,-999,2.116,1,-77.747,0.6368,-999,133.3123,1782.5,0.0889,-999,2183.9245
1782.625,124.661,12.09,-999,0.2822,124.661,80.0829,5490.0197,33.479,45,2515.8783,8.2809,12.5181,-999,6471.9082,21.3019,-999,0.3997,4145.7978,3426.9888,-999,2.1767,1,-77.681,0.5173,-999,133.3166,1782.625,0.092,-999,2445.657
1782.75,111.144,12.102,-999,0.24,111.144,80.0813,5502.7184,33.501,45,2516.0547,8.2809,12.5181,-999,6472.3059,21.3017,-999,0.3246,3802.6339,3465.3833,-999,2.24,1,-77.792,0.4092,-999,133.3209,1782.75,0.0922,-999,2743.0905
1782.875,104.507,12.115,-999,0.2168,104.507,80.0797,5516.7293,33.162,45,2516.231,8.2809,12.5181,-999,6472.7097,21.3015,-999,0.2864,3598.2151,3507.8385,-999,2.2748,1,-77.906,0.3561,-999,133.3252,1782.875,0.0896,-999,2917.2979
1783,99.441,12.128,-999,0.1979,99.441,80.0782,5531.3025,32.711,45,2516.4074,8.2809,12.5181,-999,6473.1186,21.3014,-999,0.2567,3421.9041,3552.0312,-999,2.3032,1,-78.046,0.3155,-999,133.3295,1783,0.0863,-999,3065.919
1783.125,98.768,12.141,-999,0.1953,98.768,80.0766,5544.7934,32.257,45,2516.5837,8.2809,12.5181,-999,6473.5282,21.3012,-999,0.2527,3397.2383,3592.8697,-999,2.3071,1,-78.384,0.3101,-999,133.3338,1783.125,0.083,-999,3086.81
1783.25,98.779,12.154,-999,0.1953,98.779,80.0751,5556.797,31.845,45,2516.7601,8.2809,12.5181,-999,6473.9378,21.3011,-999,0.2527,3397.9496,3629.0992,-999,2.3071,1,-78.716,0.3102,-999,133.3381,1783.25,0.08,-999,3086.4662
1783.375,99.151,12.166,-999,0.1967,99.151,80.0735,5567.352,31.632,45,2516.9364,8.2809,12.5181,-999,6474.347,21.301,-999,0.255,3412.0938,3660.8391,-999,2.3049,1,-79.018,0.3132,-999,133.3424,1783.375,0.0784,-999,3074.8863
1783.5,100.239,12.164,-999,0.2009,100.239,80.0719,5576.6977,31.374,45,2517.1128,8.2809,12.5181,-999,6474.7551,21.3008,-999,0.2614,3452.2376,3688.8331,-999,2.2986,1,-79.25,0.3219,-999,133.3467,1783.5,0.0765,-999,3041.5113
1783.625,102.407,12.121,-999,0.2091,102.407,80.0704,5585.04,31.003,45,2517.2891,8.2809,12.5181,-999,6475.161,21.3006,-999,0.2742,3529.1627,3713.7217,-999,2.2864,1,-79.464,0.3393,-999,133.351,1783.625,0.0738,-999,2977.1212
1783.75,106.556,12.078,-999,0.2241,106.556,80.0688,5592.9242,30.67,45,2517.4654,8.2809,12.5181,-999,6475.5629,21.3005,-999,0.2983,3666.5795,3737.1998,-999,2.2638,1,-79.679,0.3724,-999,133.3553,1783.75,0.0715,-999,2861.2002
1783.875,113.717,12.035,-999,0.2485,113.717,80.0673,5600.5516,30.4,45,2517.6418,8.2809,12.5181,-999,6475.9583,21.3003,-999,0.3391,3877.7972,3759.8973,-999,2.2273,1,-79.893,0.4297,-999,133.3596,1783.875,0.0695,-999,2681.0244
1784,125.43,12,-999,0.2845,125.43,80.0657,5607.8755,30.153,45,2517.8181,8.2809,12.5181,-999,6476.3441,21.3001,-999,0.404,4166.4735,3781.6752,-999,2.1733,1,-80.106,0.5234,-999,133.3639,1784,0.0678,-999,2430.6629
1784.125,135.467,11.962,-999,0.3121,135.467,80.0641,5614.6009,29.906,45,2517.9945,8.2809,12.5181,-999,6476.7226,21.2998,-999,0.4579,4370.612,3801.6137,-999,2.1319,1,-80.331,0.6037,-999,133.3682,1784.125,0.066,-999,2250.5706
1784.25,138.533,11.963,-999,0.32,138.533,80.0626,5620.3576,29.658,45,2518.1708,8.2809,12.5181,-999,6477.099,21.2996,-999,0.4741,4426.7429,3818.5529,-999,2.12,1,-80.468,0.6283,-999,133.3725,1784.25,0.0642,-999,2200.7612
1784.375,140.627,11.982,-999,0.3253,140.627,80.061,5624.748,29.409,45,2518.3472,8.2809,12.5181,-999,6477.474,21.2993,-999,0.4851,4463.646,3831.2563,-999,2.1121,1,-80.667,0.645,-999,133.3768,1784.375,0.0625,-999,2167.9908
1784.5,143.086,12.066,-999,0.3314,143.086,80.0595,5627.1969,29.156,45,2518.5235,8.2809,12.5181,-999,6477.8473,21.299,-999,0.498,4505.4253,3837.9395,-999,2.1029,1,-80.875,0.6647,-999,133.3811,1784.5,0.0607,-999,2130.7329
1784.625,145.497,12.287,-999,0.3372,145.497,80.0579,5627.4269,29.076,45,2518.6999,8.2809,12.5181,-999,6478.2191,21.2988,-999,0.5106,4544.9037,3837.7399,-999,2.0942,1,-80.799,0.684,-999,133.3854,1784.625,0.0601,-999,2095.425
1784.75,147.854,12.63,-999,0.3428,147.854,80.0564,5626.5853,29.065,45,2518.8762,8.2809,12.5181,-999,6478.5894,21.2985,-999,0.5228,4582.1494,3834.2174,-999,2.0858,1,-80.675,0.7028,-999,133.3897,1784.75,0.0601,-999,2062.021
1784.875,149.176,13.717,-999,0.3459,149.176,80.0548,5624.6562,29.321,45,2519.0525,8.2809,12.5181,-999,6478.9589,21.2982,-999,0.5297,4602.6208,3827.3209,-999,2.0811,1,-80.561,0.7134,-999,133.394,1784.875,0.0619,-999,2043.7473
1785,150.106,14.88,-999,0.3481,150.106,80.0533,5621.4956,29.634,45,2519.2289,8.2809,12.5181,-999,6479.3278,21.2979,-999,0.5345,4616.8842,3816.6023,-999,2.0779,1,-80.315,0.7208,-999,133.3983,1785,0.0641,-999,2031.085
1785.125,151.253,16.053,-999,0.3507,151.253,80.0517,5617.4217,29.95,45,2519.4052,8.2809,12.5181,-999,6479.696,21.2977,-999,0.5403,4634.1415,3803.0489,-999,2.074,1,-80.073,0.73,-999,133.4026,1785.125,0.0663,-999,2015.6827
1785.25,152.229,17.234,-999,0.3529,152.229,80.0501,5612.4772,30.273,45,2519.5816,8.2809,12.5181,-999,6480.0636,21.2974,-999,0.5454,4648.6534,3786.7931,-999,2.0706,1,-79.739,0.7378,-999,133.4069,1785.25,0.0686,-999,2002.7593
1785.375,152.934,18.333,-999,0.3545,152.934,80.0486,5606.3983,30.459,45,2519.7579,8.2809,12.5181,-999,6480.4308,21.2971,-999,0.549,4659.1017,3767.0144,-999,2.0682,1,-79.416,0.7435,-999,133.4112,1785.375,0.0699,-999,1993.5269
1785.5,153.165,18.598,-999,0.355,153.165,80.047,5599.3774,30.65,45,2519.9343,8.2809,12.5181,-999,6480.7978,21.2968,-999,0.5502,4662.7195,3744.3098,-999,2.0675,1,-78.785,0.7453,-999,133.4155,1785.5,0.0713,-999,1990.5203
1785.625,152.899,18.499,-999,0.3544,152.899,80.0455,5591.4389,30.707,45,2520.1106,8.2809,12.5181,-999,6481.165,21.2965,-999,0.5488,4659.2454,3718.7532,-999,2.0684,1,-77.967,0.7432,-999,133.4198,1785.625,0.0717,-999,1993.9833
1785.75,152.427,18.296,-999,0.3533,152.427,80.0439,5582.9133,30.059,45,2520.287,8.2809,12.5181,-999,6481.5325,21.2962,-999,0.5464,4652.7953,3691.3709,-999,2.07,1,-76.454,0.7394,-999,133.4241,1785.75,0.0671,-999,2000.1578
1785.875,152.02,18.088,-999,0.3525,152.02,80.0423,5574.26,29.15,45,2520.4633,8.2809,12.5181,-999,6481.9002,21.2959,-999,0.5443,4647.2399,3663.5885,-999,2.0713,1,-74.729,0.7362,-999,133.4284,1785.875,0.0607,-999,2005.5128
1786,151.955,17.878,-999,0.3523,151.955,80.0408,5565.969,28.153,45,2520.6397,8.2809,12.5181,-999,6482.268,21.2957,-999,0.544,4646.6201,3636.9284,-999,2.0716,1,-72.888,0.7356,-999,133.4327,1786,0.0537,-999,2006.3706
1786.125,152.558,17.727,-999,0.3537,152.558,80.0392,5558.2664,27.914,45,2520.816,8.2809,12.5181,-999,6482.6354,21.2954,-999,0.5471,4655.6454,3612.0935,-999,2.0695,1,-71.022,0.7405,-999,133.437,1786.125,0.052,-999,1998.4403
1786.25,153.697,17.777,-999,0.3562,153.697,80.0377,5551.2156,28.792,45,2520.9923,8.2809,12.5181,-999,6483.0022,21.2951,-999,0.5529,4672.2025,3589.282,-999,2.0657,1,-69.129,0.7496,-999,133.4413,1786.25,0.0581,-999,1983.6304
1786.375,154.741,17.891,-999,0.3585,154.741,80.0361,5544.7905,30.822,45,2521.1687,8.2809,12.5181,-999,6483.3683,21.2948,-999,0.5582,4687.1751,3568.4127,-999,2.0622,1,-67.7258,0.7579,-999,133.4456,1786.375,0.0725,-999,1970.2474
1786.5,155.027,18.004,-999,0.3592,155.027,80.0345,5538.7361,32.938,45,2521.345,8.2809,12.5181,-999,6483.7342,21.2945,-999,0.5597,4691.4729,3548.6928,-999,2.0612,1,-65.7326,0.7602,-999,133.4499,1786.5,0.088,-999,1966.6126
1786.625,154.761,18.075,-999,0.3586,154.761,80.033,5532.9953,35.078,45,2521.5214,8.2809,12.5181,-999,6484.1003,21.2942,0.3405,0.5583,4688.0978,3529.9448,17.274,2.0621,1,-63.7394,0.7581,0.4701,133.4542,1786.625,0.104,-999,1969.9928
1786.75,150.222,18.049,-999,0.3483,150.222,80.0314,5527.3611,36.09,45,2521.6977,8.2809,12.5181,-999,6484.4691,21.294,0.3375,0.5351,4623.1045,3511.5201,12.507,2.0775,1,-63.042,0.7218,0.5522,133.4585,1786.75,0.1118,-999,2029.5166
1786.875,142.793,18.05,-999,0.3307,142.793,80.0299,5521.5474,36.289,45,2521.8741,8.2809,12.5181,-999,6484.8427,21.2937,0.3248,0.4965,4506.6214,3492.5261,7.739,2.104,1,-62.164,0.6623,0.7251,133.4628,1786.875,0.1133,-999,2135.105
1787,131.09,18.188,-999,0.3003,131.09,80.0283,5515.5667,36.291,45,2522.0504,8.2808,12.5181,-999,6485.2243,21.2935,0.2963,0.4345,4293.1654,3472.9946,2.885,2.1495,1,-61.398,0.5687,1,133.4671,1787,0.1134,-999,2325.7155
1787.125,119.122,18.351,-999,0.2656,119.122,80.0268,5509.4074,35.976,45,2522.2268,8.2808,12.5181,-999,6485.6151,21.2932,0.2692,0.3693,4026.6147,3452.8865,2.85,2.2016,1,-61.066,0.473,1,133.4714,1787.125,0.1109,-999,2559.3765
1787.25,109.049,18.513,-999,0.2329,109.049,80.0252,5503.3332,36.221,45,2522.4031,8.2808,12.5181,-999,6486.0147,21.2931,0.2426,0.3126,3751.8963,3433.0225,2.885,2.2507,1,-60.916,0.3924,1,133.4757,1787.25,0.1128,-999,2795.7895
1787.375,105.824,18.675,-999,0.2215,105.824,80.0237,5497.4298,36.656,45,2522.5795,8.2808,12.5181,-999,6486.4173,21.2929,0.2327,0.2941,3651.914,3413.681,6.636,2.2677,1,-60.64,0.3666,1,133.48,1787.375,0.1162,-999,2880.9915
1787.5,108.823,18.837,-999,0.2321,108.823,80.0221,5491.7094,37.087,45,2522.7558,8.2808,12.5181,-999,6486.8171,21.2927,0.2408,0.3113,3745.7012,3394.9117,9.5,2.2519,1,-60.06,0.3906,0.841,133.4843,1787.5,0.1196,-999,2801.5957
1787.625,113.976,18.999,-999,0.2493,113.976,80.0205,5486.181,37.21,45,2522.9321,8.2808,12.5181,-999,6487.2123,21.2925,0.2547,0.3406,3894.0481,3376.7469,11.06,2.226,1,-59.357,0.4318,0.7423,133.4886,1787.625,0.1205,-999,2674.932
