DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2076.533,-999,0.1015,77.944,77.9177,5681.492,37.7652,43,2932.6863,8.2865,-999,6654.6575,18.8031,0.1194,0.1225,2935.1928,3270.0923,4.1146,2.4478,1,-999,0.1436,1,165.017,2076.5461,0.1249,-999,3911.5012
2076.658,-999,0.0975,77.2016,77.9163,5678.7454,37.914,43,2932.8626,8.2865,-999,6655.0931,18.8032,0.1136,0.1176,2863.6249,3259.2892,4.172,2.4537,1,-999,0.1376,1,165.022,2076.6711,0.1261,-999,3949.1157
2076.783,-999,0.0933,76.406,77.9149,5675.8665,38.0678,43,2933.0389,8.2865,-999,6655.5298,18.8033,0.1075,0.1123,2784.5623,3248.0225,4.22,2.4601,1,-999,0.1312,1,165.027,2076.7961,0.1273,-999,3990.237
2076.908,-999,0.0895,75.7111,77.9135,5673.0889,38.332,43,2933.2153,8.2865,-999,6655.9676,18.8034,0.1021,0.1076,2713.4819,3237.1041,4.2572,2.4657,1,-999,0.1257,1,165.032,2076.9211,0.1294,-999,4026.8606
2077.033,-999,0.0869,75.219,77.912,5670.5415,38.967,43,2933.3916,8.2865,-999,6656.406,18.8035,0.0979,0.1043,2662.0328,3226.9839,4.2838,2.4697,1,-999,0.1218,1,165.037,2077.0461,0.1345,-999,4053.2053
2077.158,-999,0.0856,74.992,77.9106,5668.2473,40.1135,43,2933.568,8.2865,-999,6656.8448,18.8036,0.0952,0.1028,2638.1174,3217.7426,4.2995,2.4716,1,-999,0.1199,1,165.042,2077.1711,0.1438,-999,4065.4743
2077.283,-999,0.0855,74.97,77.9092,5666.1377,41.7812,43,2933.7443,8.2865,-999,6657.2836,18.8037,0.0937,0.1026,2636.0614,3209.1423,4.3078,2.4718,1,-999,0.1198,1,165.047,2077.2961,0.1576,-999,4066.6673
2077.408,-999,0.0866,75.1667,77.9077,5664.131,43.637,43,2933.9207,8.2865,-999,6657.7221,18.8039,0.093,0.104,2657.3834,3200.8998,4.3098,2.4701,1,-999,0.1213,1,165.052,2077.4211,0.1733,-999,4056.0255
2077.533,-999,0.0889,75.595,77.9063,5662.1718,44.8575,43,2934.097,8.2865,-999,6658.1601,18.804,0.0932,0.1068,2702.8879,3192.8233,4.304,2.4666,1,-999,0.1248,1,165.057,2077.5461,0.1839,-999,4033.0452
2077.658,-999,0.0921,76.1899,77.9049,5660.2548,44.8895,43,2934.2733,8.2865,-999,6658.5971,18.8041,0.0968,0.1108,2764.7216,3184.8949,4.2869,2.4618,1,-999,0.1295,1,165.062,2077.6711,0.1842,-999,4001.5547
2077.783,-999,0.0952,76.7685,77.9035,5658.462,43.686,43,2934.4497,8.2865,-999,6659.0333,18.8042,0.1029,0.1147,2823.5057,3177.4002,4.2604,2.4572,1,-999,0.1341,1,165.067,2077.7961,0.1738,-999,3971.3952
2077.908,-999,0.0975,77.2001,77.902,5656.8751,41.782,43,2934.626,8.2865,-999,6659.4689,18.8043,0.1095,0.1176,2866.584,3170.6222,4.2275,2.4537,1,-999,0.1376,1,165.0719,2077.9211,0.1576,-999,3949.1924
2078.033,-999,0.0987,77.413,77.9006,5655.5577,40.0884,43,2934.8024,8.2865,-999,6659.9043,18.8044,0.1132,0.119,2887.7281,3164.7825,4.1923,2.452,1,-999,0.1393,1,165.0769,2078.0461,0.1436,-999,3938.3314
2078.158,-999,0.0988,77.4387,77.8992,5654.5486,39.034,43,2934.9787,8.2865,-999,6660.3395,18.8045,0.1144,0.1192,2890.5441,3160.015,4.1589,2.4518,1,-999,0.1395,1,165.0819,2078.1711,0.135,-999,3937.0244
2078.283,-999,0.0991,77.4945,77.8978,5653.8682,38.4105,43,2935.1551,8.2865,-999,6660.7747,18.8046,0.1154,0.1195,2896.281,3156.3911,4.1289,2.4514,1,-999,0.14,1,165.0869,2078.2961,0.13,-999,3934.1895
2078.408,-999,0.1005,77.7539,77.8963,5653.5267,37.724,43,2935.3314,8.2865,-999,6661.2096,18.8047,0.118,0.1212,2921.6697,3153.9476,4.1009,2.4493,1,-999,0.142,1,165.0919,2078.4211,0.1246,-999,3921.0644
2078.533,-999,0.1033,78.287,77.8949,5653.4922,36.6002,43,2935.5077,8.2865,-999,6661.6436,18.8047,0.1231,0.1248,2972.7408,3152.574,4.0713,2.4451,1,-999,0.1463,1,165.0969,2078.546,0.1158,-999,3894.3637
2078.658,-999,0.1073,79.0715,77.8935,5653.6586,35.2305,43,2935.6841,8.2865,-999,6662.0767,18.8048,0.1304,0.1299,3045.8917,3151.9019,4.0375,2.4391,1,-999,0.1526,1,165.1019,2078.671,0.1052,-999,3855.7261
2078.783,-999,0.1127,80.139,77.892,5653.8438,34.0657,43,2935.8604,8.2865,-999,6662.5082,18.8049,0.1394,0.1369,3141.9102,3151.2993,4.0012,2.4309,1,-999,0.1611,1,165.1069,2078.796,0.0964,-999,3804.3655
2078.908,-999,0.1209,81.7614,77.8906,5653.9482,33.617,43,2936.0368,8.2865,-999,6662.9376,18.805,0.1495,0.1475,3280.5671,3150.4204,3.9649,2.4187,1,-999,0.1741,1,165.1119,2078.921,0.093,-999,3728.8751
2079.033,-999,0.1325,84.167,77.8892,5653.9737,34.4238,43,2936.2131,8.2865,-999,6663.3639,18.8051,0.1559,0.1629,3471.4767,3149.2743,3.9331,2.4013,1,-999,0.1933,1,165.1169,2079.046,0.0991,-999,3622.2991
2079.158,-999,0.1461,87.0882,77.8877,5653.9636,36.1525,43,2936.3895,8.2865,-999,6663.7866,18.8051,0.1622,0.1814,3682.3523,3148.0133,3.9076,2.3809,1,-999,0.2167,1,165.1219,2079.171,0.1123,-999,3500.7963
2079.283,-999,0.1558,89.249,77.8863,5653.8723,38.2062,43,2936.5658,8.2865,-999,6664.2067,18.8052,0.1655,0.1949,3825.3099,3146.4756,3.884,2.3663,1,-999,0.234,1,165.1269,2079.296,0.1284,-999,3416.0388
2079.408,-999,0.157,89.5227,77.8849,5653.592,39.939,43,2936.7422,8.2865,-999,6664.6265,18.8052,0.1635,0.1966,3842.9813,3144.2807,3.8594,2.3645,1,-999,0.2362,1,165.1319,2079.421,0.1424,-999,3405.5949
2079.533,-999,0.1485,87.609,77.8834,5653.041,40.8066,43,2936.9185,8.2865,-999,6665.0485,18.8053,0.1561,0.1847,3718.701,3141.1368,3.8345,2.3773,1,-999,0.2209,1,165.1369,2079.546,0.1495,-999,3479.9855
2079.658,-999,0.1331,84.2934,77.882,5652.2254,40.9165,43,2937.0948,8.2865,-999,6665.4747,18.8054,0.1451,0.1637,3482.688,3137.0616,3.8151,2.4004,1,-999,0.1943,1,165.1419,2079.671,0.1504,-999,3616.8674
2079.783,-999,0.1187,81.3395,77.8806,5651.2716,40.3977,43,2937.2712,8.2865,-999,6665.9046,18.8055,0.136,0.1447,3247.6432,3132.4946,3.8058,2.4219,1,-999,0.1707,1,165.1469,2079.796,0.1461,-999,3748.2164
2079.908,-999,0.11,79.6027,77.8792,5650.3322,39.317,43,2937.4475,8.2865,-999,6666.3369,18.8056,0.1286,0.1334,3097.1727,3127.972,3.8087,2.435,1,-999,0.1568,1,165.1519,2079.921,0.1373,-999,3829.9963
2080.033,-999,0.1075,79.107,77.8777,5649.5447,37.8482,43,2937.6239,8.2865,-999,6666.7699,18.8056,0.1283,0.1302,3052.6193,3123.9759,3.8227,2.4388,1,-999,0.1529,1,165.1569,2080.046,0.1256,-999,3853.9958
2080.158,-999,0.1103,79.6595,77.8763,5648.9798,36.4935,43,2937.8002,8.2865,-999,6667.2021,18.8057,0.1337,0.1338,3102.8988,3120.7569,3.8433,2.4345,1,-999,0.1573,1,165.1619,2080.171,0.1149,-999,3827.2654
2080.283,-999,0.1175,81.098,77.8749,5648.6141,35.6898,43,2937.9766,8.2865,-999,6667.6324,18.8058,0.1436,0.1432,3228.5438,3118.2359,3.8626,2.4237,1,-999,0.1688,1,165.1669,2080.296,0.1087,-999,3759.3781
2080.408,-999,0.1287,83.387,77.8735,5648.4088,35.635,43,2938.1529,8.2865,-999,6668.0597,18.8059,0.1514,0.1579,3415.0876,3116.2807,3.8761,2.4069,1,-999,0.1871,1,165.1719,2080.421,0.1083,-999,3656.182
2080.533,-999,0.1405,85.884,77.872,5648.369,36.1916,43,2938.3292,8.2865,-999,6668.4839,18.806,0.1584,0.1738,3601.8262,3114.9098,3.8827,2.3892,1,-999,0.2071,1,165.1769,2080.546,0.1126,-999,3549.8818
2080.658,-999,0.1469,87.2778,77.8706,5648.594,36.9255,43,2938.5056,8.2865,-999,6668.9063,18.806,0.1615,0.1826,3699.3269,3114.4653,3.8843,2.3796,1,-999,0.2182,1,165.1819,2080.671,0.1183,-999,3493.1913
2080.783,-999,0.146,87.0765,77.8692,5649.2796,37.6321,43,2938.6819,8.2865,-999,6669.329,18.8061,0.1597,0.1813,3685.9171,3115.6249,3.8849,2.381,1,-999,0.2166,1,165.1869,2080.796,0.1238,-999,3501.2667
2080.908,-999,0.1392,85.5965,77.8678,5650.6041,38.174,43,2938.8583,8.2865,-999,6669.7535,18.8061,0.1542,0.172,3582.1864,3119.0058,3.8851,2.3912,1,-999,0.2048,1,165.1919,2080.921,0.1281,-999,3561.8051
2081.033,-999,0.13,83.644,77.8663,5652.5904,38.2362,43,2939.0346,8.2865,-999,6670.1805,18.8062,0.1478,0.1596,3436.6865,3124.687,3.8835,2.405,1,-999,0.1892,1,165.1969,2081.046,0.1286,-999,3644.9482
2081.158,-999,0.1221,82.0306,77.8649,5655.0349,37.6835,43,2939.211,8.2865,-999,6670.6096,18.8063,0.1433,0.1492,3308.5669,3131.9602,3.8759,2.4168,1,-999,0.1762,1,165.2019,2081.171,0.1243,-999,3716.638
2081.283,-999,0.1163,80.861,77.8635,5657.5035,36.7135,43,2939.3873,8.2865,-999,6671.0402,18.8064,0.1409,0.1416,3210.9261,3139.3138,3.8612,2.4255,1,-999,0.1669,1,165.2069,2081.296,0.1166,-999,3770.3967
2081.408,-999,0.1113,79.8677,77.862,5659.7131,35.827,43,2939.5636,8.2865,-999,6671.4721,18.8065,0.1359,0.1351,3124.6446,3145.7625,3.8397,2.433,1,-999,0.1589,1,165.2119,2081.421,0.1098,-999,3817.2885
2081.533,-999,0.1065,78.93,77.8606,5661.5826,35.6269,43,2939.74,8.2865,-999,6671.9053,18.8066,0.1289,0.129,3040.187,3151.0232,3.8129,2.4402,1,-999,0.1514,1,165.2169,2081.546,0.1082,-999,3862.6384
2081.658,-999,0.1026,78.1703,77.8592,5663.2025,36.055,43,2939.9163,8.2865,-999,6672.3396,18.8067,0.1227,0.124,2969.5675,3155.4124,3.7842,2.4461,1,-999,0.1454,1,165.2219,2081.671,0.1115,-999,3900.1775
2081.783,-999,0.1,77.6645,77.8578,5664.8316,36.7965,43,2940.0927,8.2865,-999,6672.7745,18.8068,0.1182,0.1207,2921.4928,3159.8319,3.7565,2.45,1,-999,0.1413,1,165.2269,2081.796,0.1173,-999,3925.578
2081.908,-999,0.0992,77.516,77.8563,5666.6877,37.553,43,2940.269,8.2865,-999,6673.2097,18.8069,0.1163,0.1197,2907.4195,3165.0426,3.7304,2.4512,1,-999,0.1401,1,165.2319,2081.921,0.1232,-999,3933.0983
2082.033,-999,0.1007,77.802,77.8549,5668.865,38.1855,43,2940.4454,8.2864,-999,6673.6445,18.807,0.1179,0.1215,2935.368,3171.3745,3.7039,2.449,1,-999,0.1424,1,165.2369,2082.046,0.1282,-999,3918.6403
2082.158,-999,0.1047,78.559,77.8534,5671.2957,38.701,43,2940.6217,8.2864,-999,6674.0782,18.807,0.1232,0.1266,3007.382,3178.5928,3.674,2.443,1,-999,0.1485,1,165.2419,2082.171,0.1324,-999,3880.88
2082.283,-999,0.1093,79.451,77.8521,5673.8388,38.9768,43,2940.798,8.2864,-999,6674.5107,18.8071,0.1284,0.1324,3089.5676,3186.2066,3.6402,2.4361,1,-999,0.1556,1,165.2469,2082.296,0.1346,-999,3837.3091
2082.408,-999,0.1124,80.0735,77.8506,5676.4508,38.877,43,2940.9744,8.2864,-999,6674.9423,18.8072,0.1323,0.1365,3145.4104,3194.0637,3.6045,2.4314,1,-999,0.1606,1,165.2518,2082.421,0.1338,-999,3807.4775
2082.533,-999,0.1127,80.145,77.8492,5679.2175,38.3868,43,2941.1507,8.2864,-999,6675.3739,18.8073,0.1336,0.1369,3152.0263,3202.4606,3.5697,2.4309,1,-999,0.1612,1,165.2568,2082.546,0.1298,-999,3804.0807
2082.658,-999,0.1104,79.6805,77.8478,5682.2393,37.7775,43,2941.3271,8.2864,-999,6675.8061,18.8074,0.132,0.1339,3111.1457,3211.7466,3.5395,2.4344,1,-999,0.1574,1,165.2618,2082.671,0.125,-999,3826.2567
2082.783,-999,0.1081,79.2185,77.8463,5685.4778,37.2867,43,2941.5034,8.2864,-999,6676.2389,18.8075,0.1297,0.1309,3069.765,3221.7872,3.5147,2.4379,1,-999,0.1537,1,165.2668,2082.796,0.1211,-999,3848.5713
2082.908,-999,0.1081,79.2388,77.8449,5688.796,37.066,43,2941.6798,8.2864,-999,6676.6717,18.8076,0.13,0.131,3071.9285,3232.1071,3.4961,2.4378,1,-999,0.1539,1,165.2718,2082.921,0.1194,-999,3847.5854
2083.033,-999,0.1122,80.029,77.8435,5692.0143,37.2425,43,2941.8561,8.2864,-999,6677.1034,18.8077,0.1351,0.1362,3143.0829,3242.082,3.4843,2.4317,1,-999,0.1602,1,165.2768,2083.046,0.1208,-999,3809.5946
2083.158,-999,0.1203,81.6625,77.8421,5694.9119,37.7465,43,2942.0324,8.2864,-999,6677.5329,18.8077,0.142,0.1468,3283.3755,3250.9451,3.4815,2.4195,1,-999,0.1733,1,165.2818,2083.171,0.1248,-999,3733.3911
2083.283,-999,0.1299,83.6365,77.8406,5697.3263,38.455,43,2942.2088,8.2864,-999,6677.9599,18.8078,0.1473,0.1595,3442.033,3258.1302,3.487,2.4051,1,-999,0.1891,1,165.2868,2083.296,0.1304,-999,3645.2751
2083.408,-999,0.1382,85.3845,77.8392,5699.1972,39.073,43,2942.3851,8.2864,-999,6678.3847,18.8079,0.1519,0.1706,3573.5009,3263.426,3.5006,2.3927,1,-999,0.2031,1,165.2918,2083.421,0.1353,-999,3570.6486
2083.533,-999,0.1426,86.326,77.8378,5700.6704,39.1199,43,2942.5615,8.2864,-999,6678.8083,18.808,0.1549,0.1766,3641.1923,3267.3383,3.5211,2.3861,1,-999,0.2106,1,165.2968,2083.546,0.1357,-999,3531.706
2083.658,-999,0.1403,85.8207,77.8363,5702.1232,38.662,43,2942.7378,8.2864,-999,6679.2325,18.808,0.1541,0.1734,3605.6486,3271.178,3.5461,2.3896,1,-999,0.2066,1,165.3018,2083.671,0.132,-999,3552.5001
2083.783,-999,0.1321,84.093,77.8349,5703.7829,38.0264,43,2942.9142,8.2864,-999,6679.6589,18.8081,0.1496,0.1624,3478.3859,3275.7346,3.5708,2.4018,1,-999,0.1927,1,165.3068,2083.796,0.127,-999,3625.4866
2083.908,-999,0.1201,81.6148,77.8335,5705.711,37.542,43,2943.0905,8.2864,-999,6680.0885,18.8082,0.1422,0.1465,3281.3487,3281.2197,3.5914,2.4198,1,-999,0.1729,1,165.3118,2083.921,0.1231,-999,3735.5731
2084.033,-999,0.1074,79.087,77.832,5707.8467,37.3678,43,2943.2668,8.2864,-999,6680.5215,18.8083,0.1286,0.13,3060.9311,3287.4214,3.6054,2.4389,1,-999,0.1527,1,165.3168,2084.046,0.1218,-999,3854.9705
2084.158,-999,0.0984,77.3613,77.8306,5710.0729,37.3295,43,2943.4432,8.2864,-999,6680.9569,18.8084,0.1154,0.1186,2897.9576,3293.933,3.6108,2.4524,1,-999,0.1389,1,165.3218,2084.171,0.1215,-999,3940.9634
2084.283,-999,0.0946,76.645,77.8292,5712.3474,37.331,43,2943.6195,8.2864,-999,6681.3933,18.8085,0.11,0.1139,2827.2257,3300.6117,3.6091,2.4581,1,-999,0.1332,1,165.3268,2084.296,0.1215,-999,3977.7944
2084.408,-999,0.0955,76.8303,77.8278,5714.6266,37.411,43,2943.7959,8.2864,-999,6681.8294,18.8086,0.1113,0.1151,2846.1058,3307.3077,3.6003,2.4567,1,-999,0.1346,1,165.3318,2084.421,0.1221,-999,3968.2007
2084.533,-999,0.0999,77.641,77.8264,5716.8375,37.7016,43,2943.9722,8.2864,-999,6682.2644,18.8087,0.1171,0.1205,2926.1023,3313.769,3.5825,2.4502,1,-999,0.1411,1,165.3368,2084.546,0.1244,-999,3926.7661
2084.658,-999,0.1057,78.7577,77.8249,5718.915,38.0775,43,2944.1486,8.2864,-999,6682.6978,18.8088,0.1253,0.1279,3032.1813,3319.7693,3.5517,2.4415,1,-999,0.1501,1,165.3418,2084.671,0.1274,-999,3871.0888
2084.783,-999,0.1112,79.8305,77.8235,5720.8325,38.3742,43,2944.3249,8.2864,-999,6683.1298,18.8088,0.1318,0.1349,3129.9564,3325.2153,3.5096,2.4332,1,-999,0.1586,1,165.3468,2084.796,0.1297,-999,3819.0673
2084.908,-999,0.1155,80.6912,77.8221,5722.6217,38.62,43,2944.5012,8.2864,-999,6683.5606,18.8089,0.1364,0.1405,3205.6728,3330.2174,3.46,2.4267,1,-999,0.1655,1,165.3518,2084.921,0.1317,-999,3778.3308
2085.033,-999,0.1185,81.285,77.8206,5724.2998,38.9873,43,2944.6776,8.2864,-999,6683.9907,18.809,0.1384,0.1444,3256.6237,3334.8338,3.4083,2.4223,1,-999,0.1703,1,165.3568,2085.046,0.1346,-999,3750.7295
2085.158,-999,0.1201,81.6139,77.8192,5725.8173,39.536,43,2944.8539,8.2864,-999,6684.4203,18.8091,0.1386,0.1465,3284.5166,3338.8914,3.3637,2.4198,1,-999,0.1729,1,165.3618,2085.171,0.1391,-999,3735.6143
2085.283,-999,0.1211,81.8095,77.8178,5727.127,40.1581,43,2945.0303,8.2864,-999,6684.8496,18.8092,0.1381,0.1478,3301.0797,3342.2248,3.3313,2.4184,1,-999,0.1745,1,165.3668,2085.296,0.1441,-999,3726.6827
2085.408,-999,0.1217,81.9322,77.8164,5728.3424,40.526,43,2945.2066,8.2864,-999,6685.2788,18.8093,0.1379,0.1486,3311.5322,3345.2298,3.3128,2.4175,1,-999,0.1755,1,165.3718,2085.421,0.1472,-999,3721.1017
2085.533,-999,0.122,81.994,77.8149,5729.7682,40.1634,43,2945.383,8.2864,-999,6685.7079,18.8093,0.1388,0.149,3316.9412,3348.9694,3.3058,2.417,1,-999,0.176,1,165.3768,2085.546,0.1442,-999,3718.2971
2085.658,-999,0.1218,81.9635,77.8135,5731.7758,39.2165,43,2945.5593,8.2864,-999,6686.137,18.8094,0.1403,0.1488,3314.757,3354.7404,3.3056,2.4173,1,-999,0.1757,1,165.3818,2085.671,0.1365,-999,3719.6807
2085.783,-999,0.1213,81.8565,77.8121,5734.4355,38.1375,43,2945.7356,8.2864,-999,6686.5663,18.8095,0.142,0.1481,3306.2632,3362.7879,3.3067,2.418,1,-999,0.1749,1,165.3868,2085.796,0.1279,-999,3724.5429
2085.908,-999,0.1206,81.7076,77.8106,5737.589,37.439,43,2945.912,8.2864,-999,6686.9958,18.8096,0.1427,0.1471,3294.2555,3372.5597,3.3079,2.4191,1,-999,0.1737,1,165.3918,2085.921,0.1223,24.2064,3731.3304
2086.033,-999,0.1197,81.537,77.8092,5741.0054,37.495,43,2946.0883,8.2864,-999,6687.4255,18.8097,0.142,0.146,3280.3685,3383.2495,3.3115,2.4204,1,-999,0.1723,1,165.3968,2086.046,0.1228,-999,3739.1374
2086.158,-999,0.1187,81.3254,77.8078,5744.4948,38.006,43,2946.2647,8.2864,-999,6687.8555,18.8097,0.1403,0.1446,3262.9386,3394.1944,3.3227,2.422,1,-999,0.1706,1,165.4018,2086.171,0.1268,-999,3748.8663
2086.283,-999,0.1173,81.0615,77.8063,5747.9911,38.5186,43,2946.441,8.2864,-999,6688.2858,18.8098,0.1385,0.1429,3240.9262,3405.1638,3.3422,2.424,1,-999,0.1685,1,165.4068,2086.296,0.1309,-999,3761.0709
2086.408,-999,0.1159,80.7733,77.8049,5751.463,38.709,43,2946.6174,8.2864,-999,6688.7165,18.8099,0.1367,0.1411,3216.6025,3416.0485,3.3687,2.4261,1,-999,0.1662,1,165.4118,2086.421,0.1324,-999,3774.4904
2086.533,-999,0.1147,80.526,77.8035,5754.7899,38.6645,43,2946.7937,8.2864,-999,6689.1475,18.81,0.1353,0.1394,3195.5653,3426.4264,3.3992,2.428,1,-999,0.1642,1,165.4168,2086.546,0.1321,-999,3786.0821
2086.658,-999,0.1141,80.4088,77.8021,5757.7295,38.748,43,2946.97,8.2864,-999,6689.5788,18.8101,0.1345,0.1387,3185.6951,3435.4528,3.4306,2.4289,1,-999,0.1633,1,165.4218,2086.6709,0.1327,-999,3791.6005
2086.783,-999,0.114,80.389,77.8007,5760.0711,39.137,43,2947.1464,8.2864,-999,6690.01,18.8102,0.1336,0.1386,3184.2902,3442.3918,3.4611,2.429,1,-999,0.1631,1,165.4268,2086.7959,0.1359,-999,3792.5344
2086.908,-999,0.1139,80.3715,77.7992,5761.7475,39.833,43,2947.3227,8.2864,-999,6690.4412,18.8102,0.1322,0.1385,3183.0847,3447.0077,3.4903,2.4291,1,-999,0.163,1,165.4318,2086.9209,0.1415,-999,3793.3602
2087.033,-999,0.1134,80.27,77.7978,5762.7462,40.6122,43,2947.4991,8.2864,-999,6690.8726,18.8103,0.1301,0.1378,3174.5284,3449.257,3.5189,2.4299,1,-999,0.1622,1,165.4367,2087.0459,0.1479,-999,3798.1568
2087.158,-999,0.1124,80.0704,77.7964,5763.0976,41.196,43,2947.6754,8.2864,-999,6691.3043,18.8104,0.1278,0.1365,3157.2959,3449.2453,3.5487,2.4314,1,-999,0.1606,1,165.4417,2087.1709,0.1527,-999,3807.6249
2087.283,-999,0.1113,79.859,77.7949,5762.9235,41.4876,43,2947.8518,8.2864,-999,6691.7362,18.8105,0.126,0.1351,3138.8819,3447.3968,3.5815,2.433,1,-999,0.1589,1,165.4467,2087.2959,0.1551,-999,3817.7043
2087.408,-999,0.1107,79.7273,77.7935,5762.3264,41.495,43,2948.0281,8.2864,-999,6692.1683,18.8106,0.1252,0.1342,3127.4531,3444.0702,3.6183,2.434,1,-999,0.1578,1,165.4517,2087.4209,0.1552,-999,3824.0107
2087.533,-999,0.1107,79.738,77.7921,5761.3841,41.2739,43,2948.2044,8.2864,-999,6692.6004,18.8107,0.1257,0.1343,3128.7304,3439.5374,3.6593,2.4339,1,-999,0.1579,1,165.4567,2087.5459,0.1534,-999,3823.4976
2087.658,-999,0.1112,79.8312,77.7907,5760.218,41.046,43,2948.3808,8.2864,-999,6693.0324,18.8108,0.1267,0.1349,3137.3641,3434.2222,3.7033,2.4332,1,-999,0.1586,1,165.4617,2087.6709,0.1515,-999,3819.0338
2087.783,-999,0.111,79.798,77.7892,5758.8132,41.0177,43,2948.5571,8.2864,-999,6693.4644,18.8109,0.1265,0.1347,3134.7247,3428.0729,3.7471,2.4335,1,-999,0.1584,1,165.4667,2087.7959,0.1512,-999,3820.6227
2087.908,-999,0.1095,79.4944,77.7878,5757.1203,41.315,43,2948.7335,8.2864,-999,6693.8968,18.8109,0.1241,0.1327,3107.8092,3420.9151,3.7891,2.4358,1,-999,0.156,1,165.4717,2087.9209,0.1537,-999,3835.2142
2088.033,-999,0.1067,78.946,77.7864,5755.078,41.9741,43,2948.9098,8.2864,-999,6694.33,18.811,0.1196,0.1291,3058.133,3412.5336,3.829,2.44,1,-999,0.1516,1,165.4767,2088.0459,0.1592,-999,3861.8556
2088.158,-999,0.104,78.4351,77.785,5752.7499,42.8845,43,2949.0862,8.2864,-999,6694.7639,18.8111,0.1147,0.1257,3010.9238,3403.1509,3.8689,2.444,1,-999,0.1475,1,165.4817,2088.1709,0.1669,-999,3887.0104
2088.283,-999,0.1036,78.36,77.7836,5750.3607,43.9854,43,2949.2625,8.2864,-999,6695.1979,18.8112,0.112,0.1252,3004.1732,3393.5538,3.913,2.4446,1,-999,0.1469,1,165.4867,2088.2959,0.1763,-999,3890.7357
2088.408,-999,0.1069,78.9884,77.7821,5748.1403,45.138,43,2949.4388,8.2864,-999,6695.631,18.8113,0.1134,0.1294,3062.9869,3384.5475,3.966,2.4397,1,-999,0.1519,1,165.4917,2088.4209,0.1864,-999,3859.7826
2088.533,-999,0.1138,80.355,77.7807,5746.2406,46.0869,43,2949.6152,8.2864,-999,6696.0623,18.8114,0.1195,0.1383,3185.8177,3376.6656,4.0291,2.4293,1,-999,0.1628,1,165.4967,2088.5459,0.1948,-999,3794.1391
2088.658,-999,0.1235,82.3167,77.7793,5744.6675,46.647,43,2949.7915,8.2864,-999,6696.491,18.8115,0.1274,0.151,3351.4576,3369.9308,4.1023,2.4147,1,-999,0.1785,1,165.5017,2088.6709,0.1998,-999,3703.7205
2088.783,-999,0.1336,84.3995,77.7778,5743.3282,46.7658,43,2949.9679,8.2864,-999,6696.917,18.8116,0.1346,0.1644,3514.8481,3364.0193,4.1816,2.3996,1,-999,0.1952,1,165.5067,2088.7959,0.2009,-999,3612.3206
2088.908,-999,0.142,86.1976,77.7764,5742.2425,46.63,43,2950.1442,8.2864,-999,6697.3408,18.8116,0.1411,0.1758,3646.5552,3358.9991,4.2594,2.387,1,-999,0.2096,1,165.5117,2088.9209,0.1997,-999,3536.9668
2089.033,-999,0.1479,87.499,77.775,5741.702,46.6788,43,2950.3206,8.2864,-999,6697.763,18.8117,0.1453,0.184,3736.9654,3355.8879,4.3277,2.3781,1,-999,0.22,1,165.5167,2089.0459,0.2001,-999,3484.3604
2089.158,-999,0.1521,88.4363,77.7736,5742.1786,47.1065,43,2950.4969,8.2864,-999,6698.184,18.8117,0.1476,0.1898,3799.7325,3356.3346,4.3759,2.3718,1,-999,0.2275,1,165.5217,2089.1709,0.204,-999,3447.4311
2089.283,-999,0.1573,89.5865,77.7721,5743.7841,47.6745,43,2950.6732,8.2864,-999,6698.6037,18.8118,0.1505,0.197,3874.0205,3360.7312,4.4022,2.3641,1,-999,0.2367,1,165.5267,2089.2959,0.2091,-999,3403.1695
2089.408,-999,0.1636,91.0445,77.7707,5746.337,47.954,43,2950.8496,8.2864,-999,6699.0218,18.8118,0.1547,0.206,3964.1057,3368.4443,4.4047,2.3546,1,-999,0.2484,1,165.5317,2089.4209,0.2117,-999,3348.6707
2089.533,-999,0.1691,92.331,77.7693,5749.5191,47.676,43,2951.0259,8.2864,-999,6699.4383,18.8119,0.1594,0.2139,4040.1329,3378.3616,4.3842,2.3463,1,-999,0.2586,1,165.5367,2089.5459,0.2092,-999,3302.0118
2089.658,-999,0.1712,92.822,77.7678,5752.9817,47.1875,43,2951.2023,8.2864,-999,6699.8543,18.8119,0.1618,0.2169,4068.5368,3389.2622,4.3429,2.3432,1,-999,0.2626,1,165.5417,2089.6709,0.2047,-999,3284.5451
2089.783,-999,0.1716,92.9155,77.7664,5756.4654,46.8008,43,2951.3786,8.2864,-999,6700.2702,18.812,0.1628,0.2175,4074.1726,3400.2379,4.2929,2.3426,1,-999,0.2633,1,165.5467,2089.7959,0.2012,-999,3281.2399
2089.908,-999,0.1745,93.6132,77.765,5759.8644,46.584,43,2951.555,8.2864,-999,6700.6853,18.812,0.1653,0.2217,4113.5175,3410.9204,4.2435,2.3383,1,-999,0.2689,1,165.5517,2089.9209,0.1993,-999,3256.7848
2090.033,-999,0.1837,95.869,77.7636,5763.1997,46.3245,43,2951.7313,8.2864,-999,6701.098,18.812,0.1727,0.2353,4234.1846,3421.3872,4.2019,2.3244,1,-999,0.287,1,165.5567,2090.0459,0.1969,-999,3180.1526
