DEPTH,AC,CAL,CALI,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1276.4792,90.4,0.36,0.36,0.1608,90.4,77.9552,3261.543,28.59,38,1802.054,8.2831,17.9426,-999.25,4001.7966,18.3941,0.1934,2128.1367,5.91,2.3588,1,16.32,0.202,1,116.1342,1276.5024,0.0567,-999.25,3372.5449
1276.6316,90.68,0.27,0.27,0.1621,90.68,77.9518,3263.4463,28.58,38,1802.2689,8.2831,17.9426,-999.25,4002.3069,18.3943,0.1945,2132.0566,5.86,2.3569,1,16.32,0.2038,1,116.1383,1276.6548,0.0567,-999.25,3362.1311
1276.784,92.73,0,0,0.1708,92.73,77.9484,3265.4939,28.48,38,1802.4839,8.2831,17.9426,-999.25,4002.8142,18.3944,0.2017,2136.3462,5.65,2.3438,1,16.35,0.2163,1,116.1424,1276.8073,0.056,-999.25,3287.8037
1276.9364,96.83,0.03,0.03,0.1876,96.83,77.9451,3267.322,28.41,38,1802.6989,8.2831,17.9426,-999.25,4003.3159,18.3945,0.2152,2140.0896,5.58,2.3186,1,16.42,0.2411,1,116.1465,1276.9596,0.0555,-999.25,3148.5908
1277.0888,102.02,0.08,0.08,0.2077,102.02,77.9417,3268.855,28.51,38,1802.9139,8.2831,17.9426,-999.25,4003.8113,18.3946,0.2309,2143.0962,5.54,2.2885,1,16.48,0.2719,1,116.1505,1277.1121,0.0562,-999.25,2988.4146
1277.2412,103.02,0.1,0.1,0.2113,103.02,77.9384,3270.1086,28.43,38,1803.1289,8.2831,17.9426,-999.25,4004.3054,18.3947,0.2339,2145.3972,5.52,2.283,1,16.48,0.2777,1,116.1546,1277.2644,0.0556,-999.25,2959.4065
1277.3936,105.1,0.16,0.16,0.2189,105.1,77.935,3271.1836,27.94,38,1803.3439,8.2831,17.9426,-999.25,4004.7971,18.3947,0.2407,2147.2498,5.44,2.2716,1,16.48,0.2899,1,116.1587,1277.4167,0.0522,-999.25,2900.8379
1277.546,101.19,0.17,0.17,0.2045,101.19,77.9317,3271.8843,27.42,38,1803.559,8.2831,17.9426,-999.25,4005.2935,18.3948,0.2301,2148.1479,5.35,2.2932,1,16.42,0.267,1,116.1628,1277.5692,0.0486,-999.25,3012.9268
1277.6984,95.88,0.13,0.13,0.1838,95.88,77.9283,3272.3521,27.19,38,1803.7739,8.2831,17.9426,-999.25,4005.7966,18.3949,0.2141,2148.4458,5.27,2.3243,1,16.34,0.2354,1,116.1668,1277.7216,0.0471,-999.25,3179.7876
1277.8508,94.76,0.11,0.11,0.1792,94.76,77.9249,3272.592,27.23,38,1803.9889,8.2831,17.9426,-999.25,4006.3013,18.3951,0.2104,2148.1646,5.25,2.3312,1,16.31,0.2286,1,116.1709,1277.874,0.0473,-999.25,3217.3706
1278.0032,91.9,0.05,0.05,0.1673,91.9,77.9216,3272.7195,27.3,38,1804.2039,8.2831,17.9426,-999.25,4006.8096,18.3952,0.2008,2147.5923,5.18,2.3491,1,16.21,0.2112,1,116.175,1278.0264,0.0478,-999.25,3317.4978
1278.1556,94.05,0.1,0.1,0.1763,94.05,77.9182,3272.5701,27,38,1804.4189,8.2831,17.9426,-999.25,4007.3152,18.3953,0.2086,2146.323,5.14,2.3355,1,16.18,0.2244,1,116.1791,1278.1788,0.0458,-999.25,3241.6592
1278.308,96.98,0.19,0.19,0.1882,96.98,77.9149,3272.3169,26.61,38,1804.6339,8.2831,17.9426,-999.25,4007.8169,18.3954,0.2185,2144.7971,5.07,2.3177,1,16.18,0.242,1,116.1831,1278.3312,0.0431,-999.25,3143.7209
1278.4604,97.45,0.21,0.21,0.1901,97.45,77.9115,3272.0813,26.62,38,1804.8489,8.2831,17.9426,-999.25,4008.3179,18.3955,0.22,2143.3157,5.02,2.3149,1,16.2,0.2448,1,116.1872,1278.4836,0.0432,-999.25,3128.5586
1278.6128,98.37,0.25,0.25,0.1937,98.37,77.9082,3271.7122,26.78,38,1805.0638,8.2831,17.9426,-999.25,4008.8179,18.3956,0.2226,2141.4978,4.79,2.3095,1,16.27,0.2503,1,116.1913,1278.636,0.0443,-999.25,3099.2991
1278.7652,96.53,0.14,0.14,0.1864,96.53,77.9048,3271.45,27.02,38,1805.2789,8.2831,17.9426,-999.25,4009.3201,18.3958,0.2165,2139.9473,4.64,2.3204,1,16.29,0.2393,1,116.1954,1278.7885,0.0459,-999.25,3158.3762
1278.9176,94.31,-0.01,-0.01,0.1774,94.31,77.9015,3271.2405,26.92,38,1805.4939,8.2831,17.9426,-999.25,4009.8252,18.3959,0.2095,2138.5249,4.51,2.3339,1,16.31,0.2259,1,116.1994,1278.9408,0.0452,-999.25,3232.7224
1279.07,94.57,0,0,0.1785,94.57,77.8981,3271.0991,26.72,38,1805.7089,8.2831,17.9426,-999.25,4010.3301,18.396,0.2107,2137.2759,4.5,2.3323,1,16.31,0.2275,1,116.2035,1279.0931,0.0438,-999.25,3223.8347
1279.2224,96.96,0.07,0.07,0.1881,96.96,77.8948,3271.1108,25.92,38,1805.924,8.2831,17.9426,-999.25,4010.8318,18.3961,0.2196,2136.4199,4.51,2.3178,1,16.32,0.2419,1,116.2076,1279.2456,0.0384,-999.25,3144.3694
1279.3748,101.51,0.18,0.18,0.2057,101.51,77.8914,3271.364,25.47,38,1806.1389,8.2831,17.9426,-999.25,4011.3276,18.3962,0.234,2136.1831,4.62,2.2914,1,16.32,0.2689,1,116.2117,1279.3979,0.0354,-999.25,3003.4287
1279.5272,105.46,0.25,0.25,0.2203,105.46,77.8881,3271.8962,25.16,38,1806.3539,8.2831,17.9426,-999.25,4011.8188,18.3963,0.2458,2136.6619,4.8,2.2696,1,16.3,0.292,1,116.2157,1279.5504,0.0333,-999.25,2890.9353
1279.6796,105.05,0.24,0.24,0.2188,105.05,77.8847,3272.6248,25.19,38,1806.5688,8.2831,17.9426,-999.25,4012.3108,18.3963,0.2446,2137.6367,4.9,2.2718,1,16.28,0.2896,1,116.2198,1279.7028,0.0335,-999.25,2902.2185
1279.832,101.49,0.17,0.17,0.2057,101.49,77.8813,3273.5732,25.48,38,1806.7839,8.2831,17.9426,-999.25,4012.8066,18.3964,0.2339,2139.1631,5.36,2.2915,1,16.17,0.2688,1,116.2239,1279.8552,0.0355,-999.25,3004.0205
1279.9844,94.68,0.09,0.09,0.1789,94.68,77.878,3274.6567,25.81,38,1806.9989,8.2831,17.9426,-999.25,4013.3113,18.3965,0.2126,2141.0186,5.76,2.3316,1,16.09,0.2282,1,116.228,1280.0076,0.0377,-999.25,3220.0891
1280.1368,87.49,0.04,0.04,0.1479,87.49,77.8746,3275.7849,25.71,38,1807.2139,8.2831,17.9426,-999.25,4013.8262,18.3967,0.1837,2142.9712,6.29,2.3781,1,16.03,0.1839,1,116.232,1280.16,0.037,-999.25,3484.7188
1280.2892,85.51,0.06,0.06,0.1388,85.51,77.8713,3276.9758,25.4,38,1807.429,8.2831,17.9426,-999.25,4014.3438,18.3969,0.1745,2145.0791,6.56,2.3918,1,16.03,0.1714,1,116.2361,1280.3124,0.0349,-999.25,3565.4082
1280.4416,78.47,0.14,0.14,0.1042,78.47,77.8679,3278.4053,24.18,38,1807.6439,8.2831,17.9426,-999.25,4014.8728,18.3971,0.1335,2147.7747,7.66,2.4437,1,16.02,0.126,1,116.2402,1280.4648,0.0268,-999.25,3885.2815
1280.594,76.28,0.17,0.17,0.0926,76.28,77.8646,3280.2644,23.71,38,1807.8589,8.2831,17.9426,-999.25,4015.4055,18.3974,0.119,2151.5544,8.28,2.4611,1,16.03,0.1114,1,116.2443,1280.6172,0.0237,-999.25,3996.8281
1280.7464,74.97,0.15,0.15,0.0855,74.97,77.8612,3282.4788,23.7,38,1808.0739,8.2831,17.9426,-999.25,4015.9404,18.3976,0.1101,2156.231,8.64,2.4718,1,16.06,0.1026,1,116.2483,1280.7697,0.0237,-999.25,4066.6672
1280.8988,74.97,0.12,0.12,0.0855,74.97,77.8579,3284.9607,23.8,38,1808.2889,8.2831,17.9426,-999.25,4016.4756,18.3979,0.1101,2161.5874,8.57,2.4718,1,16.06,0.1026,1,116.2524,1280.922,0.0243,-999.25,4066.6672
1281.0512,75.57,-0.03,-0.03,0.0888,75.57,77.8545,3287.2668,24.23,38,1808.5039,8.2831,17.9426,-999.25,4017.0095,18.3982,0.114,2166.4995,8.11,2.4668,1,16.06,0.1067,1,116.2565,1281.0743,0.0272,-999.25,4034.3794
1281.2036,77.84,-0.11,-0.11,0.1009,77.84,77.8512,3289.6167,24.68,38,1808.7189,8.2831,17.9426,-999.25,4017.5393,18.3984,0.129,2171.5295,7.44,2.4487,1,16.05,0.1218,1,116.2606,1281.2268,0.0301,-999.25,3916.7273
1281.356,81.6,-0.18,-0.18,0.1201,81.6,77.8478,3291.7788,25.31,38,1808.934,8.2831,17.9426,-999.25,4018.0632,18.3986,0.1536,2176.0935,6.7,2.4199,1,16.06,0.1464,1,116.2646,1281.3792,0.0343,-999.25,3736.2505
1281.5084,83.68,-0.17,-0.17,0.1301,83.68,77.8445,3293.9333,25.5,38,1809.1489,8.2831,17.9426,-999.25,4018.5837,18.3988,0.1654,2180.6433,6.42,2.4048,1,16.07,0.1598,1,116.2687,1281.5316,0.0356,-999.25,3643.3801
1281.6608,91.88,-0.1,-0.1,0.1672,91.88,77.8411,3295.8289,26.14,38,1809.3639,8.2831,17.9426,-999.25,4019.0923,18.3989,0.2027,2184.5559,5.34,2.3492,1,16.12,0.2111,1,116.2728,1281.684,0.0399,-999.25,3318.22
1281.8132,96.04,-0.04,-0.04,0.1844,96.04,77.8378,3297.6001,26.29,38,1809.5789,8.2831,17.9426,-999.25,4019.5952,18.3991,0.216,2188.1616,4.82,2.3234,1,16.17,0.2364,1,116.2769,1281.8364,0.0409,-999.25,3174.4902
1281.9656,98.49,-0.01,-0.01,0.1941,98.49,77.8344,3299.1802,26.59,38,1809.7939,8.2831,17.9426,-999.25,4020.0947,18.3992,0.2232,2191.2876,4.41,2.3088,1,16.23,0.251,1,116.2809,1281.9888,0.043,-999.25,3095.5229
1282.118,98.71,-0.01,-0.01,0.195,98.71,77.8311,3300.5469,26.76,38,1810.0089,8.2831,17.9426,-999.25,4020.5942,18.3992,0.2236,2193.8735,4.32,2.3075,1,16.25,0.2523,1,116.285,1282.1412,0.0441,-999.25,3088.6238
1282.2704,99.55,0,0,0.1983,99.55,77.8277,3301.5952,27.31,38,1810.2239,8.2831,17.9426,-999.25,4021.0928,18.3993,0.2254,2195.6536,4,2.3026,1,16.32,0.2573,1,116.2891,1282.2936,0.0479,-999.25,3062.562
1282.4228,100.17,0,0,0.2007,100.17,77.8244,3302.1357,27.31,38,1810.4388,8.2831,17.9426,-999.25,4021.5903,18.3994,0.2273,2196.1462,3.94,2.299,1,16.36,0.261,1,116.2932,1282.446,0.0479,-999.25,3043.6064
1282.5752,101.08,0,0,0.2041,101.08,77.821,3302.2974,27.15,38,1810.6539,8.2831,17.9426,-999.25,4022.0869,18.3995,0.2302,2195.6797,3.96,2.2938,1,16.41,0.2664,1,116.2972,1282.5984,0.0468,-999.25,3016.2056
1282.7276,101.03,0,0,0.2039,101.03,77.8177,3302.2737,27.07,38,1810.8689,8.2831,17.9426,-999.25,4022.5835,18.3996,0.2302,2194.7422,4.01,2.2941,1,16.44,0.2661,1,116.3013,1282.7509,0.0462,-999.25,3017.6982
1282.88,100.09,0,0,0.2003,100.09,77.8143,3301.8264,26.64,38,1811.0839,8.2831,17.9426,-999.25,4023.0811,18.3997,0.228,2192.7283,4.25,2.2995,1,16.55,0.2605,1,116.3054,1282.9032,0.0433,-999.25,3046.0391
1283.0324,97.48,0.02,0.02,0.1902,97.48,77.8109,3301.1299,26,38,1811.299,8.2831,17.9426,-999.25,4023.582,18.3998,0.2211,2190.0762,4.51,2.3147,1,16.58,0.245,1,116.3095,1283.0555,0.039,-999.25,3127.5959
1283.1848,94.27,0.12,0.12,0.1772,94.27,77.8076,3300.2188,25.3,38,1811.5139,8.2831,17.9426,-999.25,4024.0874,18.3999,0.212,2186.8726,4.83,2.3342,1,16.59,0.2257,1,116.3135,1283.208,0.0343,-999.25,3234.094
1283.3372,93.34,0.17,0.17,0.1733,93.34,77.8042,3299.2014,25.21,38,1811.7289,8.283,17.9426,-999.25,4024.5938,18.4001,0.2091,2183.3962,4.97,2.34,1,16.58,0.22,1,116.3176,1283.3604,0.0337,-999.25,3266.3171
1283.4896,90.25,0.35,0.35,0.1601,90.25,77.8009,3297.9202,25.04,38,1811.9438,8.283,17.9426,-999.25,4025.1045,18.4002,0.1968,2179.2441,5.49,2.3598,1,16.54,0.2011,1,116.3217,1283.5128,0.0325,-999.25,3378.1501
1283.642,90.07,0.31,0.31,0.1594,90.07,77.7976,3296.2866,25.23,38,1812.1589,8.283,17.9426,-999.25,4025.6155,18.4004,0.1959,2174.1958,5.7,2.3609,1,16.54,0.2,1,116.3258,1283.6652,0.0338,-999.25,3384.9011
1283.7944,90.73,0.17,0.17,0.1623,90.73,77.7942,3294.3865,25.13,38,1812.3739,8.283,17.9426,-999.25,4026.1257,18.4005,0.1989,2168.4722,5.78,2.3566,1,16.58,0.2041,1,116.3298,1283.8176,0.0331,-999.25,3360.2783
1283.9468,91.19,0.13,0.13,0.1643,91.19,77.7909,3292.3469,24.91,38,1812.5889,8.283,17.9426,-999.25,4026.6353,18.4006,0.2011,2162.3943,5.75,2.3536,1,16.59,0.2069,1,116.3339,1283.97,0.0317,-999.25,3343.3276
1284.0992,93.02,0.01,0.01,0.172,93.02,77.7875,3290.2988,24.08,38,1812.804,8.283,17.9426,-999.25,4027.1421,18.4008,0.2097,2156.2981,5.59,2.342,1,16.63,0.2181,1,116.338,1284.1224,0.0262,-999.25,3277.5537
1284.2516,94.1,0,0,0.1765,94.1,77.7841,3288.3203,23.74,38,1813.0189,8.283,17.9426,-999.25,4027.6475,18.4009,0.214,2150.3796,5.45,2.3352,1,16.65,0.2247,1,116.3421,1284.2748,0.0239,-999.25,3239.9368
1284.404,95.05,0,0,0.1804,95.05,77.7808,3286.4011,23.61,38,1813.2339,8.283,17.9426,-999.25,4028.1516,18.401,0.2172,2144.6138,5.33,2.3294,1,16.66,0.2304,1,116.3461,1284.4272,0.0231,-999.25,3207.5544
1284.5564,95.25,0,0,0.1812,95.25,77.7774,3284.364,23.7,38,1813.4489,8.283,17.9426,-999.25,4028.6558,18.4011,0.2177,2138.5471,5.31,2.3282,1,16.65,0.2316,1,116.3502,1284.5796,0.0237,-999.25,3200.8193
1284.7088,95.8,0,0,0.1835,95.8,77.7741,3282.3042,24.2,38,1813.6639,8.283,17.9426,-999.25,4029.1589,18.4013,0.2187,2132.4238,5.22,2.3248,1,16.56,0.2349,1,116.3543,1284.7321,0.027,-999.25,3182.4431
1284.8612,95.22,0.01,0.01,0.1811,95.22,77.7708,3279.9653,24.69,38,1813.8789,8.283,17.9426,-999.25,4029.6628,18.4014,0.2161,2125.5891,5.2,2.3283,1,16.46,0.2314,1,116.3584,1284.8844,0.0302,-999.25,3201.8279
1285.0136,93.84,0.08,0.08,0.1755,93.84,77.7674,3277.5571,24.84,38,1814.0939,8.283,17.9426,-999.25,4030.1687,18.4015,0.2114,2118.5757,5.21,2.3368,1,16.34,0.2231,1,116.3624,1285.0367,0.0312,-999.25,3248.9136
1285.166,93.13,0.1,0.1,0.1725,93.13,77.764,3275.2349,24.6,38,1814.309,8.283,17.9426,-999.25,4030.6753,18.4016,0.2094,2111.7771,5.23,2.3413,1,16.31,0.2188,1,116.3665,1285.1892,0.0296,13.5133,3273.6826
1285.3184,90.64,0.17,0.17,0.1619,90.64,77.7607,3272.8423,23.55,38,1814.5239,8.283,17.9426,-999.25,4031.1855,18.4018,0.1996,2104.7939,5.3,2.3572,1,16.23,0.2035,1,116.3706,1285.3416,0.0227,-999.25,3363.6147
1285.4708,90.48,0.14,0.14,0.1612,90.48,77.7574,3270.5947,22.86,38,1814.7389,8.283,17.9426,-999.25,4031.696,18.4019,0.1994,2098.178,5.37,2.3582,1,16.23,0.2025,1,116.3747,1285.494,0.0182,-999.25,3369.563
1285.6232,91.78,0.07,0.07,0.1667,91.78,77.754,3268.4243,22.31,38,1814.9539,8.283,17.9426,-999.25,4032.2046,18.4021,0.2055,2091.7603,5.44,2.3499,1,16.21,0.2105,1,116.3787,1285.6464,0.0146,-999.25,3321.8354
1285.7756,92.58,0.07,0.07,0.1701,92.58,77.7506,3266.3638,22.15,38,1815.1689,8.283,17.9426,-999.25,4032.7122,18.4022,0.2091,2085.6221,5.44,2.3448,1,16.19,0.2154,1,116.3828,1285.7988,0.0136,-999.25,3293.1309
1285.928,95.39,0.08,0.08,0.1818,95.39,77.7473,3264.6143,21.68,38,1815.3839,8.283,17.9426,-999.25,4033.2161,18.4023,0.2213,2080.2791,5.43,2.3273,1,16.1,0.2325,1,116.3869,1285.9512,0.0106,-999.25,3196.1216
1286.0804,95.85,0.15,0.15,0.1837,95.85,77.7439,3262.9751,21.94,38,1815.5989,8.283,17.9426,-999.25,4033.719,18.4024,0.2223,2075.2173,5.36,2.3245,1,16.06,0.2352,1,116.391,1286.1036,0.0123,-999.25,3180.783
1286.2328,95.36,0.19,0.19,0.1817,95.36,77.7406,3261.26,22.56,38,1815.8138,8.283,17.9426,-999.25,4034.2229,18.4026,0.2198,2069.9604,5.28,2.3275,1,16.05,0.2323,1,116.395,1286.256,0.0163,-999.25,3197.1272
1286.3852,95.02,0.19,0.19,0.1803,95.02,77.7373,3259.2834,22.85,38,1816.0289,8.283,17.9426,-999.25,4034.7273,18.4027,0.2183,2064.0376,5.26,2.3296,1,16.06,0.2302,1,116.3991,1286.4084,0.0181,-999.25,3208.5671
1286.5376,93.8,0.2,0.2,0.1753,93.8,77.7339,3257.3611,23.98,38,1816.2439,8.283,17.9426,-999.25,4035.2329,18.4028,0.2126,2058.2495,5.2,2.3371,1,16.09,0.2228,1,116.4032,1286.5608,0.0255,-999.25,3250.2991
1286.69,93.42,0.19,0.19,0.1737,93.42,77.7306,3255.4199,24.65,38,1816.4589,8.283,17.9426,-999.25,4035.7395,18.4029,0.2103,2052.4121,5.2,2.3395,1,16.13,0.2205,1,116.4073,1286.7133,0.0299,-999.25,3263.52
1286.8424,93.2,0.16,0.16,0.1727,93.2,77.7272,3253.8069,25.35,38,1816.674,8.283,17.9426,-999.25,4036.2461,18.4031,0.2084,2047.4072,5.24,2.3409,1,16.14,0.2192,1,116.4113,1286.8656,0.0346,-999.25,3271.2236
1286.9948,93.06,0.13,0.13,0.1722,93.06,77.7239,3252.5479,25.59,38,1816.8889,8.283,17.9426,-999.25,4036.7529,18.4032,0.2076,2043.3018,5.27,2.3417,1,16.13,0.2183,1,116.4154,1287.0179,0.0362,-999.25,3276.145
1287.1472,92.41,0.05,0.05,0.1695,92.41,77.7205,3251.4902,26.46,38,1817.1039,8.283,17.9426,-999.25,4037.2607,18.4033,0.204,2039.7058,5.4,2.3458,1,16.06,0.2144,1,116.4195,1287.1704,0.0421,-999.25,3299.189
1287.2996,91.67,0.07,0.07,0.1663,91.67,77.7172,3250.5581,26.63,38,1817.3188,8.283,17.9426,-999.25,4037.7695,18.4035,0.2012,2036.4274,5.51,2.3506,1,16.04,0.2098,1,116.4236,1287.3228,0.0432,-999.25,3325.8213
1287.452,90.66,0.16,0.16,0.1619,90.66,77.7138,3249.2744,26.63,38,1817.5339,8.283,17.9426,-999.25,4038.2798,18.4036,0.1975,2032.2516,5.64,2.3571,1,16.07,0.2036,1,116.4276,1287.4752,0.0432,-999.25,3362.8728
1287.6044,90.1,0.19,0.19,0.1595,90.1,77.7105,3247.678,26.61,38,1817.7489,8.283,17.9426,-999.25,4038.7908,18.4038,0.1951,2027.2795,5.68,2.3607,1,16.1,0.2002,1,116.4317,1287.6276,0.0431,-999.25,3383.7742
1287.7568,87.88,0.29,0.29,0.1497,87.88,77.7071,3245.4512,26.54,38,1817.9639,8.283,17.9426,-999.25,4039.3047,18.4039,0.1849,2020.6989,5.82,2.3755,1,16.22,0.1864,1,116.4358,1287.78,0.0426,-999.25,3469.2542
1287.9092,86.75,0.29,0.29,0.1445,86.75,77.7038,3242.7903,26.49,38,1818.179,8.283,17.9426,-999.25,4039.8208,18.4041,0.1796,2013.0114,5.86,2.3832,1,16.24,0.1793,1,116.4399,1287.9324,0.0423,-999.25,3514.4443
1288.0616,86.37,0.27,0.27,0.1428,86.37,77.7005,3239.9954,26.47,38,1818.3939,8.283,17.9426,-999.25,4040.3372,18.4043,0.1778,2004.9803,5.83,2.3858,1,16.21,0.1769,1,116.4439,1288.0848,0.0421,-999.25,3529.9067
1288.214,86.68,0.26,0.26,0.1442,86.68,77.6971,3237.3784,26.52,38,1818.6089,8.283,17.9426,-999.25,4040.853,18.4045,0.1793,1997.4021,5.78,2.3837,1,16.2,0.1788,1,116.448,1288.2372,0.0425,-999.25,3517.2825
1288.3664,88.25,0.2,0.2,0.1513,88.25,77.6938,3234.9619,26.87,38,1818.8239,8.283,17.9426,-999.25,4041.3667,18.4046,0.1864,1990.3357,5.54,2.373,1,16.18,0.1887,1,116.4521,1288.3896,0.0449,-999.25,3454.7087
1288.5188,90.03,0.13,0.13,0.1592,90.03,77.6904,3232.7429,27.37,38,1819.0389,8.283,17.9426,-999.25,4041.8777,18.4048,0.1942,1983.7748,5.34,2.3612,1,16.18,0.1997,1,116.4562,1288.542,0.0483,-999.25,3386.405
1288.6712,92.06,0.05,0.05,0.1679,92.06,77.6871,3230.6348,27.89,38,1819.2539,8.283,17.9426,-999.25,4042.386,18.4049,0.2004,1977.4998,5.1,2.3481,1,16.15,0.2122,1,116.4602,1288.6945,0.0519,-999.25,3311.7319
1288.8236,92.83,0.04,0.04,0.1712,92.83,77.6837,3228.4573,27.93,38,1819.4689,8.283,17.9426,-999.25,4042.8933,18.405,0.2029,1971.0488,5.01,2.3432,1,16.14,0.2169,1,116.4643,1288.8468,0.0521,-999.25,3284.2622
1288.976,95.7,0,0,0.1831,95.7,77.6804,3226.6665,27.95,38,1819.684,8.283,17.9426,-999.25,4043.3965,18.4052,0.2123,1965.5872,4.64,2.3254,1,16.13,0.2343,1,116.4684,1288.9991,0.0523,-999.25,3185.7686
1289.1284,96.91,0.01,0.01,0.1879,96.91,77.677,3225.1125,27.81,38,1819.8989,8.283,17.9426,-999.25,4043.8982,18.4053,0.2164,1960.7292,4.46,2.3181,1,16.19,0.2416,1,116.4725,1289.1516,0.0513,-999.25,3145.9917
1289.2808,97.98,0.06,0.06,0.1921,97.98,77.6737,3223.885,28,38,1820.1139,8.283,17.9426,-999.25,4044.3987,18.4054,0.2194,1956.7039,4.34,2.3118,1,16.24,0.248,1,116.4765,1289.304,0.0526,-999.25,3111.6355
1289.4332,98.65,0.09,0.09,0.1948,98.65,77.6703,3223.0869,28.13,38,1820.3289,8.283,17.9426,-999.25,4044.8982,18.4055,0.2213,1953.7712,4.32,2.3078,1,16.23,0.252,1,116.4806,1289.4564,0.0535,-999.25,3090.5022
1289.5856,101.52,0.2,0.2,0.2058,101.52,77.667,3222.095,28.59,38,1820.5439,8.283,17.9426,-999.25,4045.394,18.4055,0.2293,1950.351,4.25,2.2913,1,16.17,0.269,1,116.4847,1289.6088,0.0567,-999.25,3003.1328
1289.738,103.41,0.24,0.24,0.2128,103.41,77.6637,3221.5247,28.69,38,1820.7589,8.283,17.9426,-999.25,4045.8877,18.4056,0.2347,1948.007,4.27,2.2808,1,16.13,0.28,1,116.4888,1289.7612,0.0574,-999.25,2948.2454
1289.8904,104.13,0.24,0.24,0.2155,104.13,77.6603,3221.0027,28.77,38,1820.9739,8.283,17.9426,-999.25,4046.3806,18.4057,0.2367,1945.7866,4.33,2.2768,1,16.1,0.2843,1,116.4928,1289.9136,0.058,-999.25,2927.8599
1290.0428,103.14,0.22,0.22,0.2118,103.14,77.6569,3220.6887,28.81,38,1821.1888,8.283,17.9426,-999.25,4046.8745,18.4057,0.2337,1944.0934,4.37,2.2823,1,16.1,0.2785,1,116.4969,1290.066,0.0583,-999.25,2955.9631
1290.1952,98.41,0.14,0.14,0.1939,98.41,77.6536,3220.614,28.91,38,1821.4039,8.283,17.9426,-999.25,4047.3745,18.4058,0.2194,1942.9998,4.54,2.3092,1,16.13,0.2506,1,116.501,1290.2184,0.059,-999.25,3098.0393
1290.3476,93.91,0.07,0.07,0.1757,93.91,77.6503,3220.8318,28.69,38,1821.6189,8.283,17.9426,-999.25,4047.8801,18.406,0.2053,1942.6425,4.69,2.3364,1,16.12,0.2235,1,116.5051,1290.3708,0.0574,-999.25,3246.4917
1290.5,90,0.01,0.01,0.1591,90,77.6469,3221.084,28.07,38,1821.8339,8.283,17.9426,-999.25,4048.3914,18.4061,0.1929,1942.3632,4.87,2.3614,1,16.09,0.1995,1,116.5091,1290.5232,0.0531,-999.25,3387.5339
1290.6524,89.17,0.01,0.01,0.1554,89.17,77.6436,3220.9717,27.75,38,1822.049,8.283,17.9426,-999.25,4048.9036,18.4063,0.19,1941.1541,4.95,2.3669,1,16.07,0.1944,1,116.5132,1290.6757,0.0509,-999.25,3419.0652
1290.8048,86.33,-0.01,-0.01,0.1426,86.33,77.6402,3220.7854,26.66,38,1822.2639,8.283,17.9426,-999.25,4049.4202,18.4065,0.1775,1939.7505,5.3,2.3861,1,16,0.1766,1,116.5173,1290.828,0.0434,-999.25,3531.5422
1290.9572,85.55,-0.02,-0.02,0.139,85.55,77.6369,3219.949,26.59,38,1822.4789,8.283,17.9426,-999.25,4049.9377,18.4066,0.1738,1936.6892,5.54,2.3915,1,15.94,0.1717,1,116.5214,1290.9803,0.043,-999.25,3563.7412
1291.1096,84.74,-0.06,-0.06,0.1352,84.74,77.6336,3218.9014,26.78,38,1822.6938,8.283,17.9426,-999.25,4050.4565,18.4068,0.1698,1933.0879,5.79,2.3972,1,15.89,0.1666,1,116.5255,1291.1328,0.0443,-999.25,3597.8057
1291.262,84.22,-0.06,-0.06,0.1327,84.22,77.6302,3217.7747,26.65,38,1822.9089,8.283,17.9426,-999.25,4050.9763,18.407,0.1673,1929.2834,5.9,2.4009,1,15.87,0.1632,1,116.5295,1291.2852,0.0434,-999.25,3620.0195
1291.4144,81.98,-0.05,-0.05,0.1219,81.98,77.6269,3216.8591,25.99,38,1823.1239,8.283,17.9426,-999.25,4051.4995,18.4072,0.1558,1926.0112,6.34,2.4171,1,15.8,0.1489,1,116.5336,1291.4376,0.0389,-999.25,3718.9319
1291.5668,80.21,0.03,0.03,0.1131,80.21,77.6235,3216.0378,25.47,38,1823.3389,8.283,17.9426,-999.25,4052.0254,18.4074,0.1444,1922.9739,6.66,2.4304,1,15.72,0.1374,1,116.5377,1291.59,0.0354,-999.25,3800.998
1291.7192,78.36,0.09,0.09,0.1036,78.36,77.6202,3215.3062,25.4,38,1823.554,8.283,17.9426,-999.25,4052.5547,18.4077,0.1322,1920.1591,7.03,2.4446,1,15.61,0.1252,1,116.5418,1291.7424,0.0349,-999.25,3890.7356
1291.8716,77.62,0.08,0.08,0.0997,77.62,77.6168,3214.5647,25.45,38,1823.7689,8.283,17.9426,-999.25,4053.085,18.4079,0.1272,1917.3179,7.18,2.4504,1,15.56,0.1203,1,116.5458,1291.8948,0.0353,-999.25,3927.8286
1292.024,74.7,0.03,0.03,0.084,74.7,77.6135,3213.937,25.43,38,1823.9839,8.283,17.9426,-999.25,4053.6206,18.4082,0.1074,1914.7574,7.8,2.474,1,15.35,0.1008,1,116.5499,1292.0472,0.0351,-999.25,4081.3662
