DEPTH,CALI,DPHI,DST,DT,DT_NCT,FP,GR,HP,LLD,LLS,MSFL,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1114.3256,-999.25,-999.25,-999.25,-999.25,81.1043,-999.25,-999.25,1585.1599,-999.25,-999.25,-999.25,15.5,-999.25,3659.2756,19.2672,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.5961,1114.3488,-999.25,-999.25,-999.25
1114.478,-999.25,-999.25,-999.25,-999.25,81.1008,-999.25,-999.25,1585.3749,-999.25,-999.25,-999.25,15.5,-999.25,3659.8538,19.2677,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6013,1114.5012,-999.25,-999.25,-999.25
1114.6304,-999.25,-999.25,-999.25,-999.25,81.0972,-999.25,-999.25,1585.5898,-999.25,-999.25,-999.25,15.5,-999.25,3660.4316,19.2681,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6066,1114.6536,-999.25,-999.25,-999.25
1114.7828,-999.25,-999.25,-999.25,-999.25,81.0937,-999.25,-999.25,1585.8049,-999.25,-999.25,-999.25,15.5,-999.25,3661.0098,19.2685,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6119,1114.806,-999.25,-999.25,-999.25
1114.9352,-999.25,-999.25,-999.25,-999.25,81.0902,-999.25,-999.25,1586.0199,-999.25,-999.25,-999.25,15.5,-999.25,3661.5876,19.2689,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6172,1114.9584,-999.25,-999.25,-999.25
1115.0876,-999.25,-999.25,-999.25,-999.25,81.0867,-999.25,-999.25,1586.2349,-999.25,-999.25,-999.25,15.5,-999.25,3662.1658,19.2693,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6224,1115.1108,-999.25,-999.25,-999.25
1115.24,-999.25,-999.25,-999.25,-999.25,81.0832,-999.25,-999.25,1586.45,-999.25,-999.25,-999.25,15.5,-999.25,3662.7439,19.2697,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6277,1115.2632,-999.25,-999.25,-999.25
1115.3924,-999.25,-999.25,-999.25,-999.25,81.0797,-999.25,-999.25,1586.6649,-999.25,-999.25,-999.25,15.5,-999.25,3663.322,19.2701,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.633,1115.4156,-999.25,-999.25,-999.25
1115.5448,-999.25,-999.25,-999.25,-999.25,81.0761,-999.25,-999.25,1586.8799,-999.25,-999.25,-999.25,15.5,-999.25,3663.8999,19.2705,-999.25,-999.25,-999.25,-999.25,2.6705,-999.25,-999.25,-999.25,140.6383,1115.568,-999.25,-999.25,-999.25
1115.6972,-999.25,-999.25,-999.25,-999.25,81.0726,-999.25,-999.25,1587.0948,-999.25,-999.25,-999.25,15.5,-999.25,3664.4778,19.2709,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6436,1115.7205,-999.25,-999.25,-999.25
1115.8496,-999.25,-999.25,-999.25,-999.25,81.0691,-999.25,-999.25,1587.3099,-999.25,-999.25,-999.25,15.5,-999.25,3665.0559,19.2713,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6488,1115.8728,-999.25,-999.25,-999.25
1116.002,-999.25,-999.25,-999.25,-999.25,81.0656,-999.25,-999.25,1587.5249,-999.25,-999.25,-999.25,15.5,-999.25,3665.634,19.2717,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6541,1116.0251,-999.25,-999.25,-999.25
1116.1544,-999.25,-999.25,-999.25,-999.25,81.0621,-999.25,-999.25,1587.7399,-999.25,-999.25,-999.25,15.5,-999.25,3666.2122,19.2721,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6594,1116.1776,-999.25,-999.25,-999.25
1116.3068,-999.25,-999.25,-999.25,-999.25,81.0586,-999.25,-999.25,1587.955,-999.25,-999.25,-999.25,15.5,-999.25,3666.79,19.2725,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6647,1116.33,-999.25,-999.25,-999.25
1116.4592,-999.25,-999.25,-999.25,-999.25,81.055,-999.25,-999.25,1588.1699,-999.25,-999.25,-999.25,15.5,-999.25,3667.3682,19.273,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.67,1116.4824,-999.25,-999.25,-999.25
1116.6116,-999.25,-999.25,-999.25,-999.25,81.0515,-999.25,-999.25,1588.3849,-999.25,-999.25,-999.25,15.5,-999.25,3667.9463,19.2734,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6752,1116.6348,-999.25,-999.25,-999.25
1116.764,-999.25,-999.25,-999.25,-999.25,81.048,-999.25,-999.25,1588.5999,-999.25,-999.25,-999.25,15.5,-999.25,3668.5244,19.2738,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6805,1116.7872,-999.25,-999.25,-999.25
1116.9164,-999.25,-999.25,-999.25,-999.25,81.0445,-999.25,-999.25,1588.8149,-999.25,-999.25,-999.25,15.5,-999.25,3669.1023,19.2742,-999.25,-999.25,-999.25,-999.25,2.6706,-999.25,-999.25,-999.25,140.6858,1116.9396,-999.25,-999.25,-999.25
1117.0688,-999.25,-999.25,-999.25,-999.25,81.041,-999.25,-999.25,1589.0299,-999.25,-999.25,-999.25,15.5,-999.25,3669.6804,19.2746,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.6911,1117.092,-999.25,-999.25,-999.25
1117.2212,-999.25,-999.25,-999.25,-999.25,81.0375,-999.25,-999.25,1589.2449,-999.25,-999.25,-999.25,15.5,-999.25,3670.2585,19.275,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.6963,1117.2444,-999.25,-999.25,-999.25
1117.3736,-999.25,-999.25,-999.25,-999.25,81.034,-999.25,-999.25,1589.46,-999.25,-999.25,-999.25,15.5,-999.25,3670.8367,19.2754,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7016,1117.3969,-999.25,-999.25,-999.25
1117.526,-999.25,-999.25,-999.25,-999.25,81.0305,-999.25,-999.25,1589.6749,-999.25,-999.25,-999.25,15.5,-999.25,3671.4146,19.2758,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7069,1117.5492,-999.25,-999.25,-999.25
1117.6784,-999.25,-999.25,-999.25,-999.25,81.0269,-999.25,-999.25,1589.8899,-999.25,-999.25,-999.25,15.5,-999.25,3671.9927,19.2762,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7122,1117.7017,-999.25,-999.25,-999.25
1117.8308,-999.25,-999.25,-999.25,-999.25,81.0234,-999.25,-999.25,1590.1049,-999.25,-999.25,-999.25,15.5,-999.25,3672.5708,19.2766,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7175,1117.854,-999.25,-999.25,-999.25
1117.9832,-999.25,-999.25,-999.25,-999.25,81.0199,-999.25,-999.25,1590.3199,-999.25,-999.25,-999.25,15.5,-999.25,3673.1489,19.277,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7227,1118.0063,-999.25,-999.25,-999.25
1118.1356,-999.25,-999.25,-999.25,-999.25,81.0164,-999.25,-999.25,1590.5349,-999.25,-999.25,-999.25,15.5,-999.25,3673.7268,19.2774,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.728,1118.1588,-999.25,-999.25,-999.25
1118.288,-999.25,-999.25,-999.25,-999.25,81.0129,-999.25,-999.25,1590.7499,-999.25,-999.25,-999.25,15.5,-999.25,3674.3049,19.2778,-999.25,-999.25,-999.25,-999.25,2.6707,-999.25,-999.25,-999.25,140.7333,1118.3112,-999.25,-999.25,-999.25
1118.4404,-999.25,-999.25,-999.25,-999.25,81.0094,-999.25,-999.25,1590.9648,-999.25,-999.25,-999.25,15.5,-999.25,3674.8831,19.2782,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7386,1118.4636,-999.25,-999.25,-999.25
1118.5928,-999.25,-999.25,-999.25,-999.25,81.0059,-999.25,-999.25,1591.1799,-999.25,-999.25,-999.25,15.5,-999.25,3675.4612,19.2786,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7438,1118.616,-999.25,-999.25,-999.25
1118.7452,-999.25,-999.25,-999.25,-999.25,81.0024,-999.25,-999.25,1591.3949,-999.25,-999.25,-999.25,15.5,-999.25,3676.0393,19.2791,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7491,1118.7684,-999.25,-999.25,-999.25
1118.8976,-999.25,-999.25,-999.25,-999.25,80.9989,-999.25,-999.25,1591.6099,-999.25,-999.25,-999.25,15.5,-999.25,3676.6174,19.2795,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7544,1118.9208,-999.25,-999.25,-999.25
1119.05,-999.25,-999.25,-999.25,-999.25,80.9953,-999.25,-999.25,1591.825,-999.25,-999.25,-999.25,15.5,-999.25,3677.1956,19.2799,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7597,1119.0732,-999.25,-999.25,-999.25
1119.2024,-999.25,-999.25,-999.25,-999.25,80.9918,-999.25,-999.25,1592.0399,-999.25,-999.25,-999.25,15.5,-999.25,3677.7737,19.2803,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.765,1119.2256,-999.25,-999.25,-999.25
1119.3548,-999.25,-999.25,-999.25,-999.25,80.9883,-999.25,-999.25,1592.2549,-999.25,-999.25,-999.25,15.5,-999.25,3678.3516,19.2807,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7702,1119.3781,-999.25,-999.25,-999.25
1119.5072,-999.25,-999.25,-999.25,-999.25,80.9848,-999.25,-999.25,1592.4698,-999.25,-999.25,-999.25,15.5,-999.25,3678.9297,19.2811,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7755,1119.5304,-999.25,-999.25,-999.25
1119.6596,-999.25,-999.25,-999.25,-999.25,80.9813,-999.25,-999.25,1592.6849,-999.25,-999.25,-999.25,15.5,-999.25,3679.5078,19.2815,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7808,1119.6827,-999.25,-999.25,-999.25
1119.812,-999.25,-999.25,-999.25,-999.25,80.9778,-999.25,-999.25,1592.8999,-999.25,-999.25,-999.25,15.5,-999.25,3680.0859,19.2819,-999.25,-999.25,-999.25,-999.25,2.6708,-999.25,-999.25,-999.25,140.7861,1119.8352,-999.25,-999.25,-999.25
1119.9644,-999.25,-999.25,-999.25,-999.25,80.9743,-999.25,-999.25,1593.1149,-999.25,-999.25,-999.25,15.5,-999.25,3680.6641,19.2823,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.7914,1119.9875,-999.25,-999.25,-999.25
1120.1168,-999.25,-999.25,-999.25,-999.25,80.9708,-999.25,-999.25,1593.33,-999.25,-999.25,-999.25,15.5,-999.25,3681.2422,19.2827,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.7966,1120.14,-999.25,-999.25,-999.25
1120.2692,-999.25,-999.25,-999.25,-999.25,80.9673,-999.25,-999.25,1593.5449,-999.25,-999.25,-999.25,15.5,-999.25,3681.8203,19.2831,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8019,1120.2924,-999.25,-999.25,-999.25
1120.4216,-999.25,-999.25,-999.25,-999.25,80.9638,-999.25,-999.25,1593.7599,-999.25,-999.25,-999.25,15.5,-999.25,3682.3984,19.2835,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8072,1120.4448,-999.25,-999.25,-999.25
1120.574,-999.25,-999.25,-999.25,-999.25,80.9602,-999.25,-999.25,1593.9749,-999.25,-999.25,-999.25,15.5,-999.25,3682.9766,19.2839,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8125,1120.5972,-999.25,-999.25,-999.25
1120.7264,-999.25,-999.25,-999.25,-999.25,80.9567,-999.25,-999.25,1594.1899,-999.25,-999.25,-999.25,15.5,-999.25,3683.5547,19.2843,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8177,1120.7496,-999.25,-999.25,-999.25
1120.8788,-999.25,-999.25,-999.25,-999.25,80.9532,-999.25,-999.25,1594.4049,-999.25,-999.25,-999.25,15.5,-999.25,3684.1328,19.2847,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.823,1120.902,-999.25,-999.25,-999.25
1121.0312,-999.25,-999.25,-999.25,-999.25,80.9497,-999.25,-999.25,1594.6199,-999.25,-999.25,-999.25,15.5,-999.25,3684.7109,19.2851,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8283,1121.0544,-999.25,-999.25,-999.25
1121.1836,-999.25,-999.25,-999.25,-999.25,80.9462,-999.25,-999.25,1594.835,-999.25,-999.25,-999.25,15.5,-999.25,3685.2891,19.2855,-999.25,-999.25,-999.25,-999.25,2.6709,-999.25,-999.25,-999.25,140.8336,1121.2068,-999.25,-999.25,-999.25
1121.336,-999.25,-999.25,-999.25,-999.25,80.9427,-999.25,-999.25,1595.0499,-999.25,-999.25,-999.25,15.5,-999.25,3685.8672,19.2859,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8389,1121.3593,-999.25,-999.25,-999.25
1121.4884,-999.25,-999.25,-999.25,-999.25,80.9392,-999.25,-999.25,1595.2649,-999.25,-999.25,-999.25,15.5,-999.25,3686.4453,19.2863,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8441,1121.5116,-999.25,-999.25,-999.25
1121.6408,-999.25,-999.25,-999.25,-999.25,80.9357,-999.25,-999.25,1595.4799,-999.25,-999.25,-999.25,15.5,-999.25,3687.0234,19.2867,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8494,1121.6639,-999.25,-999.25,-999.25
1121.7932,-999.25,-999.25,-999.25,-999.25,80.9322,-999.25,-999.25,1595.6949,-999.25,-999.25,-999.25,15.5,-999.25,3687.6016,19.2871,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8547,1121.8164,-999.25,-999.25,-999.25
1121.9456,7.589,-999.25,-999.25,-999.25,80.9287,-999.25,-999.25,1595.9099,-999.25,-999.25,-999.25,15.5,-999.25,3688.1797,19.2875,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.86,1121.9688,-999.25,-999.25,-999.25
1122.098,7.715,-999.25,-999.25,-999.25,80.9252,-999.25,-999.25,1596.1249,-999.25,-999.25,-999.25,15.5,-999.25,3688.7578,19.2879,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8653,1122.1212,-999.25,-999.25,-999.25
1122.2504,7.727,-999.25,-999.25,-999.25,80.9217,-999.25,-999.25,1596.3398,-999.25,-999.25,-999.25,15.5,-999.25,3689.3359,19.2884,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8705,1122.2736,-999.25,-999.25,-999.25
1122.4028,7.628,-999.25,-999.25,-999.25,80.9181,-999.25,-999.25,1596.5549,-999.25,-999.25,-999.25,15.5,-999.25,3689.9141,19.2888,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8758,1122.426,-999.25,-999.25,-999.25
1122.5552,7.633,-999.25,-999.25,-999.25,80.9146,-999.25,-999.25,1596.7699,-999.25,-999.25,-999.25,15.5,-999.25,3690.4922,19.2892,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8811,1122.5784,-999.25,-999.25,-999.25
1122.7076,7.588,-999.25,-999.25,-999.25,80.9111,-999.25,-999.25,1596.9849,-999.25,-999.25,-999.25,15.5,-999.25,3691.0703,19.2896,-999.25,-999.25,-999.25,-999.25,2.671,-999.25,-999.25,-999.25,140.8864,1122.7308,-999.25,-999.25,-999.25
1122.86,7.49,-999.25,-999.25,-999.25,80.9076,-999.25,-999.25,1597.2,-999.25,-999.25,-999.25,15.5,0.4559,3691.6484,19.29,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.8916,1122.8832,-999.25,-999.25,-999.25
1123.0124,7.513,-999.25,-999.25,-999.25,80.9041,-999.25,-999.25,1597.4149,-999.25,-999.25,-999.25,15.5,0.46,3692.2268,19.2904,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.8969,1123.0356,-999.25,-999.25,-999.25
1123.1648,7.508,-999.25,-999.25,-999.25,80.9006,-999.25,-999.25,1597.6299,-999.25,-999.25,-999.25,15.5,0.4661,3692.8047,19.2908,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9022,1123.188,-999.25,-999.25,-999.25
1123.3172,7.426,-999.25,-999.25,-999.25,80.8971,-999.25,15.493,1597.8448,-999.25,-999.25,-999.25,15.5,0.4795,3693.3831,19.2912,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9075,1123.3405,0,-999.25,-999.25
1123.4696,7.34,-999.25,-999.25,-999.25,80.8936,-999.25,14.714,1598.0599,-999.25,-999.25,-999.25,15.5,0.4957,3693.9612,19.2916,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9128,1123.4928,0,-999.25,-999.25
1123.622,7.269,-999.25,-999.25,-999.25,80.8901,-999.25,13.384,1598.2749,-999.25,-999.25,-999.25,15.5,0.5031,3694.5393,19.292,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.918,1123.6451,0,-999.25,-999.25
1123.7744,7.277,-999.25,-999.25,-999.25,80.8866,-999.25,13.276,1598.4899,-999.25,-999.25,-999.25,15.5,0.5094,3695.1174,19.2924,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9233,1123.7976,0,-999.25,-999.25
1123.9268,7.215,-999.25,-999.25,-999.25,80.8831,-999.25,13.332,1598.705,-999.25,-999.25,-999.25,15.5,0.5209,3695.6956,19.2928,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9286,1123.95,0,-999.25,-999.25
1124.0792,7.125,-999.25,-999.25,-999.25,80.8796,-999.25,12.669,1598.9199,-999.25,-999.25,-999.25,15.5,0.5295,3696.2737,19.2932,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9339,1124.1024,0,-999.25,-999.25
1124.2316,7.073,-999.25,-999.25,-999.25,80.8761,-999.25,12.017,1599.1349,-999.25,-999.25,-999.25,15.5,0.5425,3696.8521,19.2936,-999.25,-999.25,-999.25,-999.25,2.6711,-999.25,-999.25,-999.25,140.9392,1124.2548,0,-999.25,-999.25
1124.384,7.062,-999.25,-999.25,-999.25,80.8726,-999.25,11.436,1599.3499,-999.25,-999.25,-999.25,15.5,0.5514,3697.4302,19.294,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9444,1124.4072,0,-999.25,-999.25
1124.5364,7.063,-999.25,-999.25,-999.25,80.8691,-999.25,10.982,1599.5649,-999.25,-999.25,-999.25,15.5,0.5507,3698.0083,19.2944,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9497,1124.5596,0,-999.25,-999.25
1124.6888,7.062,-999.25,-999.25,-999.25,80.8655,-999.25,10.992,1599.7799,-999.25,-999.25,-999.25,15.5,0.5632,3698.5864,19.2948,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.955,1124.712,0,-999.25,-999.25
1124.8412,7.079,-999.25,-999.25,-999.25,80.862,-999.25,11.034,1599.9949,-999.25,-999.25,-999.25,15.5,0.5832,3699.1648,19.2952,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9603,1124.8644,0,-999.25,-999.25
1124.9936,7.164,-999.25,-999.25,-999.25,80.8585,-999.25,11.423,1600.21,-999.25,-999.25,-999.25,15.5,0.5938,3699.7429,19.2956,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9655,1125.0168,0,-999.25,-999.25
1125.146,7.199,-999.25,-999.25,-999.25,80.855,-999.25,11.738,1600.4249,-999.25,-999.25,-999.25,15.5,0.5797,3700.321,19.296,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9708,1125.1692,0,-999.25,-999.25
1125.2984,7.252,-999.25,-999.25,-999.25,80.8515,-999.25,12.075,1600.6399,-999.25,-999.25,-999.25,15.5,0.5667,3700.8992,19.2964,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9761,1125.3217,0,-999.25,-999.25
1125.4508,7.276,-999.25,-999.25,-999.25,80.848,-999.25,12.96,1600.8549,-999.25,-999.25,-999.25,15.5,0.5467,3701.4773,19.2968,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9814,1125.474,0,-999.25,-999.25
1125.6032,7.296,-999.25,-999.25,-999.25,80.8445,-999.25,13.169,1601.0699,-999.25,-999.25,-999.25,15.5,0.5324,3702.0557,19.2972,-999.25,-999.25,-999.25,-999.25,2.6712,-999.25,-999.25,-999.25,140.9867,1125.6263,0,-999.25,-999.25
1125.7556,7.298,-999.25,-999.25,-999.25,80.841,-999.25,13.655,1601.2849,-999.25,-999.25,-999.25,15.5,0.5235,3702.6338,19.2976,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,140.9919,1125.7788,0,-999.25,-999.25
1125.908,7.222,-999.25,-999.25,-999.25,80.8375,-999.25,13.341,1601.4999,-999.25,-999.25,-999.25,15.5,0.5271,3703.2119,19.298,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,140.9972,1125.9312,0,-999.25,-999.25
1126.0604,7.236,-999.25,-999.25,-999.25,80.834,-999.25,12.584,1601.7148,-999.25,-999.25,-999.25,15.5,0.5366,3703.7903,19.2984,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,141.0025,1126.0836,0,-999.25,-999.25
1126.2128,7.312,-999.25,-999.25,-999.25,80.8305,-999.25,12.786,1601.9299,-999.25,-999.25,-999.25,15.5,0.5355,3704.3684,19.2988,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,141.0078,1126.236,0,-999.25,-999.25
1126.3652,7.316,-999.25,-999.25,-999.25,80.827,-999.25,13.514,1602.1449,-999.25,-999.25,-999.25,15.5,0.5391,3704.9465,19.2992,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,141.013,1126.3884,0,-999.25,-999.25
1126.5176,7.311,-999.25,-999.25,-999.25,80.8235,-999.25,13.724,1602.3599,-999.25,-999.25,-999.25,15.5,0.5458,3705.5249,19.2996,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,141.0183,1126.5408,0,-999.25,-999.25
1126.67,7.274,-999.25,-999.25,-999.25,80.82,-999.25,13.578,1602.575,-999.25,-999.25,-999.25,15.5,0.5461,3706.103,19.3,-999.25,-999.25,-999.25,-999.25,2.6713,-999.25,-999.25,-999.25,141.0236,1126.6932,0,-999.25,-999.25
1126.8224,7.017,-999.25,-999.25,-999.25,80.8165,3386.1848,13.119,1602.7899,-999.25,-999.25,-999.25,15.5,0.5596,3706.6812,19.3004,-999.25,-999.25,2943.7539,-999.25,2.6713,-999.25,-999.25,-999.25,141.0289,1126.8456,0,-999.25,-999.25
1126.9748,6.765,-999.25,-999.25,-999.25,80.813,3382.9412,10.998,1603.0049,-999.25,-999.25,-999.25,15.5,0.5797,3707.2595,19.3008,-999.25,-999.25,2935.1846,-999.25,2.6713,-999.25,-999.25,-999.25,141.0342,1126.998,0,-999.25,-999.25
1127.1272,6.801,-999.25,-999.25,-999.25,80.8095,3379.7847,8.58,1603.2198,-999.25,-999.25,-999.25,15.5,0.6133,3707.8376,19.3012,-999.25,-999.25,2926.8223,-999.25,2.6713,-999.25,-999.25,-999.25,141.0394,1127.1504,0,-999.25,-999.25
1127.2796,6.843,-999.25,-999.25,-999.25,80.806,3380.1409,8.453,1603.4349,-999.25,-999.25,-999.25,15.5,0.6021,3708.416,19.3016,-999.25,-999.25,2926.8223,-999.25,2.6714,-999.25,-999.25,-999.25,141.0447,1127.3029,0,-999.25,-999.25
1127.432,6.873,-999.25,-999.25,-999.25,80.8025,3380.4973,8.812,1603.6499,-999.25,-999.25,-999.25,15.5,0.585,3708.9941,19.302,-999.25,-999.25,2926.8223,-999.25,2.6714,-999.25,-999.25,-999.25,141.05,1127.4552,0,-999.25,-999.25
1127.5844,6.954,-999.25,-999.25,-999.25,80.799,3380.8535,9.142,1603.8649,-999.25,-999.25,-999.25,15.5,0.5502,3709.5723,19.3024,-999.25,-999.25,2926.8223,-999.25,2.6714,-999.25,-999.25,-999.25,141.0553,1127.6075,0,-999.25,-999.25
1127.7368,7.027,-999.25,-999.25,-999.25,80.7955,3381.21,9.602,1604.08,-999.25,-999.25,-999.25,15.5,0.5461,3710.1504,19.3028,-999.25,-999.25,2926.8223,-999.25,2.6714,6.16,-999.25,-999.25,141.0606,1127.76,0,-999.25,-999.25
1127.8892,7.004,-999.25,-999.25,-999.25,80.792,3368.0388,10.103,1604.2949,-999.25,-999.25,-999.25,15.5,0.5537,3710.7288,19.3032,-999.25,-999.25,2894.6062,-999.25,2.6714,6.16,-999.25,-999.25,141.0658,1127.9124,0,-999.25,-999.25
1128.0416,7.008,-999.25,-999.25,-999.25,80.7885,3361.7097,10.25,1604.5099,-999.25,-999.25,-999.25,15.5,0.549,3711.3069,19.3036,-999.25,-999.25,2878.6812,-999.25,2.6714,6.277,-999.25,-999.25,141.0711,1128.0648,0,-999.25,-999.25
1128.194,7.07,-999.25,-999.25,-999.25,80.785,3360.1653,10.61,1604.7249,-999.25,-999.25,-999.25,15.5,0.549,3711.8853,19.304,-999.25,-999.25,2874.1504,-999.25,2.6714,6.433,-999.25,-999.25,141.0764,1128.2172,0,-999.25,-999.25
1128.3464,7.101,-999.25,-999.25,-999.25,80.7815,3360.5232,11.306,1604.9399,-999.25,-999.25,-999.25,15.5,0.5496,3712.4634,19.3044,-999.25,-999.25,2874.1504,-999.25,2.6714,6.472,-999.25,-999.25,141.0817,1128.3696,0,-999.25,-999.25
1128.4988,7.16,-999.25,-999.25,-999.25,80.778,3360.8811,11.613,1605.1549,-999.25,-999.25,-999.25,15.5,0.5561,3713.0415,19.3048,-999.25,-999.25,2874.1504,-999.25,2.6714,6.453,-999.25,-999.25,141.0869,1128.522,0,-999.25,-999.25
1128.6512,7.255,-999.25,-999.25,-999.25,80.7745,3361.239,12.11,1605.3699,-999.25,-999.25,-999.25,15.5,0.5573,3713.6199,19.3052,-999.25,-999.25,2874.1504,-999.25,2.6714,6.37,-999.25,-999.25,141.0922,1128.6744,0,-999.25,-999.25
